OBJECTID,DESCRIPTION,ID,MP28646A_B,MP28646A_B_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
137,92697 (Irvine),92697,128,25.65,25.65,640000.0,3555.8432426418512,1756053735161,Synapse54,1756053735161,Synapse54
138,92701 (Santa Ana),92701,12242,31.34,31.34,12300000.0,17909.285594515157,1756053735161,Synapse54,1756053735161,Synapse54
139,92703 (Santa Ana),92703,15461,32.36,32.36,15516250.0,25608.827947224716,1756053735161,Synapse54,1756053735161,Synapse54
140,92704 (Santa Ana),92704,21703,33.64,33.64,28642500.0,33855.42088207186,1756053735161,Synapse54,1756053735161,Synapse54
141,92705 (Santa Ana),92705,14974,36.52,36.52,43200000.0,77393.0258273789,1756053735161,Synapse54,1756053735161,Synapse54
142,92706 (Santa Ana),92706,8569,33.74,33.74,13002500.0,24009.66740740803,1756053735161,Synapse54,1756053735161,Synapse54
143,92707 (Santa Ana),92707,13975,33.31,33.31,19470000.0,30897.365733854946,1756053735161,Synapse54,1756053735161,Synapse54
144,92708 (Fountain Valley),92708,17216,37.64,37.64,33996250.0,27518.702015973777,1756053735161,Synapse54,1756053735161,Synapse54
145,92780 (Tustin),92780,14472,34.03,34.03,24413750.0,32757.49656408988,1756053735161,Synapse54,1756053735161,Synapse54
146,92782 (Tustin),92782,8592,37.25,37.25,21093750.0,42452.81886104531,1756053735161,Synapse54,1756053735161,Synapse54
147,92801 (Anaheim),92801,14519,33.28,33.28,22840000.0,36651.55106988114,1756053735161,Synapse54,1756053735161,Synapse54
148,92802 (Anaheim),92802,10731,33.73,33.73,16627666.6640625,25129.664495851255,1756053735161,Synapse54,1756053735161,Synapse54
149,92804 (Anaheim),92804,23761,34.37,34.37,27093750.0,36797.87377561943,1756053735161,Synapse54,1756053735161,Synapse54
150,92805 (Anaheim),92805,19962,33.03,33.03,24434833.3359375,26630.492011417336,1756053735161,Synapse54,1756053735161,Synapse54
151,92806 (Anaheim),92806,10973,34.66,34.66,30277500.0,35397.16242525879,1756053735161,Synapse54,1756053735161,Synapse54
152,92807 (Anaheim),92807,11271,38.37,38.37,43425000.0,49369.07786874545,1756053735161,Synapse54,1756053735161,Synapse54
153,92808 (Anaheim),92808,6287,38.79,38.79,135771250.0,67114.4473414959,1756053735161,Synapse54,1756053735161,Synapse54
154,92821 (Brea),92821,12134,36.32,36.32,40157500.0,31640.813398465692,1756053735161,Synapse54,1756053735161,Synapse54
155,92823 (Brea),92823,1672,37.91,37.91,40087500.0,32182.422041735485,1756053735161,Synapse54,1756053735161,Synapse54
156,92831 (Fullerton),92831,10975,34.34,34.34,22971250.0,23931.067124648023,1756053735161,Synapse54,1756053735161,Synapse54
157,92832 (Fullerton),92832,7214,34.66,34.66,10311250.0,16109.402594640136,1756053735161,Synapse54,1756053735161,Synapse54
158,92833 (Fullerton),92833,14661,35.68,35.68,28923750.0,27760.4610883227,1756053735161,Synapse54,1756053735161,Synapse54
159,92835 (Fullerton),92835,7667,38.24,38.24,21915000.0,32662.879063291384,1756053735161,Synapse54,1756053735161,Synapse54
160,92840 (Garden Grove),92840,15641,35.16,35.16,19585000.0,23926.962718451425,1756053735161,Synapse54,1756053735161,Synapse54
161,92841 (Garden Grove),92841,10007,35.12,35.12,17046250.0,30056.2093910369,1756053735161,Synapse54,1756053735161,Synapse54
162,92843 (Garden Grove),92843,12252,34.27,34.27,14896250.0,29992.39321922365,1756053735161,Synapse54,1756053735161,Synapse54
163,92844 (Garden Grove),92844,7060,34.89,34.89,7895000.0,16403.528390326035,1756053735161,Synapse54,1756053735161,Synapse54
164,92845 (Garden Grove),92845,4870,37.96,37.96,8133750.0,11819.88810437026,1756053735161,Synapse54,1756053735161,Synapse54
165,92860 (Norco),92860,8467,39.49,39.49,54128750.0,49115.86210371589,1756053735161,Synapse54,1756053735161,Synapse54
