OBJECTID,CONAME,ADDR,CITY,STATE_NAME,STATE,ZIP,ZIP4,NAICS,NAICS_ALL,SIC,SIC_ALL,INDUSTRY_DESC,AFFILIATE,BRAND,HQNAME,LOC_CONF,PLACETYPE,SQFOOTAGE,MIN_SQFT,MAX_SQFT,EMPNUM,SALESVOL,SOURCE,ESRI_PID,DESC_,LATITUDE,LONGITUDE,CreationDate,Creator,EditDate,Editor
248,Target,Bronze Star Dr,Woodland,California,CA,95776,5406,45511001,"45511001, 51711214, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 44921035, 45991004, 45612001, 44911022, 45611009",531102,"531102, 481207, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599902, 599929, 599992, 571219, 591205","Department Stores, Cellular Telephones (Services), Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Cellular Telephones-Equipment & Supls, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,166,22204000.0,Data Axle,5dfea9fa201ca672a86f0162f838fd52,"CONAME, Woodland, California",38.67268800016305,-121.72469799977536,1756054360382,Synapse54,1756054360382,Synapse54
249,Target,Butte House Rd,Yuba City,California,CA,95991,3102,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,126,42636000.0,Data Axle,6f9023407c88832b9e53e76ae720919a,"CONAME, Yuba City, California",39.14614900030589,-121.63216099995086,1756054360382,Synapse54,1756054360382,Synapse54
250,Target,2nd St,Davis,California,CA,95618,9446,45511001,"45511001, 51711214, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 44921035, 45991004, 45612001, 45611009, 45712006, 45511003",531102,"531102, 481207, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599902, 599929, 599992, 591205, 554110, 531104","Department Stores, Cellular Telephones (Services), Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Cellular Telephones-Equipment & Supls, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, Pharmacies, Alternative Fuels, Retail Shops",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,20,2676000.0,Data Axle,df9fe3bb3a6701280d7fc6c9187c8b24,"CONAME, Davis, California",38.55400599980304,-121.69988199962737,1756054360382,Synapse54,1756054360382,Synapse54
251,Target,Town Center Plz,West Sacramento,California,CA,95691,4957,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,20064000.0,Data Axle,ad734e8421767f7e4d8bcdabfd16b23e,"CONAME, West Sacramento, California",38.54923399987567,-121.5364780002884,1756054360382,Synapse54,1756054360382,Synapse54
252,Target,N Freeway Blvd,Sacramento,California,CA,95834,2902,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,150,29774000.0,Data Axle,51e1a8f94e91b6a6cd9b6cf48698fff5,"CONAME, Sacramento, California",38.64103800022214,-121.49871700021512,1756054360382,Synapse54,1756054360382,Synapse54
253,Target,Fulton Ave,Sacramento,California,CA,95825,1905,45511001,"45511001, 44511003, 45811034, 45811036, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001, 44911022, 45611009",531102,"531102, 541105, 564101, 564103, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992, 571219, 591205","Department Stores, Grocers-Retail, Baby Accessories, Childrens & Infants Wear-Retail, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, House Furnishings-Retail, Pharmacies",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,200,39699000.0,Data Axle,58678f937cf279ce4ddfb507ce654f70,"CONAME, Sacramento, California",38.60084000033321,-121.40323000037124,1756054360382,Synapse54,1756054360382,Synapse54
254,Target,Camino Del Sur,San Diego,California,CA,92127,2538,45511001,"45511001, 45811041, 45912035, 45811034, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45942043, 45991004, 45612001",531102,"531102, 565101, 594517, 564101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594744, 599929, 599992","Department Stores, Clothing-Retail, Toys-Retail, Baby Accessories, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,135,22047000.0,Data Axle,7cd9a4cd63ace7a46d2e9e3c5859378d,"CONAME, San Diego, California",33.01953200017381,-117.12539199997701,1756054360382,Synapse54,1756054360382,Synapse54
255,Target,Sepulveda Blvd,Mission Hills,California,CA,91345,2422,45511001,"45511001, 45811034, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001",531102,"531102, 564101, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992","Department Stores, Baby Accessories, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,81,17867000.0,Data Axle,145484f3afb57cd4775343dbee56b5e4,"CONAME, Mission Hills, California",34.25911899982318,-118.46633200011777,1756054360382,Synapse54,1756054360382,Synapse54
256,Target,Donahue St,Sausalito,California,CA,94965,1250,45511001,"45511001, 45811041, 45912035, 44911012, 45811034, 44911003, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45942043, 45991004, 45612001",531102,"531102, 565101, 594517, 571216, 564101, 571210, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594744, 599929, 599992","Department Stores, Clothing-Retail, Toys-Retail, Furniture-Dealers-Retail, Baby Accessories, Bedding, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,87,20168000.0,Data Axle,8a6f0f87249c59f559c86153ce371724,"CONAME, Sausalito, California",37.87381600008917,-122.51099600002897,1756054360382,Synapse54,1756054360382,Synapse54
257,Target,Campus Dr,Irvine,California,CA,92612,2668,45511001,"45511001, 45811034, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001",531102,"531102, 564101, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992","Department Stores, Baby Accessories, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,80,11312000.0,Data Axle,711fad765ce72a370c215a3cf29414d1,"CONAME, Irvine, California",33.64951299995014,-117.8390469999584,1756054360382,Synapse54,1756054360382,Synapse54
258,Target,Winston Dr,San Francisco,California,CA,94132,1921,45511001,"45511001, 45811041, 45912035, 45811034, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45942043, 45991004, 45612001",531102,"531102, 565101, 594517, 564101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594744, 599929, 599992","Department Stores, Clothing-Retail, Toys-Retail, Baby Accessories, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,147,29984000.0,Data Axle,7af31bec8f486f433f743a480bb6b462,"CONAME, San Francisco, California",37.72655100035047,-122.47751499977068,1756054360382,Synapse54,1756054360382,Synapse54
259,Target,S Hoover St,Los Angeles,California,CA,90089,1910,45511001,"45511001, 45811041, 45912035, 45811034, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45942043, 45991004, 45612001",531102,"531102, 565101, 594517, 564101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594744, 599929, 599992","Department Stores, Clothing-Retail, Toys-Retail, Baby Accessories, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,189,38744000.0,Data Axle,0bd52f6befa25f7c8bd6722caaf28529,"CONAME, Los Angeles, California",34.025725999973034,-118.28506200008268,1756054360382,Synapse54,1756054360382,Synapse54
260,Target,E Bayshore Rd,East Palo Alto,California,CA,94303,2523,45511001,"45511001, 45811034, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001",531102,"531102, 564101, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992","Department Stores, Baby Accessories, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,96,28407000.0,Data Axle,20c489ba7ee33b42bcb61f7032b77244,"CONAME, East Palo Alto, California",37.46011900002795,-122.13622800025905,1756054360382,Synapse54,1756054360382,Synapse54
261,Target,University Ave,Berkeley,California,CA,94702,1509,45511001,"45511001, 44911012, 45811034, 45811041, 44911003, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001",531102,"531102, 571216, 564101, 565101, 571210, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992","Department Stores, Furniture-Dealers-Retail, Baby Accessories, Clothing-Retail, Bedding, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,94,20228000.0,Data Axle,1c9e815649ce11a05887134f58f595d7,"CONAME, Berkeley, California",37.86968799999453,-122.2838809995934,1756054360382,Synapse54,1756054360382,Synapse54
262,Target,Eagle Rock Blvd,Los Angeles,California,CA,90065,4404,45511001,"45511001, 45811034, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001",531102,"531102, 564101, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992","Department Stores, Baby Accessories, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,146,29710000.0,Data Axle,2c7f98c7571d53a96e796c019ebe4402,"CONAME, Los Angeles, California",34.12295600014529,-118.22516000041955,1756054360382,Synapse54,1756054360382,Synapse54
263,Target,E Chapman Ave,Orange,California,CA,92869,3207,45511001,"45511001, 45811034, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001",531102,"531102, 564101, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992","Department Stores, Baby Accessories, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,95,26812000.0,Data Axle,27899e4978400880d3c13b6dd892e223,"CONAME, Orange, California",33.78715700004025,-117.82524300041571,1756054360382,Synapse54,1756054360382,Synapse54
264,Target,N Hollywood Way,Burbank,California,CA,91505,2540,45511001,"45511001, 45811034, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001",531102,"531102, 564101, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992","Department Stores, Baby Accessories, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,92,15859000.0,Data Axle,47667afdd2e0163ce55a600ab68ce4f0,"CONAME, Burbank, California",34.169156000349325,-118.34806199990325,1756054360382,Synapse54,1756054360382,Synapse54
265,Target,College Blvd,Oceanside,California,CA,92057,5435,45511001,"45511001, 45811041, 45912035, 45811034, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45942043, 45991004, 45612001",531102,"531102, 565101, 594517, 564101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594744, 599929, 599992","Department Stores, Clothing-Retail, Toys-Retail, Baby Accessories, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,82,12271000.0,Data Axle,930521077429d74f178ca8e9d5080fd0,"CONAME, Oceanside, California",33.24699200033369,-117.29317999978637,1756054360382,Synapse54,1756054360382,Synapse54
266,Target,Wilshire Blvd,Los Angeles,California,CA,90036,5005,45511001,45511001,531102,531102,Department Stores,,,Target Stores Inc,Very High,Branch,2500 - 4999,2500.0,4999.0,4,803000.0,Data Axle,32fd3deefb32e9676ec77391a49ec1c5,"CONAME, Los Angeles, California",34.06224800023539,-118.35840099976569,1756054360382,Synapse54,1756054360382,Synapse54
267,Target,S Virgil Ave,Los Angeles,California,CA,90005,4122,45511001,"45511001, 45811034, 45811041, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45912035, 45942043, 45991004, 45612001",531102,"531102, 564101, 565101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594517, 594744, 599929, 599992","Department Stores, Baby Accessories, Clothing-Retail, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Toys-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,126,27101000.0,Data Axle,37355e9b5a1b109c92c0549d7caff5a1,"CONAME, Los Angeles, California",34.0632570002969,-118.28643999955887,1756054360382,Synapse54,1756054360382,Synapse54
268,Target,E Lincoln Ave,Anaheim,California,CA,92806,4107,45511001,"45511001, 45811041, 45912035, 45811034, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45942043, 45991004, 45612001",531102,"531102, 565101, 594517, 564101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594744, 599929, 599992","Department Stores, Clothing-Retail, Toys-Retail, Baby Accessories, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,96,15501000.0,Data Axle,cf3efbd61f260ac7f9aeed6df51b47be,"CONAME, Anaheim, California",33.83769500035536,-117.8864919995929,1756054360382,Synapse54,1756054360382,Synapse54
269,Target,Newport Dr,Rancho Cucamonga,California,CA,91730,5511,45511001,45511001,531102,531102,Department Stores,,,Target Stores Inc,Very High,Branch,1 - 1499,1.0,1499.0,3,561000.0,Data Axle,1cae5fc2562dd7954424a4db47e35746,"CONAME, Rancho Cucamonga, California",34.09115099999324,-117.5562129995903,1756054360382,Synapse54,1756054360382,Synapse54
270,Target,Town Center Dr,La Canada Flintridge,California,CA,91011,1638,45511001,"45511001, 45811041, 45912035, 45811034, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45942043, 45991004, 45612001, 53131103",531102,"531102, 565101, 594517, 564101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594744, 599929, 599992, 653120","Department Stores, Clothing-Retail, Toys-Retail, Baby Accessories, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail, Real Estate Buyers & Brokers",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,110,22082000.0,Data Axle,96e20a797ac02ac8dc33ca7e8e894086,"CONAME, La Canada Flintridge, California",34.20528299994746,-118.19870499978117,1756054360382,Synapse54,1756054360382,Synapse54
271,Target,Puerta Real,Mission Viejo,California,CA,92691,6321,45511001,"45511001, 45811041, 45912035, 45811034, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45942043, 45991004, 45612001",531102,"531102, 565101, 594517, 564101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594744, 599929, 599992","Department Stores, Clothing-Retail, Toys-Retail, Baby Accessories, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,91,19271000.0,Data Axle,ec5b8969c96309fd64ed1bff13d8c39f,"CONAME, Mission Viejo, California",33.562767999733865,-117.67153000031068,1756054360382,Synapse54,1756054360382,Synapse54
272,Target,University Ave,San Diego,California,CA,92104,3036,45511001,"45511001, 45811041, 45912035, 45811034, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45942043, 45991004, 45612001",531102,"531102, 565101, 594517, 564101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594744, 599929, 599992","Department Stores, Clothing-Retail, Toys-Retail, Baby Accessories, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,135,28078000.0,Data Axle,d1cf2371af696c06147075d9d0db5032,"CONAME, San Diego, California",32.748230000368906,-117.12894000039621,1756054360382,Synapse54,1756054360382,Synapse54
273,Target,State St,Santa Barbara,California,CA,93105,3180,45511001,"45511001, 45811041, 45912035, 45811034, 44911003, 44911012, 44912937, 44912981, 44921003, 44921063, 44921038, 44921094, 44921095, 45911015, 45942043, 45991004, 45612001",531102,"531102, 565101, 594517, 564101, 571210, 571216, 571928, 571988, 572207, 573112, 573117, 573501, 573502, 594136, 594744, 599929, 599992","Department Stores, Clothing-Retail, Toys-Retail, Baby Accessories, Bedding, Furniture-Dealers-Retail, Kitchen Accessories, Home Accessories & Furnishings, Appliances-Household-Small-Dealers, Video Games, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Video Tapes Discs & Cassettes, Exercise Equipment-Retail, Wedding Party Gifts, Pet Supplies & Foods-Retail, Cosmetics & Perfumes-Retail",,,Target Stores Inc,Very High,Branch,100000+,100000.0,,105,27462000.0,Data Axle,417aa93a02bb34dd7acaa503a8bde9f5,"CONAME, Santa Barbara, California",34.44004399992823,-119.75065500035052,1756054360382,Synapse54,1756054360382,Synapse54
