OBJECTID,DESCRIPTION,ID,GENALPHACY,GENALPHACY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
1082,93710 (Fresno),93710,3303,11.07,11.07,26748750.0,23026.98591692139,1756054216011,Synapse54,1756054216011,Synapse54
1083,93711 (Fresno),93711,3460,9.27,9.27,44005000.0,39717.27397216554,1756054216011,Synapse54,1756054216011,Synapse54
1084,93720 (Fresno),93720,4245,8.9,8.9,38761250.0,46179.174721802745,1756054216011,Synapse54,1756054216011,Synapse54
1085,93721 (Fresno),93721,599,7.71,7.71,8145000.0,14213.573266732503,1756054216011,Synapse54,1756054216011,Synapse54
1086,93722 (Fresno),93722,11039,12.7,12.7,84017500.0,59867.25912732794,1756054216011,Synapse54,1756054216011,Synapse54
1087,93723 (Fresno),93723,1823,11.87,11.87,177675000.0,64259.11624482831,1756054216011,Synapse54,1756054216011,Synapse54
1088,93725 (Fresno),93725,3589,13.58,13.58,277108750.0,123881.96838888185,1756054216011,Synapse54,1756054216011,Synapse54
1089,93726 (Fresno),93726,5400,13.17,13.17,26385000.0,22895.813018039586,1756054216011,Synapse54,1756054216011,Synapse54
1090,93727 (Fresno),93727,13339,14.22,14.22,87730000.0,52713.0463882547,1756054216011,Synapse54,1756054216011,Synapse54
1091,93728 (Fresno),93728,1898,11.74,11.74,12132500.0,16047.142699487926,1756054216011,Synapse54,1756054216011,Synapse54
1092,93730 (Fresno),93730,1376,9.91,9.91,37892500.0,42904.788434696726,1756054216011,Synapse54,1756054216011,Synapse54
1093,93737 (Fresno),93737,1202,13.33,13.33,45475000.0,40770.049590660994,1756054216011,Synapse54,1756054216011,Synapse54
1094,93741 (Fresno),93741,7,8.75,8.75,415000.0,2890.8149111915895,1756054216011,Synapse54,1756054216011,Synapse54
1095,93901 (Salinas),93901,3453,11.7,11.7,49076250.0,44475.80369584794,1756054216011,Synapse54,1756054216011,Synapse54
1096,93905 (Salinas),93905,8372,13.13,13.13,32251250.0,30986.303841262583,1756054216011,Synapse54,1756054216011,Synapse54
1097,93906 (Salinas),93906,8290,12.38,12.38,68812500.0,39317.24941605753,1756054216011,Synapse54,1756054216011,Synapse54
1098,93907 (Salinas),93907,2272,9.9,9.9,213045000.0,95284.68141805496,1756054216011,Synapse54,1756054216011,Synapse54
1099,93908 (Salinas),93908,1136,8.54,8.54,1061338750.0,303096.1327894712,1756054216011,Synapse54,1756054216011,Synapse54
1100,93920 (Big Sur),93920,74,6.22,6.22,1101445654.7578125,340535.91805434285,1756054216011,Synapse54,1756054216011,Synapse54
1101,93923 (Carmel),93923,712,4.73,4.73,669871845.2421875,208905.8148713517,1756054216011,Synapse54,1756054216011,Synapse54
1102,93924 (Carmel Valley),93924,384,6.13,6.13,927551250.0,220262.2686813718,1756054216011,Synapse54,1756054216011,Synapse54
1103,93925 (Chualar),93925,143,11.74,11.74,75185000.0,75436.40873389582,1756054216011,Synapse54,1756054216011,Synapse54
1104,93926 (Gonzales),93926,1151,12.67,12.67,295983750.0,124985.8626719927,1756054216011,Synapse54,1756054216011,Synapse54
1105,93927 (Greenfield),93927,3397,16.27,16.27,915303681.8203125,248166.22671677396,1756054216011,Synapse54,1756054216011,Synapse54
1106,93930 (King City),93930,2268,14.16,14.16,1350435000.0,285947.10402693844,1756054216011,Synapse54,1756054216011,Synapse54
1107,93932 (Lockwood),93932,74,10.0,10.0,1229275000.0,277103.62258608395,1756054216011,Synapse54,1756054216011,Synapse54
1108,93933 (Marina),93933,2750,9.74,9.74,43681250.0,38141.375779456015,1756054216011,Synapse54,1756054216011,Synapse54
1109,93940 (Monterey),93940,2291,7.97,7.97,67022500.0,76008.66155666241,1756054216011,Synapse54,1756054216011,Synapse54
1110,93943 (Monterey),93943,8,17.02,17.02,906250.0,3873.3916486782,1756054216011,Synapse54,1756054216011,Synapse54
1111,93944 (Monterey),93944,43,1.2,1.2,1896250.0,8931.51131578345,1756054216011,Synapse54,1756054216011,Synapse54
1112,93950 (Pacific Grove),93950,954,6.49,6.49,11506250.0,20460.049008292488,1756054216011,Synapse54,1756054216011,Synapse54
1113,93953 (Pebble Beach),93953,203,4.31,4.31,33083750.0,34847.60953036919,1756054216011,Synapse54,1756054216011,Synapse54
1114,93954 (San Lucas),93954,44,12.54,12.54,1565000.0,6206.333579151132,1756054216011,Synapse54,1756054216011,Synapse54
1115,93955 (Seaside),93955,3428,10.87,10.87,44293750.0,30970.127365784243,1756054216011,Synapse54,1756054216011,Synapse54
1116,93960 (Soledad),93960,2727,10.18,10.18,860372500.0,205748.91010736118,1756054216011,Synapse54,1756054216011,Synapse54
1117,93962 (Spreckels),93962,59,11.59,11.59,328750.0,3874.9584023975312,1756054216011,Synapse54,1756054216011,Synapse54
1118,94002 (Belmont),94002,2778,9.52,9.52,23726250.0,30438.40887113949,1756054216011,Synapse54,1756054216011,Synapse54
1119,94005 (Brisbane),94005,486,9.88,9.88,20960000.0,27073.394632558735,1756054216011,Synapse54,1756054216011,Synapse54
1120,94010 (Burlingame),94010,4015,8.77,8.77,53392248.7734375,56870.761389947154,1756054216011,Synapse54,1756054216011,Synapse54
1121,94014 (Daly City),94014,4263,8.44,8.44,24572500.0,33300.051987886174,1756054216011,Synapse54,1756054216011,Synapse54
1122,94015 (Daly City),94015,5308,8.28,8.28,23146250.0,28040.994291398496,1756054216011,Synapse54,1756054216011,Synapse54
1123,94018 (El Granada),94018,339,8.57,8.57,2292500.0,10189.485666124361,1756054216011,Synapse54,1756054216011,Synapse54
1124,94019 (Half Moon Bay),94019,1338,8.75,8.75,295738750.0,156287.20497076423,1756054216011,Synapse54,1756054216011,Synapse54
1125,94020 (La Honda),94020,164,8.59,8.59,223715000.0,115902.66856139204,1756054216011,Synapse54,1756054216011,Synapse54
1126,94021 (Loma Mar),94021,13,5.46,5.46,73641250.0,56067.98793562323,1756054216011,Synapse54,1756054216011,Synapse54
1127,94022 (Los Altos),94022,1416,6.89,6.89,73318750.0,51605.916867906875,1756054216011,Synapse54,1756054216011,Synapse54
1128,94024 (Los Altos),94024,1550,6.83,6.83,32170000.0,39580.95702608813,1756054216011,Synapse54,1756054216011,Synapse54
1129,94025 (Menlo Park),94025,4635,10.13,10.13,45495000.0,77336.04934579464,1756054216011,Synapse54,1756054216011,Synapse54
1130,94027 (Atherton),94027,439,6.12,6.12,21658750.0,32935.33137280685,1756054216011,Synapse54,1756054216011,Synapse54
1131,94028 (Portola Valley),94028,493,7.14,7.14,60188750.0,49199.03077318904,1756054216011,Synapse54,1756054216011,Synapse54
1132,94030 (Millbrae),94030,2196,8.82,8.82,14327500.0,18803.791537082572,1756054216011,Synapse54,1756054216011,Synapse54
1133,94035 (Mountain View),94035,0,0.0,0.0,10948750.0,16184.885110646392,1756054216011,Synapse54,1756054216011,Synapse54
1134,94037 (Montara),94037,239,8.79,8.79,5483750.0,13097.148573164195,1756054216011,Synapse54,1756054216011,Synapse54
1135,94038 (Moss Beach),94038,240,8.36,8.36,24657500.0,47109.11719110493,1756054216011,Synapse54,1756054216011,Synapse54
1136,94040 (Mountain View),94040,3622,9.32,9.32,14680000.0,29318.681930924045,1756054216011,Synapse54,1756054216011,Synapse54
1137,94041 (Mountain View),94041,1516,9.25,9.25,6767500.0,13765.223583442732,1756054216011,Synapse54,1756054216011,Synapse54
1138,94043 (Mountain View),94043,3599,10.58,10.58,36076250.0,34434.29361909127,1756054216011,Synapse54,1756054216011,Synapse54
1139,94044 (Pacifica),94044,3649,9.22,9.22,58658750.0,47775.06781835821,1756054216011,Synapse54,1756054216011,Synapse54
1140,94060 (Pescadero),94060,101,7.91,7.91,248566250.0,105400.65709000302,1756054216011,Synapse54,1756054216011,Synapse54
1141,94061 (Redwood City),94061,4290,11.31,11.31,15618750.0,24709.799624696014,1756054216011,Synapse54,1756054216011,Synapse54
1142,94062 (Redwood City),94062,2398,9.06,9.06,294853750.0,174752.02828640406,1756054216011,Synapse54,1756054216011,Synapse54
1143,94063 (Redwood City),94063,3499,9.03,9.03,26788750.0,37791.705204097016,1756054216011,Synapse54,1756054216011,Synapse54
1144,94065 (Redwood City),94065,1266,9.5,9.5,11640000.0,18163.54406805797,1756054216011,Synapse54,1756054216011,Synapse54
1145,94066 (San Bruno),94066,3904,8.78,8.78,28987500.0,33711.62139291378,1756054216011,Synapse54,1756054216011,Synapse54
1146,94070 (San Carlos),94070,3431,10.65,10.65,28714204.546875,34007.28183401264,1756054216011,Synapse54,1756054216011,Synapse54
1147,94074 (San Gregorio),94074,35,10.67,10.67,84161250.0,73999.78281926819,1756054216011,Synapse54,1756054216011,Synapse54
1148,94080 (South San Francisco),94080,6334,9.21,9.21,43398706.14453125,45871.26946714617,1756054216011,Synapse54,1756054216011,Synapse54
1149,94085 (Sunnyvale),94085,2519,9.99,9.99,13416250.0,16841.43223119511,1756054216011,Synapse54,1756054216011,Synapse54
1150,94086 (Sunnyvale),94086,6227,11.04,11.04,18878750.0,24512.530566341276,1756054216011,Synapse54,1756054216011,Synapse54
1151,94087 (Sunnyvale),94087,6131,10.87,10.87,26666250.0,29131.96374757735,1756054216011,Synapse54,1756054216011,Synapse54
1152,94089 (Sunnyvale),94089,2028,8.62,8.62,50076250.0,35127.56246856355,1756054216011,Synapse54,1756054216011,Synapse54
1153,94102 (San Francisco),94102,1950,4.61,4.61,2761250.0,9109.855986528222,1756054216011,Synapse54,1756054216011,Synapse54
1154,94103 (San Francisco),94103,1913,4.58,4.58,5510000.0,13324.552729419247,1756054216011,Synapse54,1756054216011,Synapse54
1155,94104 (San Francisco),94104,13,3.8,3.8,305000.0,2682.7587961752465,1756054216011,Synapse54,1756054216011,Synapse54
1156,94105 (San Francisco),94105,874,5.42,5.42,1471250.0,6474.767645850027,1756054216011,Synapse54,1756054216011,Synapse54
1157,94107 (San Francisco),94107,2064,5.77,5.77,7565000.0,24031.924013578373,1756054216011,Synapse54,1756054216011,Synapse54
1158,94108 (San Francisco),94108,505,3.77,3.77,1146250.0,5405.1537816559785,1756054216011,Synapse54,1756054216011,Synapse54
1159,94109 (San Francisco),94109,2200,3.99,3.99,4333750.0,11634.999666122127,1756054216011,Synapse54,1756054216011,Synapse54
1160,94110 (San Francisco),94110,4817,7.2,7.2,9857500.0,15628.126702285164,1756054216011,Synapse54,1756054216011,Synapse54
1161,94111 (San Francisco),94111,286,5.28,5.28,2062727.2734375,22413.866350981203,1756054216011,Synapse54,1756054216011,Synapse54
1162,94112 (San Francisco),94112,5699,7.37,7.37,13590000.0,21832.602696239253,1756054216011,Synapse54,1756054216011,Synapse54
1163,94114 (San Francisco),94114,2345,6.87,6.87,6161250.0,15544.959820477563,1756054216011,Synapse54,1756054216011,Synapse54
1164,94115 (San Francisco),94115,2101,6.26,6.26,4572500.0,9265.074333732065,1756054216011,Synapse54,1756054216011,Synapse54
1165,94116 (San Francisco),94116,3253,7.56,7.56,10858750.0,16662.74154910214,1756054216011,Synapse54,1756054216011,Synapse54
1166,94117 (San Francisco),94117,2392,6.01,6.01,5152500.0,12601.323787110568,1756054216011,Synapse54,1756054216011,Synapse54
1167,94118 (San Francisco),94118,2843,7.16,7.16,7762500.0,16824.404157658624,1756054216011,Synapse54,1756054216011,Synapse54
1168,94121 (San Francisco),94121,2970,7.22,7.22,9025000.0,13021.337032417197,1756054216011,Synapse54,1756054216011,Synapse54
1169,94122 (San Francisco),94122,4063,7.39,7.39,16320000.0,24974.554920782804,1756054216011,Synapse54,1756054216011,Synapse54
1170,94123 (San Francisco),94123,1743,6.3,6.3,4727500.0,13879.212032322419,1756054216011,Synapse54,1756054216011,Synapse54
1171,94124 (San Francisco),94124,3834,10.03,10.03,20017091.4453125,39052.02420839806,1756054216011,Synapse54,1756054216011,Synapse54
1172,94127 (San Francisco),94127,1636,9.04,9.04,7028750.0,13072.294259639708,1756054216011,Synapse54,1756054216011,Synapse54
1173,94128 (San Francisco),94128,1,16.67,16.67,13381250.0,20637.428876719056,1756054216011,Synapse54,1756054216011,Synapse54
1174,94129 (San Francisco),94129,297,8.46,8.46,9775000.0,13830.280271361209,1756054216011,Synapse54,1756054216011,Synapse54
1175,94130 (San Francisco),94130,231,6.39,6.39,3673333.33203125,12686.89098283168,1756054216011,Synapse54,1756054216011,Synapse54
1176,94131 (San Francisco),94131,2470,8.56,8.56,8381250.0,23160.47025107543,1756054216011,Synapse54,1756054216011,Synapse54
1177,94132 (San Francisco),94132,1865,6.78,6.78,17235000.0,23894.328017824708,1756054216011,Synapse54,1756054216011,Synapse54
1178,94133 (San Francisco),94133,1171,4.56,4.56,3068750.0,14406.337906003295,1756054216011,Synapse54,1756054216011,Synapse54
1179,94134 (San Francisco),94134,3300,8.0,8.0,10798750.0,18797.746947913987,1756054216011,Synapse54,1756054216011,Synapse54
1180,94143 (San Francisco),94143,73,7.41,7.41,546250.0,4175.966948715504,1756054216011,Synapse54,1756054216011,Synapse54
1181,94158 (San Francisco),94158,875,8.61,8.61,2278750.0,8444.38250190104,1756054216011,Synapse54,1756054216011,Synapse54
1182,94301 (Palo Alto),94301,1262,7.33,7.33,10070000.0,17733.755919930725,1756054216011,Synapse54,1756054216011,Synapse54
1183,94303 (Palo Alto),94303,4633,9.81,9.81,34772500.0,45343.677534591654,1756054216011,Synapse54,1756054216011,Synapse54
1184,94304 (Palo Alto),94304,479,10.65,10.65,29900000.0,52473.42079752278,1756054216011,Synapse54,1756054216011,Synapse54
1185,94305 (Stanford),94305,547,2.31,2.31,10593750.0,16594.313518268584,1756054216011,Synapse54,1756054216011,Synapse54
1186,94306 (Palo Alto),94306,2109,7.6,7.6,15288750.0,30759.596853640993,1756054216011,Synapse54,1756054216011,Synapse54
1187,94401 (San Mateo),94401,3392,9.73,9.73,12121250.0,25041.250276575305,1756054216011,Synapse54,1756054216011,Synapse54
1188,94402 (San Mateo),94402,2639,9.63,9.63,20618750.0,48281.23266605544,1756054216011,Synapse54,1756054216011,Synapse54
1189,94403 (San Mateo),94403,4983,10.74,10.74,22763750.0,30347.477581343268,1756054216011,Synapse54,1756054216011,Synapse54
1190,94404 (San Mateo),94404,3854,9.99,9.99,19673750.0,26092.0168860673,1756054216011,Synapse54,1756054216011,Synapse54
1191,94501 (Alameda),94501,6260,9.32,9.32,33223750.0,45897.36098807361,1756054216011,Synapse54,1756054216011,Synapse54
1192,94502 (Alameda),94502,1416,10.13,10.13,10325000.0,12952.632809227778,1756054216011,Synapse54,1756054216011,Synapse54
1193,94503 (American Canyon),94503,1866,8.3,8.3,124540000.0,75535.08299591177,1756054216011,Synapse54,1756054216011,Synapse54
1194,94505 (Discovery Bay),94505,1411,9.58,9.58,98662500.0,70009.43511068175,1756054216011,Synapse54,1756054216011,Synapse54
1195,94506 (Danville),94506,1874,7.42,7.42,83872500.0,54623.21808259348,1756054216011,Synapse54,1756054216011,Synapse54
1196,94507 (Alamo),94507,1079,7.82,7.82,58488750.0,58984.650742907914,1756054216011,Synapse54,1756054216011,Synapse54
1197,94508 (Angwin),94508,194,5.93,5.93,163121250.0,76302.27918999073,1756054216011,Synapse54,1756054216011,Synapse54
1198,94509 (Antioch),94509,8003,11.42,11.42,78830454.546875,57295.87840356891,1756054216011,Synapse54,1756054216011,Synapse54
1199,94510 (Benicia),94510,2170,8.15,8.15,129121250.0,71551.31632330282,1756054216011,Synapse54,1756054216011,Synapse54
1200,94511 (Bethel Island),94511,168,6.67,6.67,23148750.0,23103.434001915608,1756054216011,Synapse54,1756054216011,Synapse54
1201,94512 (Birds Landing),94512,4,7.55,7.55,93425000.0,77981.32216535682,1756054216011,Synapse54,1756054216011,Synapse54
1202,94513 (Brentwood),94513,7341,10.2,10.2,452421250.0,200360.04086734258,1756054216011,Synapse54,1756054216011,Synapse54
1203,94514 (Byron),94514,96,9.13,9.13,227750000.0,97272.6645178555,1756054216011,Synapse54,1756054216011,Synapse54
1204,94515 (Calistoga),94515,500,7.73,7.73,323178750.0,143341.32931914175,1756054216011,Synapse54,1756054216011,Synapse54
1205,94517 (Clayton),94517,1045,8.52,8.52,216805000.0,103245.23713484913,1756054216011,Synapse54,1756054216011,Synapse54
1206,94518 (Concord),94518,2738,9.95,9.95,22850000.0,24183.7764138925,1756054216011,Synapse54,1756054216011,Synapse54
1207,94519 (Concord),94519,2033,10.84,10.84,24902500.0,27429.17656712045,1756054216011,Synapse54,1756054216011,Synapse54
1208,94520 (Concord),94520,4220,10.94,10.94,72727500.0,77515.18352807945,1756054216011,Synapse54,1756054216011,Synapse54
1209,94521 (Concord),94521,3885,9.21,9.21,79827500.0,62249.8966933039,1756054216011,Synapse54,1756054216011,Synapse54
1210,94523 (Pleasant Hill),94523,3464,10.14,10.14,29513750.0,34247.5672135338,1756054216011,Synapse54,1756054216011,Synapse54
1211,94525 (Crockett),94525,230,7.12,7.12,9226250.0,18143.109706388044,1756054216011,Synapse54,1756054216011,Synapse54
1212,94526 (Danville),94526,2783,8.21,8.21,59760000.0,42613.23830043105,1756054216011,Synapse54,1756054216011,Synapse54
1213,94528 (Diablo),94528,67,9.33,9.33,3393750.0,9049.681385657617,1756054216011,Synapse54,1756054216011,Synapse54
1214,94530 (El Cerrito),94530,2378,9.1,9.1,25327500.0,34656.69796137083,1756054216011,Synapse54,1756054216011,Synapse54
1215,94531 (Antioch),94531,4733,9.37,9.37,67372500.0,44051.98156420479,1756054216011,Synapse54,1756054216011,Synapse54
1216,94533 (Fairfield),94533,9039,11.18,11.18,88748750.0,60520.489407932844,1756054216011,Synapse54,1756054216011,Synapse54
1217,94534 (Fairfield),94534,4172,9.73,9.73,330147500.0,117068.20281088044,1756054216011,Synapse54,1756054216011,Synapse54
1218,94535 (Travis AFB),94535,826,20.74,20.74,47272500.0,38510.1698250734,1756054216011,Synapse54,1756054216011,Synapse54
1219,94536 (Fremont),94536,8405,11.09,11.09,56026250.0,41812.04451712446,1756054216011,Synapse54,1756054216011,Synapse54
1220,94538 (Fremont),94538,8176,11.86,11.86,98643750.0,83332.44191948466,1756054216011,Synapse54,1756054216011,Synapse54
1221,94539 (Fremont),94539,4200,7.56,7.56,120907500.0,64986.041966313496,1756054216011,Synapse54,1756054216011,Synapse54
1222,94541 (Hayward),94541,7405,10.56,10.56,29441250.0,40724.66619939474,1756054216011,Synapse54,1756054216011,Synapse54
1223,94542 (Hayward),94542,1378,8.72,8.72,33818750.0,38568.41380096132,1756054216011,Synapse54,1756054216011,Synapse54
1224,94544 (Hayward),94544,8587,10.55,10.55,43895000.0,41626.30671690496,1756054216011,Synapse54,1756054216011,Synapse54
1225,94545 (Hayward),94545,3415,10.03,10.03,52977500.0,41240.47750400677,1756054216011,Synapse54,1756054216011,Synapse54
1226,94546 (Castro Valley),94546,4558,9.86,9.86,109913750.0,72092.96292733341,1756054216011,Synapse54,1756054216011,Synapse54
1227,94547 (Hercules),94547,2300,8.68,8.68,23832500.0,27999.3176453074,1756054216011,Synapse54,1756054216011,Synapse54
1228,94548 (Knightsen),94548,19,7.31,7.31,8026250.0,14552.270924523698,1756054216011,Synapse54,1756054216011,Synapse54
1229,94549 (Lafayette),94549,2614,9.11,9.11,102207500.0,82956.85790705725,1756054216011,Synapse54,1756054216011,Synapse54
1230,94550 (Livermore),94550,4903,9.79,9.79,1517797500.0,280156.5361327819,1756054216011,Synapse54,1756054216011,Synapse54
1231,94551 (Livermore),94551,4461,11.11,11.11,258698750.0,123869.73525311281,1756054216011,Synapse54,1756054216011,Synapse54
1232,94552 (Castro Valley),94552,1332,8.98,8.98,165676250.0,108655.32071849037,1756054216011,Synapse54,1756054216011,Synapse54
1233,94553 (Martinez),94553,4686,9.52,9.52,277413750.0,128636.90259753514,1756054216011,Synapse54,1756054216011,Synapse54
1234,94555 (Fremont),94555,4248,11.5,11.5,62882500.0,49389.62786027614,1756054216011,Synapse54,1756054216011,Synapse54
