OBJECTID,DESCRIPTION,ID,GENZ_FY,GENZ_FY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
216,93203 (Arvin),93203,6505,31.47,31.47,846007500.0,228599.11450149858,1756054260270,Synapse54,1756054260270,Synapse54
217,93204 (Avenal),93204,3622,26.54,26.54,1210063750.0,148486.7969705507,1756054260270,Synapse54,1756054260270,Synapse54
218,93205 (Bodfish),93205,297,13.65,13.65,58205000.0,47608.203899011816,1756054260270,Synapse54,1756054260270,Synapse54
219,93206 (Buttonwillow),93206,516,29.76,29.76,535571250.0,128866.91018251679,1756054260270,Synapse54,1756054260270,Synapse54
220,93207 (California Hot Springs),93207,84,19.81,19.81,494476250.0,156143.71959477986,1756054260270,Synapse54,1756054260270,Synapse54
221,93208 (Camp Nelson),93208,0,0.0,0.0,771250.0,3639.8822123806417,1756054260270,Synapse54,1756054260270,Synapse54
222,93210 (Coalinga),93210,5277,29.02,29.02,2859381250.0,274530.1045142055,1756054260270,Synapse54,1756054260270,Synapse54
223,93212 (Corcoran),93212,6715,28.62,28.62,468738750.0,116020.00073154458,1756054260270,Synapse54,1756054260270,Synapse54
224,93215 (Delano),93215,17319,30.89,30.89,724992500.0,230456.9996528083,1756054260270,Synapse54,1756054260270,Synapse54
225,93218 (Ducor),93218,214,29.08,29.08,39000000.0,36653.18597406744,1756054260270,Synapse54,1756054260270,Synapse54
226,93219 (Earlimart),93219,2871,30.82,30.82,756761250.0,231445.8314206547,1756054260270,Synapse54,1756054260270,Synapse54
227,93221 (Exeter),93221,3624,24.28,24.28,357297500.0,119816.80787037028,1756054260270,Synapse54,1756054260270,Synapse54
228,93222 (Pine Mountain Club),93222,175,11.34,11.34,46487500.0,41854.8347232558,1756054260270,Synapse54,1756054260270,Synapse54
229,93223 (Farmersville),93223,3294,30.73,30.73,19324022.7265625,25444.875416264455,1756054260270,Synapse54,1756054260270,Synapse54
230,93224 (Fellows),93224,96,22.54,22.54,308476250.0,96244.05620038428,1756054260270,Synapse54,1756054260270,Synapse54
231,93225 (Frazier Park),93225,893,16.08,16.08,2513472944.3125,343577.70572722825,1756054260270,Synapse54,1756054260270,Synapse54
232,93226 (Glennville),93226,32,12.31,12.31,150715000.0,68238.98428744845,1756054260270,Synapse54,1756054260270,Synapse54
233,93230 (Hanford),93230,18498,25.74,25.74,1086593750.0,200448.20649056122,1756054260270,Synapse54,1756054260270,Synapse54
234,93234 (Huron),93234,2006,29.68,29.68,943037500.0,136855.86014043118,1756054260270,Synapse54,1756054260270,Synapse54
235,93235 (Ivanhoe),93235,1337,30.02,30.02,11973750.0,16203.57318554757,1756054260270,Synapse54,1756054260270,Synapse54
236,93238 (Kernville),93238,161,11.27,11.27,240885000.0,78870.3798129668,1756054260270,Synapse54,1756054260270,Synapse54
237,93239 (Kettleman City),93239,437,32.88,32.88,1690446250.0,209467.1685543261,1756054260270,Synapse54,1756054260270,Synapse54
238,93240 (Lake Isabella),93240,1071,17.51,17.51,197901250.0,79723.57893758261,1756054260270,Synapse54,1756054260270,Synapse54
239,93241 (Lamont),93241,4779,31.97,31.97,16966250.0,19014.816316891727,1756054260270,Synapse54,1756054260270,Synapse54
240,93242 (Laton),93242,824,27.66,27.66,198266250.0,78776.4763356709,1756054260270,Synapse54,1756054260270,Synapse54
241,93243 (Lebec),93243,219,16.52,16.52,604371250.0,178374.00475978243,1756054260270,Synapse54,1756054260270,Synapse54
242,93244 (Lemon Cove),93244,47,19.83,19.83,68321250.0,57719.28303628097,1756054260270,Synapse54,1756054260270,Synapse54
243,93245 (Lemoore),93245,11551,30.47,30.47,603126250.0,145229.1419698537,1756054260270,Synapse54,1756054260270,Synapse54
244,93246 (Lemoore),93246,414,48.65,48.65,9190000.0,20572.37158794678,1756054260270,Synapse54,1756054260270,Synapse54
245,93247 (Lindsay),93247,5130,29.04,29.04,319442500.0,96758.34470754753,1756054260270,Synapse54,1756054260270,Synapse54
246,93249 (Lost Hills),93249,887,33.26,33.26,2862608750.0,327237.77377180906,1756054260270,Synapse54,1756054260270,Synapse54
247,93250 (Mc Farland),93250,5015,31.82,31.82,681182500.0,173702.97671722274,1756054260270,Synapse54,1756054260270,Synapse54
248,93251 (Mc Kittrick),93251,47,23.74,23.74,1140202500.0,197490.24822551443,1756054260270,Synapse54,1756054260270,Synapse54
249,93252 (Maricopa),93252,261,17.27,17.27,1556352055.6875,303666.75659552,1756054260270,Synapse54,1756054260270,Synapse54
250,93254 (New Cuyama),93254,116,17.68,17.68,782395000.0,218568.78479518683,1756054260270,Synapse54,1756054260270,Synapse54
251,93255 (Onyx),93255,80,13.42,13.42,853016250.0,179003.10677718866,1756054260270,Synapse54,1756054260270,Synapse54
252,93256 (Pixley),93256,1880,33.54,33.54,260711250.0,106396.54081827085,1756054260270,Synapse54,1756054260270,Synapse54
253,93257 (Porterville),93257,23984,29.06,29.06,1511143750.0,302830.93471022975,1756054260270,Synapse54,1756054260270,Synapse54
254,93260 (Posey),93260,27,11.02,11.02,245485000.0,104935.07007891768,1756054260270,Synapse54,1756054260270,Synapse54
255,93262 (Sequoia National Park),93262,2,22.22,22.22,435041250.0,134140.90506659276,1756054260270,Synapse54,1756054260270,Synapse54
256,93263 (Shafter),93263,6573,31.24,31.24,364507500.0,96805.95744876684,1756054260270,Synapse54,1756054260270,Synapse54
257,93265 (Springville),93265,1001,20.33,20.33,2235575000.0,283297.0222104053,1756054260270,Synapse54,1756054260270,Synapse54
258,93266 (Stratford),93266,402,27.44,27.44,587311250.0,119121.89124885882,1756054260270,Synapse54,1756054260270,Synapse54
259,93267 (Strathmore),93267,1600,29.01,29.01,187365000.0,110281.07667658057,1756054260270,Synapse54,1756054260270,Synapse54
260,93268 (Taft),93268,5060,26.68,26.68,455057500.0,137548.24491949176,1756054260270,Synapse54,1756054260270,Synapse54
261,93270 (Terra Bella),93270,1434,27.55,27.55,251926250.0,98003.55226710299,1756054260270,Synapse54,1756054260270,Synapse54
262,93271 (Three Rivers),93271,282,13.03,13.03,1527196250.0,268967.70523429505,1756054260270,Synapse54,1756054260270,Synapse54
263,93272 (Tipton),93272,1126,31.52,31.52,262022500.0,103198.21976197521,1756054260270,Synapse54,1756054260270,Synapse54
264,93274 (Tulare),93274,23123,27.58,27.58,854722500.0,159109.70538992272,1756054260270,Synapse54,1756054260270,Synapse54
265,93276 (Tupman),93276,21,21.0,21.0,267466250.0,110471.70836707685,1756054260270,Synapse54,1756054260270,Synapse54
266,93277 (Visalia),93277,12917,24.45,24.45,158407500.0,64591.03114900779,1756054260270,Synapse54,1756054260270,Synapse54
267,93280 (Wasco),93280,8880,32.23,32.23,888432500.0,168669.51983682107,1756054260270,Synapse54,1756054260270,Synapse54
268,93283 (Weldon),93283,226,12.64,12.64,1367865000.0,221736.0948825266,1756054260270,Synapse54,1756054260270,Synapse54
269,93285 (Wofford Heights),93285,269,10.76,10.76,819530000.0,219345.69452188245,1756054260270,Synapse54,1756054260270,Synapse54
270,93286 (Woodlake),93286,2869,27.38,27.38,861133750.0,219399.6171154776,1756054260270,Synapse54,1756054260270,Synapse54
271,93287 (Woody),93287,18,10.23,10.23,298321250.0,98527.47089994271,1756054260270,Synapse54,1756054260270,Synapse54
272,93291 (Visalia),93291,19646,27.94,27.94,343020000.0,86021.4482760368,1756054260270,Synapse54,1756054260270,Synapse54
273,93292 (Visalia),93292,11993,25.2,25.2,462568750.0,157226.11296961395,1756054260270,Synapse54,1756054260270,Synapse54
274,93301 (Bakersfield),93301,3588,25.25,25.25,17285000.0,18220.287205153058,1756054260270,Synapse54,1756054260270,Synapse54
275,93304 (Bakersfield),93304,14404,28.82,28.82,28987500.0,30247.65549697265,1756054260270,Synapse54,1756054260270,Synapse54
276,93305 (Bakersfield),93305,11493,29.75,29.75,22585000.0,21350.20196111915,1756054260270,Synapse54,1756054260270,Synapse54
277,93306 (Bakersfield),93306,21385,27.28,27.28,282727500.0,154680.49210630817,1756054260270,Synapse54,1756054260270,Synapse54
278,93307 (Bakersfield),93307,28308,30.26,30.26,686525000.0,249242.95155976954,1756054260270,Synapse54,1756054260270,Synapse54
279,93308 (Bakersfield),93308,13497,24.39,24.39,1485857500.0,241197.01429858137,1756054260270,Synapse54,1756054260270,Synapse54
280,93309 (Bakersfield),93309,15175,25.42,25.42,40685000.0,26891.84630899399,1756054260270,Synapse54,1756054260270,Synapse54
281,93311 (Bakersfield),93311,14547,24.86,24.86,668917500.0,180308.13470672187,1756054260270,Synapse54,1756054260270,Synapse54
282,93312 (Bakersfield),93312,14073,24.28,24.28,57155000.0,31271.99413181085,1756054260270,Synapse54,1756054260270,Synapse54
283,93313 (Bakersfield),93313,16988,26.13,26.13,489678750.0,126082.8047728413,1756054260270,Synapse54,1756054260270,Synapse54
284,93314 (Bakersfield),93314,10423,23.43,23.43,438297500.0,140110.20775290573,1756054260270,Synapse54,1756054260270,Synapse54
285,93401 (San Luis Obispo),93401,8624,25.68,25.68,244791250.0,84336.66696497473,1756054260270,Synapse54,1756054260270,Synapse54
286,93402 (Los Osos),93402,2280,16.17,16.17,126533750.0,86156.78836747548,1756054260270,Synapse54,1756054260270,Synapse54
287,93405 (San Luis Obispo),93405,16370,50.81,50.81,348917500.0,128490.70032021549,1756054260270,Synapse54,1756054260270,Synapse54
288,93407 (San Luis Obispo),93407,1579,95.76,95.76,1165000.0,6679.086198187078,1756054260270,Synapse54,1756054260270,Synapse54
289,93408 (San Luis Obispo),93408,0,0.0,0.0,20000.0,574.9236751228079,1756054260270,Synapse54,1756054260270,Synapse54
290,93410 (San Luis Obispo),93410,1528,95.62,95.62,120000.0,1819.7462242689235,1756054260270,Synapse54,1756054260270,Synapse54
291,93420 (Arroyo Grande),93420,5273,17.4,17.4,984690937.5,288168.9921750114,1756054260270,Synapse54,1756054260270,Synapse54
292,93421 (Arroyo Grande),93421,2,8.7,8.7,812500.0,5589.9335870287505,1756054260270,Synapse54,1756054260270,Synapse54
293,93422 (Atascadero),93422,5924,18.44,18.44,217735000.0,103670.94505140833,1756054260270,Synapse54,1756054260270,Synapse54
294,93424 (Avila Beach),93424,117,9.46,9.46,108102500.0,75633.21113827403,1756054260270,Synapse54,1756054260270,Synapse54
295,93426 (Bradley),93426,209,15.83,15.83,1262756250.0,286925.0099903837,1756054260270,Synapse54,1756054260270,Synapse54
296,93427 (Buellton),93427,1135,20.42,20.42,249195000.0,124547.79183828551,1756054260270,Synapse54,1756054260270,Synapse54
297,93428 (Cambria),93428,610,10.9,10.9,266118750.0,94070.11819276359,1756054260270,Synapse54,1756054260270,Synapse54
298,93429 (Casmalia),93429,0,0.0,0.0,186981250.0,90826.2604208799,1756054260270,Synapse54,1756054260270,Synapse54
299,93430 (Cayucos),93430,346,12.48,12.48,281115000.0,97957.99413035401,1756054260270,Synapse54,1756054260270,Synapse54
300,93432 (Creston),93432,211,17.57,17.57,348705000.0,139643.58865033428,1756054260270,Synapse54,1756054260270,Synapse54
301,93433 (Grover Beach),93433,2400,20.05,20.05,8355000.0,15226.160810927704,1756054260270,Synapse54,1756054260270,Synapse54
302,93434 (Guadalupe),93434,2449,29.54,29.54,67278750.0,65856.5337284943,1756054260270,Synapse54,1756054260270,Synapse54
303,93435 (Harmony),93435,2,8.33,8.33,31636250.0,32624.175106190884,1756054260270,Synapse54,1756054260270,Synapse54
304,93436 (Lompoc),93436,13319,23.85,23.85,1064260000.0,205990.10301407115,1756054260270,Synapse54,1756054260270,Synapse54
305,93437 (Lompoc),93437,1448,43.24,43.24,391061250.0,148303.0312281674,1756054260270,Synapse54,1756054260270,Synapse54
306,93440 (Los Alamos),93440,343,19.64,19.64,14550000.0,20362.62765005415,1756054260270,Synapse54,1756054260270,Synapse54
307,93441 (Los Olivos),93441,190,17.3,17.3,220282500.0,106823.39350089796,1756054260270,Synapse54,1756054260270,Synapse54
308,93442 (Morro Bay),93442,1605,14.61,14.61,168453181.8203125,77549.45604708148,1756054260270,Synapse54,1756054260270,Synapse54
309,93444 (Nipomo),93444,4514,20.05,20.05,313747500.0,121835.0803493118,1756054260270,Synapse54,1756054260270,Synapse54
310,93445 (Oceano),93445,1443,21.6,21.6,7070000.0,16090.570540659115,1756054260270,Synapse54,1756054260270,Synapse54
311,93446 (Paso Robles),93446,9290,20.29,20.29,1338028750.0,272328.6074734314,1756054260270,Synapse54,1756054260270,Synapse54
312,93449 (Pismo Beach),93449,1032,12.81,12.81,39007500.0,37625.35790338731,1756054260270,Synapse54,1756054260270,Synapse54
313,93450 (San Ardo),93450,118,18.41,18.41,1394382500.0,227251.92027259554,1756054260270,Synapse54,1756054260270,Synapse54
314,93451 (San Miguel),93451,1232,25.35,25.35,1761177500.0,248566.4273708228,1756054260270,Synapse54,1756054260270,Synapse54
315,93452 (San Simeon),93452,84,15.25,15.25,670108750.0,147631.89021389623,1756054260270,Synapse54,1756054260270,Synapse54
316,93453 (Santa Margarita),93453,502,17.68,17.68,4765074062.5,560070.376070405,1756054260270,Synapse54,1756054260270,Synapse54
317,93454 (Santa Maria),93454,11087,26.43,26.43,1298046250.0,252808.5474547706,1756054260270,Synapse54,1756054260270,Synapse54
318,93455 (Santa Maria),93455,9673,20.88,20.88,619062500.0,240121.92718730427,1756054260270,Synapse54,1756054260270,Synapse54
319,93458 (Santa Maria),93458,18742,30.51,30.51,113792500.0,50304.636854760625,1756054260270,Synapse54,1756054260270,Synapse54
320,93460 (Santa Ynez),93460,799,15.38,15.38,592751250.0,187968.7903179503,1756054260270,Synapse54,1756054260270,Synapse54
321,93461 (Shandon),93461,355,24.6,24.6,1455151250.0,226154.48644709203,1756054260270,Synapse54,1756054260270,Synapse54
322,93463 (Solvang),93463,1399,16.18,16.18,109007500.0,85377.4636436482,1756054260270,Synapse54,1756054260270,Synapse54
323,93465 (Templeton),93465,2106,20.49,20.49,381796250.0,180237.42865723275,1756054260270,Synapse54,1756054260270,Synapse54
324,93501 (Mojave),93501,1369,24.49,24.49,1423072500.0,225034.62323795017,1756054260270,Synapse54,1756054260270,Synapse54
325,93505 (California City),93505,3021,24.07,24.07,853305000.0,161781.902503888,1756054260270,Synapse54,1756054260270,Synapse54
326,93510 (Acton),93510,1159,16.8,16.8,373736250.0,137252.21933557358,1756054260270,Synapse54,1756054260270,Synapse54
327,93512 (Benton),93512,45,17.51,17.51,1222750000.0,235418.57746315486,1756054260270,Synapse54,1756054260270,Synapse54
328,93513 (Big Pine),93513,331,17.74,17.74,1525091250.0,309896.2134059751,1756054260270,Synapse54,1756054260270,Synapse54
329,93514 (Bishop),93514,2451,17.78,17.78,6200080000.0,438407.39274349075,1756054260270,Synapse54,1756054260270,Synapse54
330,93516 (Boron),93516,507,24.2,24.2,705737500.0,135817.68756871868,1756054260270,Synapse54,1756054260270,Synapse54
331,93517 (Bridgeport),93517,76,15.2,15.2,1238333750.0,239775.10332078533,1756054260270,Synapse54,1756054260270,Synapse54
332,93518 (Caliente),93518,138,12.97,12.97,1901270000.0,317217.3355104329,1756054260270,Synapse54,1756054260270,Synapse54
333,93519 (Cantil),93519,11,11.22,11.22,1114097500.0,209150.51633832196,1756054260270,Synapse54,1756054260270,Synapse54
334,93523 (Edwards),93523,1014,29.84,29.84,919673750.0,208290.432011873,1756054260270,Synapse54,1756054260270,Synapse54
335,93524 (Edwards),93524,37,35.92,35.92,717522500.0,116012.6385833794,1756054260270,Synapse54,1756054260270,Synapse54
336,93526 (Independence),93526,116,15.16,15.16,8585452500.0,619072.0817679183,1756054260270,Synapse54,1756054260270,Synapse54
337,93527 (Inyokern),93527,300,13.57,13.57,1218733750.0,230042.961617783,1756054260270,Synapse54,1756054260270,Synapse54
338,93528 (Johannesburg),93528,11,7.64,7.64,113098750.0,72850.47309047575,1756054260270,Synapse54,1756054260270,Synapse54
339,93529 (June Lake),93529,75,13.2,13.2,1036698750.0,203870.20552087156,1756054260270,Synapse54,1756054260270,Synapse54
340,93531 (Keene),93531,67,13.4,13.4,66996250.0,41867.05181452176,1756054260270,Synapse54,1756054260270,Synapse54
341,93532 (Lake Hughes),93532,431,17.8,17.8,510722500.0,146218.66022620382,1756054260270,Synapse54,1756054260270,Synapse54
342,93534 (Lancaster),93534,10922,26.33,26.33,75966250.0,56597.43354056032,1756054260270,Synapse54,1756054260270,Synapse54
343,93535 (Lancaster),93535,22568,28.44,28.44,1239308750.0,172227.45122181982,1756054260270,Synapse54,1756054260270,Synapse54
344,93536 (Lancaster),93536,17607,23.86,23.86,1115571250.0,219386.01144663413,1756054260270,Synapse54,1756054260270,Synapse54
345,93541 (Lee Vining),93541,87,20.57,20.57,2796453750.0,297456.1758487377,1756054260270,Synapse54,1756054260270,Synapse54
346,93543 (Littlerock),93543,3502,25.7,25.7,281236250.0,116818.95009549535,1756054260270,Synapse54,1756054260270,Synapse54
347,93544 (Llano),93544,183,14.55,14.55,434542500.0,113287.80722667548,1756054260270,Synapse54,1756054260270,Synapse54
348,93545 (Lone Pine),93545,370,17.96,17.96,3435757500.0,590020.8884364109,1756054260270,Synapse54,1756054260270,Synapse54
349,93546 (Mammoth Lakes),93546,1819,22.24,22.24,1163965000.0,195417.80186857615,1756054260270,Synapse54,1756054260270,Synapse54
350,93549 (Olancha),93549,26,11.87,11.87,306295000.0,94534.03779924191,1756054260270,Synapse54,1756054260270,Synapse54
351,93550 (Palmdale),93550,21492,27.88,27.88,395367500.0,174019.7545361873,1756054260270,Synapse54,1756054260270,Synapse54
352,93551 (Palmdale),93551,12926,23.24,23.24,298682500.0,114387.49106560816,1756054260270,Synapse54,1756054260270,Synapse54
353,93552 (Palmdale),93552,11739,28.68,28.68,199467500.0,82464.97261088842,1756054260270,Synapse54,1756054260270,Synapse54
354,93553 (Pearblossom),93553,269,17.27,17.27,75257500.0,50707.329648876876,1756054260270,Synapse54,1756054260270,Synapse54
355,93554 (Randsburg),93554,2,11.11,11.11,79935000.0,56338.63566131291,1756054260270,Synapse54,1756054260270,Synapse54
356,93555 (Ridgecrest),93555,7455,22.69,22.69,13561153750.0,967697.5493294334,1756054260270,Synapse54,1756054260270,Synapse54
357,93558 (Red Mountain),93558,0,0.0,0.0,1823750.0,5847.930823506138,1756054260270,Synapse54,1756054260270,Synapse54
358,93560 (Rosamond),93560,5307,23.14,23.14,1718973750.0,281691.3770678179,1756054260270,Synapse54,1756054260270,Synapse54
359,93561 (Tehachapi),93561,7149,20.31,20.31,1643075000.0,238498.64183166894,1756054260270,Synapse54,1756054260270,Synapse54
360,93562 (Trona),93562,348,20.75,20.75,684558750.0,128835.78274332681,1756054260270,Synapse54,1756054260270,Synapse54
361,93563 (Valyermo),93563,50,20.33,20.33,1169460000.0,340023.9142001812,1756054260270,Synapse54,1756054260270,Synapse54
362,85334 (Ehrenberg),85334,93,14.31,14.31,14281250.0,17788.853656653973,1756054260270,Synapse54,1756054260270,Synapse54
363,85344 (Parker),85344,1985,20.93,20.93,2314440000.0,344326.42202693666,1756054260270,Synapse54,1756054260270,Synapse54
364,85356 (Wellton),85356,543,13.44,13.44,13072497500.0,801783.4171452732,1756054260270,Synapse54,1756054260270,Synapse54
365,85364 (Yuma),85364,20232,26.04,26.04,110230000.0,45460.76683107735,1756054260270,Synapse54,1756054260270,Synapse54
366,85365 (Yuma),85365,13543,23.34,23.34,1266628750.0,392610.306711916,1756054260270,Synapse54,1756054260270,Synapse54
