OBJECTID,CONAME,ADDR,CITY,STATE_NAME,STATE,ZIP,ZIP4,NAICS,NAICS_ALL,SIC,SIC_ALL,INDUSTRY_DESC,AFFILIATE,BRAND,HQNAME,LOC_CONF,PLACETYPE,SQFOOTAGE,MIN_SQFT,MAX_SQFT,EMPNUM,SALESVOL,SOURCE,ESRI_PID,DESC_,LATITUDE,LONGITUDE,CreationDate,Creator,EditDate,Editor
72,Costco Wholesale,Pelandale Ave,Modesto,California,CA,95356,8300,45521101,"45521101, 42392023, 45511001, 45511003, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 81292201, 45521903, 44529821, 44912951, 51711214",531110,"531110, 509223, 531102, 531104, 541105, 544101, 553123, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 738401, 533101, 549999, 571999, 481207","Wholesale Clubs, Wholesalers, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Photo Finishing-Retail, Variety Stores, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Cellular Telephones (Services)",,"Goodrich,Michelin",Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,212,28456000.0,Data Axle,663dfb46ae6c0f4972753a6785d6f8f1,"CONAME, Modesto, California",37.70063300003711,-121.06634999999788,1756054383988,Synapse54,1756054383988,Synapse54
73,Costco Wholesale,Davis St,San Leandro,California,CA,94577,1209,45521101,"45521101, 42392023, 45511001, 45511003, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951, 81111104",531110,"531110, 509223, 531102, 531104, 541105, 544101, 553123, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999, 753801","Wholesale Clubs, Wholesalers, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Automobile Repairing & Service",,Michelin,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,300,58350000.0,Data Axle,5193c678210f4ccb90c0c6dcb2c5a087,"CONAME, San Leandro, California",37.72079299996967,-122.18184799963034,1756054383988,Synapse54,1756054383988,Synapse54
74,Costco Wholesale,Fletcher Pkwy,La Mesa,California,CA,91942,2934,45521101,"45521101, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 45619903, 44529821, 44912951",531110,"531110, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 599979, 549999, 571999","Wholesale Clubs, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Hearing Aids, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,300,62395000.0,Data Axle,69a0cc0123863591af98a218f4ecd784,"CONAME, La Mesa, California",32.7737170000246,-117.02476699962733,1756054383988,Synapse54,1756054383988,Synapse54
75,Costco Wholesale,Sylvania Ave,Santa Cruz,California,CA,95060,2161,45521101,"45521101, 42392023, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951",531110,"531110, 509223, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999","Wholesale Clubs, Wholesalers, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,300,63532000.0,Data Axle,e055a5f36eb6392a0b215a2e78acf194,"CONAME, Santa Cruz, California",36.98510299979315,-122.03361500033783,1756054383988,Synapse54,1756054383988,Synapse54
76,Costco Wholesale,Fenton Pkwy,San Diego,California,CA,92108,4743,45521101,"45521101, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951",531110,"531110, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999","Wholesale Clubs, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,350,72794000.0,Data Axle,684bedce49abfd116ee663316f0f4862,"CONAME, San Diego, California",32.78248499974713,-117.1285870002188,1756054383988,Synapse54,1756054383988,Synapse54
77,Costco Wholesale,El Camino Real,Tustin,California,CA,92782,8918,45521101,"45521101, 42392023, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 45613003, 81292201, 49311006, 44529821, 44912951",531110,"531110, 509223, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 599502, 738401, 422509, 549999, 571999","Wholesale Clubs, Wholesalers, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Optical Goods-Retail, Photo Finishing-Retail, Warehouses, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,250,52367000.0,Data Axle,4c156cfebc0e8aafca38f920d422e285,"CONAME, Tustin, California",33.728459999958076,-117.79579699975008,1756054383988,Synapse54,1756054383988,Synapse54
78,Costco Wholesale,Hindry Ave,Hawthorne,California,CA,90250,6748,45521101,"45521101, 42392023, 42399010, 45511001, 45511003, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 45619903, 45611008, 44529821, 44912951, 42346007, 45613003",531110,"531110, 509223, 509901, 531102, 531104, 541105, 544101, 553123, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 599979, 591207, 549999, 571999, 504801, 599502","Wholesale Clubs, Wholesalers, Exporters (Whls), Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Hearing Aids, Pharmaceutical Consultants, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Optical Goods-Wholesale, Optical Goods-Retail",,Michelin,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,350,70261000.0,Data Axle,e8c7112c7b47c0191802c496b80d271b,"CONAME, Hawthorne, California",33.899804999881994,-118.37361000034535,1756054383988,Synapse54,1756054383988,Synapse54
79,Costco Wholesale,Day St,Moreno Valley,California,CA,92553,7531,45521101,"45521101, 42392023, 45511001, 45511003, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 45619903, 44529821, 44912951",531110,"531110, 509223, 531102, 531104, 541105, 544101, 553123, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 599979, 549999, 571999","Wholesale Clubs, Wholesalers, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Hearing Aids, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,Michelin,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,405,76757000.0,Data Axle,b2106c5a5608201e1b7a082ad873b3c5,"CONAME, Moreno Valley, California",33.935723999769486,-117.27592200043415,1756054383988,Synapse54,1756054383988,Synapse54
80,Costco Wholesale,Ynez Rd,Temecula,California,CA,92591,4697,45521101,"45521101, 42392023, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 45619903, 42345013, 53228302, 44529821, 44912951",531110,"531110, 509223, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 599979, 504723, 735203, 549999, 571999","Wholesale Clubs, Wholesalers, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Hearing Aids, Hearing Aids & Devices-Wholesale, Hearing Aids-Rental, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,354,67091000.0,Data Axle,202d8fb6c69f4b1740bd3fe110ae5e25,"CONAME, Temecula, California",33.521943000153435,-117.15587700018513,1756054383988,Synapse54,1756054383988,Synapse54
81,Costco Wholesale,Washington Blvd,Marina Del Rey,California,CA,90292,5658,45521101,"45521101, 42346006, 45511001, 45511003, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 45613003, 44529821, 44912951, 45712003, 72251301, 45611009",531110,"531110, 504802, 531102, 531104, 541105, 544101, 553123, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 599502, 549999, 571999, 554101, 581206, 591205","Wholesale Clubs, Optical Equipment Machinery/Supls (Whls), Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Optical Goods-Retail, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Service Stations-Gasoline & Oil, Foods-Carry Out, Pharmacies",,Michelin,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,400,80298000.0,Data Axle,a88eb1483628d47643a57abb648b0f2c,"CONAME, Marina Del Rey, California",33.99305700027684,-118.44724100010637,1756054383988,Synapse54,1756054383988,Synapse54
82,Costco Wholesale,N Beach Blvd,La Habra,California,CA,90631,4468,45521101,"45521101, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951",531110,"531110, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999","Wholesale Clubs, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,High,Branch,100000+,100000.0,,300,62840000.0,Data Axle,200acb2a1be7c04e9dd3b5b287c9b8af,"CONAME, La Habra, California",33.932789000295124,-117.96802400028137,1756054383988,Synapse54,1756054383988,Synapse54
83,Costco Wholesale,N Tegner Rd,Turlock,California,CA,95380,9401,45521101,"45521101, 42441005, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44134001, 45511001, 45511003, 44529821, 44912951, 51711214",531110,"531110, 514105, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 553123, 531102, 531104, 549999, 571999, 481207","Wholesale Clubs, Grocers-Wholesale, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Tire-Dealers-Retail, Department Stores, Retail Shops, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Cellular Telephones (Services)",,Michelin,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,150,28081000.0,Data Axle,b0bf96af9770cfd6cb3bfe27044b2bb3,"CONAME, Turlock, California",37.51876700023049,-120.88896399994266,1756054383988,Synapse54,1756054383988,Synapse54
84,Costco Wholesale,Sierra Lakes Pkwy,Fontana,California,CA,92336,1256,45521101,"45521101, 44511003, 44134001, 45511001, 45511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007",531110,"531110, 541105, 553123, 531102, 531104, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301","Wholesale Clubs, Grocers-Retail, Tire-Dealers-Retail, Department Stores, Retail Shops, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies",,Michelin,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,230,43004000.0,Data Axle,67959408bf29283775613de2e4b13876,"CONAME, Fontana, California",34.13732799996157,-117.44336600028691,1756054383988,Synapse54,1756054383988,Synapse54
85,Costco Wholesale,Highway 111,La Quinta,California,CA,92253,4756,45521101,"45521101, 42441005, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 42392023, 44529821, 44912951, 45511003, 45511001",531110,"531110, 514105, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 509223, 549999, 571999, 531104, 531102","Wholesale Clubs, Grocers-Wholesale, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Wholesalers, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Retail Shops, Department Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,260,49276000.0,Data Axle,ebec0af47c63c3b9bb660c78fe2d5f2b,"CONAME, La Quinta, California",33.70421400031554,-116.27307299973836,1756054383988,Synapse54,1756054383988,Synapse54
86,Costco Wholesale,Park Ave,Tustin,California,CA,92782,2708,45521101,"45521101, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951, 45511001, 45511003, 44511003, 49311006",531110,"531110, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999, 531102, 531104, 541105, 422509","Wholesale Clubs, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Department Stores, Retail Shops, Grocers-Retail, Warehouses",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,200,41893000.0,Data Axle,7c71cdaef05ed82686bc832732315fba,"CONAME, Tustin, California",33.700123999762546,-117.822849000065,1756054383988,Synapse54,1756054383988,Synapse54
87,Costco Wholesale,Dr Martin Luther King Junior Pkwy,Chico,California,CA,95928,4422,45521101,"45521101, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 72251117, 72251115, 45941007, 45511001, 44529821, 44912951, 45511003",531110,"531110, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 581208, 581222, 594301, 531102, 549999, 571999, 531104","Wholesale Clubs, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Restaurants, Pizza, Office Supplies, Department Stores, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Retail Shops",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,35,6646000.0,Data Axle,004efd7a35b332d94f22dcf423fb02b9,"CONAME, Chico, California",39.721079999922644,-121.81150899963832,1756054383988,Synapse54,1756054383988,Synapse54
88,Costco Wholesale,Froom Ranch Way,San Luis Obispo,California,CA,93405,7211,45521101,"45521101, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951, 45511001",531110,"531110, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999, 531102","Wholesale Clubs, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Department Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,94,20168000.0,Data Axle,c2a62a3ad97bdfb2ebf630d6f6c0d080,"CONAME, San Luis Obispo, California",35.25209699976209,-120.69160700034232,1756054383988,Synapse54,1756054383988,Synapse54
89,Costco Wholesale,Bronze Star Dr,Woodland,California,CA,95776,5409,45521101,"45521101, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951",531110,"531110, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999","Wholesale Clubs, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,122,12038000.0,Data Axle,a85e712559ece9649d96e808ba3c165c,"CONAME, Woodland, California",38.672540999803225,-121.72222899997989,1756054383988,Synapse54,1756054383988,Synapse54
90,Costco Wholesale,White Rock Rd,Rancho Cordova,California,CA,95742,6571,45521101,"45521101, 45511001, 45511003, 44511003, 44529202, 44134001, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951, 51711214",531110,"531110, 531102, 531104, 541105, 544101, 553123, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999, 481207","Wholesale Clubs, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Tire-Dealers-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Cellular Telephones (Services)",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,4,794000.0,Data Axle,f244b3f7451764b2a80f6ee654468309,"CONAME, Rancho Cordova, California",38.587964999660905,-121.26369200042794,1756054383988,Synapse54,1756054383988,Synapse54
91,Costco Wholesale,Katella Ave,Cypress,California,CA,90720,2809,45521101,"45521101, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 49311008, 42392023, 44529821, 44912951",531110,"531110, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 422505, 509223, 549999, 571999","Wholesale Clubs, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Warehouses-Merchandise & Self Storage, Wholesalers, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,300,62840000.0,Data Axle,649343f8a92157a6f4d70dbf07f3a701,"CONAME, Cypress, California",33.804526000238724,-118.03958200008209,1756054383988,Synapse54,1756054383988,Synapse54
92,Costco Wholesale,Automation Pkwy,San Jose,California,CA,95131,1866,45521101,"45521101, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951, 56111022",531110,"531110, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999, 874130","Wholesale Clubs, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Management Services",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,250,79038000.0,Data Axle,ebf470be8748cb1f6cbeb665e939e54a,"CONAME, San Jose, California",37.390609000220806,-121.88484900004454,1756054383988,Synapse54,1756054383988,Synapse54
93,Costco Wholesale,Technology Dr,Irvine,California,CA,92618,2408,45521101,"45521101, 42392023, 45511003, 45521908, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951, 45511001",531110,"531110, 509223, 531104, 539901, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999, 531102","Wholesale Clubs, Wholesalers, Retail Shops, General Merchandise-Retail, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Department Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,30,6284000.0,Data Axle,a8662a4c4b2347690300fb0a07aaa2a6,"CONAME, Irvine, California",33.66023900014612,-117.74559500044,1756054383988,Synapse54,1756054383988,Synapse54
94,Costco Wholesale,Daniels St,Manteca,California,CA,95337,6745,45521101,"45521101, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951",531110,"531110, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999","Wholesale Clubs, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,220,38437000.0,Data Axle,4536a2f837cc4ed320fdfe834c5f8b12,"CONAME, Manteca, California",37.785320999687976,-121.26059000007257,1756054383988,Synapse54,1756054383988,Synapse54
95,Costco Wholesale,Lakewood Center Mall,Lakewood,California,CA,90712,2409,45521101,"45521101, 45511001, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951",531110,"531110, 531102, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999","Wholesale Clubs, Department Stores, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,250,50186000.0,Data Axle,6681341b9d450c722815835c5e621806,"CONAME, Lakewood, California",33.85044400002357,-118.13699700012138,1756054383988,Synapse54,1756054383988,Synapse54
96,Costco Wholesale,N Abby St,Fresno,California,CA,93720,2920,45521101,"45521101, 45511003, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 44529821, 44912951, 45511001",531110,"531110, 531104, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 549999, 571999, 531102","Wholesale Clubs, Retail Shops, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Department Stores",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,300,56719000.0,Data Axle,412e8a700ca3c70ce6e6d61d01d5399d,"CONAME, Fresno, California",36.838962000112424,-119.78741299996803,1756054383988,Synapse54,1756054383988,Synapse54
97,Costco Wholesale,S Airport Blvd,South San Francisco,California,CA,94080,6909,45521101,"45521101, 51711214, 49311006, 45511003, 45511001, 44529821, 44912951, 42392023, 44511003, 44529202, 45811041, 44911012, 44912936, 44921002, 44921003, 44921038, 44921094, 45941007, 81111104",531110,"531110, 481207, 422509, 531104, 531102, 549999, 571999, 509223, 541105, 544101, 565101, 571216, 571929, 572202, 572207, 573117, 573501, 594301, 753801","Wholesale Clubs, Cellular Telephones (Services), Warehouses, Retail Shops, Department Stores, Miscellaneous Food Stores, Miscellaneous Homefurnishings Stores, Wholesalers, Grocers-Retail, Candy & Confectionery-Retail, Clothing-Retail, Furniture-Dealers-Retail, Housewares-Retail, Appliances-Household-Major-Dealers, Appliances-Household-Small-Dealers, Electronic Equipment & Supplies-Retail, Records Tapes & Compact Discs-Retail, Office Supplies, Automobile Repairing & Service",,,Costco Wholesale Corporation,Very High,Branch,100000+,100000.0,,124,39963000.0,Data Axle,42e76ba4d52ef18bf4804e13fd6d882e,"CONAME, South San Francisco, California",37.642434000058785,-122.4007349997986,1756054383988,Synapse54,1756054383988,Synapse54
