OBJECTID,DESCRIPTION,ID,MEDHINC_FY,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
235,91335 (Reseda),91335,96410,96410,25253750.0,20158.768792001392,1756054326634,Synapse54,1756054326634,Synapse54
236,91340 (San Fernando),91340,101266,101266,13600000.0,17981.932136218,1756054326634,Synapse54,1756054326634,Synapse54
237,91342 (Sylmar),91342,111440,111440,321723750.0,153883.941540724,1756054326634,Synapse54,1756054326634,Synapse54
238,91343 (North Hills),91343,101680,101680,22573750.0,21053.555978158878,1756054326634,Synapse54,1756054326634,Synapse54
239,91344 (Granada Hills),91344,143412,143412,59877500.0,35582.121333585426,1756054326634,Synapse54,1756054326634,Synapse54
240,91345 (Mission Hills),91345,114128,114128,11813750.0,15317.881749383128,1756054326634,Synapse54,1756054326634,Synapse54
241,91350 (Santa Clarita),91350,168868,168868,53625000.0,49482.965404838804,1756054326634,Synapse54,1756054326634,Synapse54
242,91351 (Canyon Country),91351,131551,131551,34091250.0,42054.59003323661,1756054326634,Synapse54,1756054326634,Synapse54
243,91352 (Sun Valley),91352,89252,89252,53561250.0,49423.15083572834,1756054326634,Synapse54,1756054326634,Synapse54
244,91354 (Valencia),91354,176150,176150,20238750.0,21868.371539337353,1756054326634,Synapse54,1756054326634,Synapse54
245,91355 (Valencia),91355,133488,133488,82675000.0,70585.76126363585,1756054326634,Synapse54,1756054326634,Synapse54
246,91356 (Tarzana),91356,140186,140186,29008750.0,26483.575375031935,1756054326634,Synapse54,1756054326634,Synapse54
247,91360 (Thousand Oaks),91360,148414,148414,57247500.0,45654.019537525324,1756054326634,Synapse54,1756054326634,Synapse54
248,91361 (Westlake Village),91361,176873,176873,96388750.0,56300.17235205668,1756054326634,Synapse54,1756054326634,Synapse54
249,91362 (Thousand Oaks),91362,180602,180602,71983750.0,40832.01328540987,1756054326634,Synapse54,1756054326634,Synapse54
250,91364 (Woodland Hills),91364,179152,179152,26443750.0,27993.124364922765,1756054326634,Synapse54,1756054326634,Synapse54
251,91367 (Woodland Hills),91367,133495,133495,28146250.0,33799.32765120731,1756054326634,Synapse54,1756054326634,Synapse54
252,91371 (Woodland Hills),91371,152241,152241,2255000.0,6066.578641537791,1756054326634,Synapse54,1756054326634,Synapse54
253,91377 (Oak Park),91377,191093,191093,22558750.0,20448.277715778455,1756054326634,Synapse54,1756054326634,Synapse54
254,91381 (Stevenson Ranch),91381,208572,208572,113402500.0,72080.28662784427,1756054326634,Synapse54,1756054326634,Synapse54
255,91384 (Castaic),91384,161953,161953,742741250.0,140744.13601413922,1756054326634,Synapse54,1756054326634,Synapse54
256,91387 (Canyon Country),91387,129394,129394,116305428.57421875,88573.40145051818,1756054326634,Synapse54,1756054326634,Synapse54
257,91390 (Santa Clarita),91390,174491,174491,606773321.4257812,154790.04631436671,1756054326634,Synapse54,1756054326634,Synapse54
258,91401 (Van Nuys),91401,88998,88998,13360000.0,15691.442451482295,1756054326634,Synapse54,1756054326634,Synapse54
259,91402 (Panorama City),91402,71634,71634,14613750.0,19129.15752292534,1756054326634,Synapse54,1756054326634,Synapse54
260,91403 (Sherman Oaks),91403,133250,133250,13207500.0,20944.03520832626,1756054326634,Synapse54,1756054326634,Synapse54
261,91405 (Van Nuys),91405,76519,76519,12091250.0,15112.44542907185,1756054326634,Synapse54,1756054326634,Synapse54
262,91406 (Van Nuys),91406,88522,88522,31267500.0,25572.26328479759,1756054326634,Synapse54,1756054326634,Synapse54
263,91411 (Van Nuys),91411,95827,95827,7867500.0,12748.359858568725,1756054326634,Synapse54,1756054326634,Synapse54
264,91423 (Sherman Oaks),91423,127962,127962,15983750.0,25194.265539497017,1756054326634,Synapse54,1756054326634,Synapse54
265,91436 (Encino),91436,215405,215405,24975000.0,30611.765161515574,1756054326634,Synapse54,1756054326634,Synapse54
266,91501 (Burbank),91501,99427,99427,17756250.0,21517.67488198507,1756054326634,Synapse54,1756054326634,Synapse54
267,91502 (Burbank),91502,72872,72872,5628750.0,15889.337267710574,1756054326634,Synapse54,1756054326634,Synapse54
268,91504 (Burbank),91504,130190,130190,15581250.0,19811.40597407565,1756054326634,Synapse54,1756054326634,Synapse54
269,91505 (Burbank),91505,125500,125500,18962500.0,30926.121566997354,1756054326634,Synapse54,1756054326634,Synapse54
270,91506 (Burbank),91506,120933,120933,9680000.0,15029.963565909959,1756054326634,Synapse54,1756054326634,Synapse54
271,91521 (Burbank),91521,0,0,268750.0,2089.038078859339,1756054326634,Synapse54,1756054326634,Synapse54
272,91522 (Burbank),91522,163304,163304,591250.0,3354.7706741831425,1756054326634,Synapse54,1756054326634,Synapse54
273,91523 (Burbank),91523,0,0,225000.0,1880.8246495725361,1756054326634,Synapse54,1756054326634,Synapse54
274,91601 (North Hollywood),91601,82445,82445,10333750.0,13825.11038787978,1756054326634,Synapse54,1756054326634,Synapse54
275,91602 (North Hollywood),91602,108368,108368,7328750.0,13930.165013040101,1756054326634,Synapse54,1756054326634,Synapse54
276,91604 (Studio City),91604,163190,163190,18811250.0,27053.22768113268,1756054326634,Synapse54,1756054326634,Synapse54
277,91605 (North Hollywood),91605,82665,82665,20330000.0,20352.00683994068,1756054326634,Synapse54,1756054326634,Synapse54
278,91606 (North Hollywood),91606,82656,82656,12521250.0,17149.805187558424,1756054326634,Synapse54,1756054326634,Synapse54
279,91607 (Valley Village),91607,102867,102867,9761250.0,13304.102010350245,1756054326634,Synapse54,1756054326634,Synapse54
280,91608 (Universal City),91608,135890,135890,2125000.0,6563.158248026421,1756054326634,Synapse54,1756054326634,Synapse54
281,91701 (Rancho Cucamonga),91701,126288,126288,28270000.0,34836.78540915206,1756054326634,Synapse54,1756054326634,Synapse54
282,91702 (Azusa),91702,100564,100564,265925000.0,140079.57495873387,1756054326634,Synapse54,1756054326634,Synapse54
283,91706 (Baldwin Park),91706,97875,97875,58035000.0,45700.72762433788,1756054326634,Synapse54,1756054326634,Synapse54
284,91708 (Chino),91708,129358,129358,32807500.0,36874.228505956096,1756054326634,Synapse54,1756054326634,Synapse54
285,91709 (Chino Hills),91709,144123,144123,167730000.0,64255.61856738247,1756054326634,Synapse54,1756054326634,Synapse54
286,91710 (Chino),91710,119274,119274,82101250.0,64039.625439571064,1756054326634,Synapse54,1756054326634,Synapse54
287,91711 (Claremont),91711,160714,160714,52745000.0,44177.276952318716,1756054326634,Synapse54,1756054326634,Synapse54
288,91722 (Covina),91722,114419,114419,16487500.0,28476.367406778492,1756054326634,Synapse54,1756054326634,Synapse54
289,91723 (Covina),91723,101914,101914,8080000.0,13637.97221636006,1756054326634,Synapse54,1756054326634,Synapse54
290,91724 (Covina),91724,126947,126947,23862500.0,39273.62024566357,1756054326634,Synapse54,1756054326634,Synapse54
291,91730 (Rancho Cucamonga),91730,101686,101686,53462500.0,35899.53475388108,1756054326634,Synapse54,1756054326634,Synapse54
292,91731 (El Monte),91731,70506,70506,14136250.0,25914.551736366426,1756054326634,Synapse54,1756054326634,Synapse54
293,91732 (El Monte),91732,82028,82028,18137500.0,25659.361163605434,1756054326634,Synapse54,1756054326634,Synapse54
294,91733 (South El Monte),91733,82716,82716,26378382.3515625,27199.854867714454,1756054326634,Synapse54,1756054326634,Synapse54
295,91737 (Rancho Cucamonga),91737,148984,148984,26786250.0,26820.89326439801,1756054326634,Synapse54,1756054326634,Synapse54
296,91739 (Rancho Cucamonga),91739,156139,156139,51716250.0,40408.273830140315,1756054326634,Synapse54,1756054326634,Synapse54
297,91740 (Glendora),91740,117017,117017,18236250.0,23548.21002639036,1756054326634,Synapse54,1756054326634,Synapse54
298,91741 (Glendora),91741,158215,158215,60190000.0,39586.69749683478,1756054326634,Synapse54,1756054326634,Synapse54
299,91744 (La Puente),91744,113839,113839,32538750.0,39124.268064538584,1756054326634,Synapse54,1756054326634,Synapse54
300,91745 (Hacienda Heights),91745,133628,133628,56866250.0,43333.45379098072,1756054326634,Synapse54,1756054326634,Synapse54
301,91746 (La Puente),91746,107871,107871,23596250.0,39000.102173004336,1756054326634,Synapse54,1756054326634,Synapse54
302,91748 (Rowland Heights),91748,103583,103583,56602500.0,41262.66209312369,1756054326634,Synapse54,1756054326634,Synapse54
303,91750 (La Verne),91750,131926,131926,64806250.0,67234.23283338828,1756054326634,Synapse54,1756054326634,Synapse54
304,91752 (Mira Loma),91752,132112,132112,57392500.0,36481.300403723304,1756054326634,Synapse54,1756054326634,Synapse54
305,91754 (Monterey Park),91754,107023,107023,17842500.0,23795.923137523278,1756054326634,Synapse54,1756054326634,Synapse54
306,91755 (Monterey Park),91755,90442,90442,12627500.0,18375.071934859578,1756054326634,Synapse54,1756054326634,Synapse54
307,91759 (Mt Baldy),91759,84317,84317,316063750.0,118230.055061077,1756054326634,Synapse54,1756054326634,Synapse54
308,91761 (Ontario),91761,118303,118303,109550000.0,52566.77413391127,1756054326634,Synapse54,1756054326634,Synapse54
309,91762 (Ontario),91762,103721,103721,51350000.0,73328.37334082974,1756054326634,Synapse54,1756054326634,Synapse54
310,91763 (Montclair),91763,92489,92489,19906250.0,25357.583667619256,1756054326634,Synapse54,1756054326634,Synapse54
311,91764 (Ontario),91764,87454,87454,30267500.0,34817.4165608199,1756054326634,Synapse54,1756054326634,Synapse54
312,91765 (Diamond Bar),91765,135876,135876,71737500.0,50689.77397150056,1756054326634,Synapse54,1756054326634,Synapse54
313,91766 (Pomona),91766,88973,88973,38575000.0,31394.182572355923,1756054326634,Synapse54,1756054326634,Synapse54
314,91767 (Pomona),91767,100555,100555,21447500.0,26306.303378654346,1756054326634,Synapse54,1756054326634,Synapse54
315,91768 (Pomona),91768,92275,92275,29683350.0,37123.5517709109,1756054326634,Synapse54,1756054326634,Synapse54
316,91770 (Rosemead),91770,88234,88234,24996250.0,29064.449656143457,1756054326634,Synapse54,1756054326634,Synapse54
317,91773 (San Dimas),91773,131448,131448,57843750.0,62594.889893911095,1756054326634,Synapse54,1756054326634,Synapse54
318,91775 (San Gabriel),91775,142720,142720,11971250.0,19437.827969198494,1756054326634,Synapse54,1756054326634,Synapse54
319,91776 (San Gabriel),91776,94395,94395,12967500.0,18472.57182694214,1756054326634,Synapse54,1756054326634,Synapse54
320,91780 (Temple City),91780,117530,117530,14507500.0,22121.861763488258,1756054326634,Synapse54,1756054326634,Synapse54
321,91784 (Upland),91784,175911,175911,35171250.0,29161.18478267458,1756054326634,Synapse54,1756054326634,Synapse54
322,91786 (Upland),91786,93563,93563,35346250.0,31991.00409242429,1756054326634,Synapse54,1756054326634,Synapse54
323,91789 (Walnut),91789,151748,151748,58161250.0,54052.083583793996,1756054326634,Synapse54,1756054326634,Synapse54
324,91790 (West Covina),91790,118258,118258,21836250.0,28981.750741303436,1756054326634,Synapse54,1756054326634,Synapse54
325,91791 (West Covina),91791,126007,126007,25442500.0,32964.975060736644,1756054326634,Synapse54,1756054326634,Synapse54
326,91792 (West Covina),91792,107787,107787,13858750.0,28265.18639139845,1756054326634,Synapse54,1756054326634,Synapse54
327,91801 (Alhambra),91801,100629,100629,16666250.0,23255.903329415596,1756054326634,Synapse54,1756054326634,Synapse54
328,91803 (Alhambra),91803,103282,103282,11870000.0,18230.158217733606,1756054326634,Synapse54,1756054326634,Synapse54
329,91901 (Alpine),91901,144184,144184,362565000.0,113396.40056154315,1756054326634,Synapse54,1756054326634,Synapse54
330,91902 (Bonita),91902,158414,158414,46932500.0,53539.232553526504,1756054326634,Synapse54,1756054326634,Synapse54
331,91905 (Boulevard),91905,105787,105787,480266250.0,137901.704823621,1756054326634,Synapse54,1756054326634,Synapse54
332,91906 (Campo),91906,77775,77775,568161250.0,165829.3483533896,1756054326634,Synapse54,1756054326634,Synapse54
333,91910 (Chula Vista),91910,103400,103400,43662500.0,41059.6689800105,1756054326634,Synapse54,1756054326634,Synapse54
334,91911 (Chula Vista),91911,101521,101521,43521250.0,32062.06894798441,1756054326634,Synapse54,1756054326634,Synapse54
335,91913 (Chula Vista),91913,162081,162081,36198750.0,34493.6259746854,1756054326634,Synapse54,1756054326634,Synapse54
336,91914 (Chula Vista),91914,190351,190351,27112500.0,30977.564876109318,1756054326634,Synapse54,1756054326634,Synapse54
337,91915 (Chula Vista),91915,158264,158264,30377500.0,26297.18668546474,1756054326634,Synapse54,1756054326634,Synapse54
338,91916 (Descanso),91916,129183,129183,489486250.0,136566.8868792777,1756054326634,Synapse54,1756054326634,Synapse54
339,91917 (Dulzura),91917,165614,165614,170501250.0,87821.04231048128,1756054326634,Synapse54,1756054326634,Synapse54
340,91931 (Guatay),91931,0,0,776250.0,3923.1347698046866,1756054326634,Synapse54,1756054326634,Synapse54
341,91932 (Imperial Beach),91932,92654,92654,19790000.0,32437.408263823254,1756054326634,Synapse54,1756054326634,Synapse54
342,91934 (Jacumba),91934,60000,60000,91285000.0,55214.38562692068,1756054326634,Synapse54,1756054326634,Synapse54
343,91935 (Jamul),91935,158020,158020,458893750.0,144300.59797150828,1756054326634,Synapse54,1756054326634,Synapse54
344,91941 (La Mesa),91941,123286,123286,29638750.0,43665.96498245795,1756054326634,Synapse54,1756054326634,Synapse54
345,91942 (La Mesa),91942,103736,103736,22065000.0,31885.146956257286,1756054326634,Synapse54,1756054326634,Synapse54
346,91945 (Lemon Grove),91945,100840,100840,14385000.0,23329.01517802078,1756054326634,Synapse54,1756054326634,Synapse54
347,91950 (National City),91950,78114,78114,27946250.0,31918.837874227782,1756054326634,Synapse54,1756054326634,Synapse54
348,91962 (Pine Valley),91962,121958,121958,427600000.0,145557.96553234998,1756054326634,Synapse54,1756054326634,Synapse54
349,91963 (Potrero),91963,42426,42426,163753750.0,61290.88469445845,1756054326634,Synapse54,1756054326634,Synapse54
350,91977 (Spring Valley),91977,115430,115430,38967500.0,36187.29973099256,1756054326634,Synapse54,1756054326634,Synapse54
351,91978 (Spring Valley),91978,131609,131609,42562500.0,45264.6515618072,1756054326634,Synapse54,1756054326634,Synapse54
352,91980 (Tecate),91980,150893,150893,72455000.0,54234.84199317963,1756054326634,Synapse54,1756054326634,Synapse54
353,92003 (Bonsall),92003,113176,113176,61822500.0,51447.69118264772,1756054326634,Synapse54,1756054326634,Synapse54
354,92004 (Borrego Springs),92004,108863,108863,2755796250.0,309492.28355230484,1756054326634,Synapse54,1756054326634,Synapse54
355,92007 (Cardiff By The Sea),92007,204406,204406,12745000.0,19112.11331105376,1756054326634,Synapse54,1756054326634,Synapse54
356,92008 (Carlsbad),92008,139784,139784,39565000.0,46647.41324668632,1756054326634,Synapse54,1756054326634,Synapse54
357,92009 (Carlsbad),92009,208473,208473,43806250.0,33493.04823766271,1756054326634,Synapse54,1756054326634,Synapse54
358,92010 (Carlsbad),92010,144780,144780,30371250.0,33963.56105229938,1756054326634,Synapse54,1756054326634,Synapse54
359,92011 (Carlsbad),92011,192707,192707,26496250.0,24384.479086382034,1756054326634,Synapse54,1756054326634,Synapse54
360,92014 (Del Mar),92014,236073,236073,25465000.0,38284.01021296196,1756054326634,Synapse54,1756054326634,Synapse54
361,92019 (El Cajon),92019,123256,123256,104795000.0,71505.31829838835,1756054326634,Synapse54,1756054326634,Synapse54
362,92020 (El Cajon),92020,88939,88939,43247500.0,46187.34885426449,1756054326634,Synapse54,1756054326634,Synapse54
363,92021 (El Cajon),92021,93145,93145,107097500.0,73745.97119356938,1756054326634,Synapse54,1756054326634,Synapse54
364,92024 (Encinitas),92024,192569,192569,67452500.0,62635.673330256825,1756054326634,Synapse54,1756054326634,Synapse54
365,92025 (Escondido),92025,101531,101531,93698750.0,68746.89361140343,1756054326634,Synapse54,1756054326634,Synapse54
366,92026 (Escondido),92026,115990,115990,135813750.0,103650.25289980373,1756054326634,Synapse54,1756054326634,Synapse54
367,92027 (Escondido),92027,104349,104349,219755000.0,95785.6925693835,1756054326634,Synapse54,1756054326634,Synapse54
368,92028 (Fallbrook),92028,126947,126947,503325000.0,193709.268729263,1756054326634,Synapse54,1756054326634,Synapse54
369,92029 (Escondido),92029,149293,149293,90052500.0,66471.5866854447,1756054326634,Synapse54,1756054326634,Synapse54
370,92036 (Julian),92036,77203,77203,1557928750.0,373162.5552551034,1756054326634,Synapse54,1756054326634,Synapse54
371,92037 (La Jolla),92037,174504,174504,44371250.0,55773.846103464304,1756054326634,Synapse54,1756054326634,Synapse54
372,92040 (Lakeside),92040,121867,121867,304778750.0,129285.32215514331,1756054326634,Synapse54,1756054326634,Synapse54
373,92054 (Oceanside),92054,94654,94654,26290000.0,35967.96563348782,1756054326634,Synapse54,1756054326634,Synapse54
374,92055 (Camp Pendleton),92055,89015,89015,537333750.0,173246.12184179938,1756054326634,Synapse54,1756054326634,Synapse54
375,92056 (Oceanside),92056,120635,120635,46150000.0,49491.2703285793,1756054326634,Synapse54,1756054326634,Synapse54
376,92057 (Oceanside),92057,127449,127449,56610000.0,48606.91924802012,1756054326634,Synapse54,1756054326634,Synapse54
377,92058 (Oceanside),92058,87956,87956,146291250.0,83468.04306581606,1756054326634,Synapse54,1756054326634,Synapse54
