OBJECTID,DESCRIPTION,ID,MP28646A_B,MP28646A_B_I,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
549,92536 (Aguanga),92536,997,105,105,354521250.0,120515.89358779525,1756054115171,Synapse54,1756054115171,Synapse54
550,92539 (Anza),92539,1043,82,82,579413750.0,144374.36353090213,1756054115171,Synapse54,1756054115171,Synapse54
551,92543 (Hemet),92543,8523,89,89,68727500.0,61713.958612495335,1756054115171,Synapse54,1756054115171,Synapse54
552,92544 (Hemet),92544,11119,95,95,415016250.0,151725.3125261633,1756054115171,Synapse54,1756054115171,Synapse54
553,92545 (Hemet),92545,11865,102,102,108491250.0,91639.39489079622,1756054115171,Synapse54,1756054115171,Synapse54
554,92548 (Homeland),92548,1585,82,82,38187500.0,33443.077028993255,1756054115171,Synapse54,1756054115171,Synapse54
555,92549 (Idyllwild),92549,1209,107,107,358893750.0,107729.24598344459,1756054115171,Synapse54,1756054115171,Synapse54
556,92551 (Moreno Valley),92551,7812,98,98,22746250.0,19671.115479542517,1756054115171,Synapse54,1756054115171,Synapse54
557,92553 (Moreno Valley),92553,17774,100,100,38870000.0,28695.90265660045,1756054115171,Synapse54,1756054115171,Synapse54
558,92555 (Moreno Valley),92555,11455,102,102,275236250.0,91525.79222400476,1756054115171,Synapse54,1756054115171,Synapse54
559,92557 (Moreno Valley),92557,13320,101,101,79941250.0,53822.803046198875,1756054115171,Synapse54,1756054115171,Synapse54
560,92561 (Mountain Center),92561,499,103,103,1621211250.0,315095.98339024745,1756054115171,Synapse54,1756054115171,Synapse54
561,92562 (Murrieta),92562,17565,112,112,220985000.0,96064.22254720224,1756054115171,Synapse54,1756054115171,Synapse54
562,92563 (Murrieta),92563,19395,111,111,77472500.0,53551.36828362951,1756054115171,Synapse54,1756054115171,Synapse54
563,92567 (Nuevo),92567,2444,98,98,115297500.0,52666.58283328546,1756054115171,Synapse54,1756054115171,Synapse54
564,92570 (Perris),92570,14382,101,101,391910000.0,141138.00773363985,1756054115171,Synapse54,1756054115171,Synapse54
565,92571 (Perris),92571,13408,99,99,129306250.0,59660.9298307622,1756054115171,Synapse54,1756054115171,Synapse54
566,92582 (San Jacinto),92582,5101,95,95,77037500.0,47767.716658975856,1756054115171,Synapse54,1756054115171,Synapse54
567,92583 (San Jacinto),92583,7595,93,93,117040000.0,69015.17579133814,1756054115171,Synapse54,1756054115171,Synapse54
568,92584 (Menifee),92584,17078,108,108,126103750.0,82945.65177767296,1756054115171,Synapse54,1756054115171,Synapse54
569,92585 (Menifee),92585,7155,103,103,61705000.0,61705.32329394815,1756054115171,Synapse54,1756054115171,Synapse54
570,92586 (Menifee),92586,6547,108,108,22670000.0,25758.113061800963,1756054115171,Synapse54,1756054115171,Synapse54
571,92587 (Menifee),92587,4923,114,114,32975000.0,29049.193168522845,1756054115171,Synapse54,1756054115171,Synapse54
572,92590 (Temecula),92590,1364,111,111,171242500.0,73903.6225699486,1756054115171,Synapse54,1756054115171,Synapse54
573,92591 (Temecula),92591,12048,113,113,57300000.0,46998.881948663344,1756054115171,Synapse54,1756054115171,Synapse54
574,92592 (Temecula),92592,22258,114,114,450282500.0,150219.68192024188,1756054115171,Synapse54,1756054115171,Synapse54
