OBJECTID,name,address,locality,region,postcode,country,fsq_category,fsq_category_all,INDUSTRY_DESC,source,esri_pid,DESC_,LATITUDE,LONGITUDE,CreationDate,Creator,EditDate,Editor
445,H&R Block,306 Indian Trce,Weston,FL,33326,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,03308dd39ef6895230a64ce43aa15fcd,"H&R Block, 306 Indian Trce, Weston, FL",26.118250723607034,-80.39249110040625,1754588154609,Synapse54,1754588154609,Synapse54
446,H&R Block,7821 Palm River Rd,Tampa,FL,33619,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,383bc61d0930cc5bcb9694f082d39d5d,"H&R Block, 7821 Palm River Rd, Tampa, FL",27.93918118687293,-82.36767031325695,1754588154609,Synapse54,1754588154609,Synapse54
447,H&R Block,1594 Capital Cir NW Ste C,Tallahassee,FL,32303,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,405f9ccf6666091c8d05800dbac1db47,"H&R Block, 1594 Capital Cir NW Ste C, Tallahassee, FL",30.471918336150726,-84.36240042491693,1754588154609,Synapse54,1754588154609,Synapse54
448,H&R Block,8010 Sunport Dr Ste 120,Orlando,FL,32809,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,01539f59c67a95a06115f22cdcbe812b,"H&R Block, 8010 Sunport Dr Ste 120, Orlando, FL",28.4503131039739,-81.37535512736432,1754588154609,Synapse54,1754588154609,Synapse54
449,H&R Block,6747 Tyrone Sq,Saint Petersburg,FL,33710,US,"63be6904847c3692a84b9b3e, 63be6904847c3692a84b9b3d","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b3e","Business and Professional Services, Financial Service, Accounting and Bookkeeping Service",Foursquare,b60f1f0fd03f284f3e8827812d84ca2f,"H&R Block, 6747 Tyrone Sq, Saint Petersburg, FL",27.792728200074944,-82.73114969958598,1754588154609,Synapse54,1754588154609,Synapse54
450,H&R Block,5181 Overseas Hwy,Marathon,FL,33050,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,c90969691bc951af6000b67628186ea3,"H&R Block, 5181 Overseas Hwy, Marathon, FL",24.71517197637566,-81.07844231843512,1754588154609,Synapse54,1754588154609,Synapse54
451,H&R Block,12777 Atlantic Blvd,Jacksonville,FL,32225,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,191af8124f39b3b42e63717cdcb0617c,"H&R Block, 12777 Atlantic Blvd, Jacksonville, FL",30.320227635007797,-81.4704515585873,1754588154609,Synapse54,1754588154609,Synapse54
452,H&R Block,3516 Broadway Ste 113,Riviera Beach,FL,33404,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,6b2add874940b8ea239e8c4ab80f0c60,"H&R Block, 3516 Broadway Ste 113, Riviera Beach, FL",26.790879523064103,-80.05336770044289,1754588154609,Synapse54,1754588154609,Synapse54
453,H&R Block,23692 US Highway 19 N,Clearwater,FL,33765,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,50ad344cb59e9216c95e90a3bae09015,"H&R Block, 23692 US Highway 19 N, Clearwater, FL",27.989891877294234,-82.73258648301771,1754588154609,Synapse54,1754588154609,Synapse54
454,H&R Block,3224 Rolling Oaks Blvd,Kissimmee,FL,34747,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b, 4bf58dd8d48988d10a951735","4bf58dd8d48988d10a951735, 4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b3f, 63be6904847c3692a84b9b6b","Bank, Business and Professional Services, Financial Service, Banking and Finance, Legal Service",Foursquare,dfd9e96d015b127e6666db80db367a41,"H&R Block, 3224 Rolling Oaks Blvd, Kissimmee, FL",28.345328761390103,-81.61461165207713,1754588154609,Synapse54,1754588154609,Synapse54
455,H&R Block,2630 W Broward Blvd Ste 106,Fort Lauderdale,FL,33312,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,46352223aec874ab6e8d216823c3aa15,"H&R Block, 2630 W Broward Blvd Ste 106, Fort Lauderdale, FL",26.120542957149862,-80.17660821117681,1754588154609,Synapse54,1754588154609,Synapse54
456,H&R Block,14023 W Colonial Dr,Winter Garden,FL,34787,US,"63be6904847c3692a84b9b3e, 63be6904847c3692a84b9b3d","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b3e","Business and Professional Services, Financial Service, Accounting and Bookkeeping Service",Foursquare,fa4ecfdd0c7ddfd5af864f3da336b0ee,"H&R Block, 14023 W Colonial Dr, Winter Garden, FL",28.55216440002196,-81.59284519965509,1754588154609,Synapse54,1754588154609,Synapse54
457,H&R Block,1500 Beville Rd Ste 203,Daytona Beach,FL,32114,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,5b9663910af59c1ca255f004358ef0e1,"H&R Block, 1500 Beville Rd Ste 203, Daytona Beach, FL",29.17232999982,-81.0409669996902,1754588154609,Synapse54,1754588154609,Synapse54
458,H&R Block,1500 Placida Rd Ste F3,Englewood,FL,34223,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,6c9ba6822ce7ecad6efc96ed885bacd7,"H&R Block, 1500 Placida Rd Ste F3, Englewood, FL",26.685746951851183,-81.90405268590142,1754588154609,Synapse54,1754588154609,Synapse54
459,H&R Block,644 Cypress Gardens Blvd,Winter Haven,FL,33880,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,919aca8d04119b362887a13a1106ab4e,"H&R Block, 644 Cypress Gardens Blvd, Winter Haven, FL",28.002867373042644,-81.71810398857548,1754588154609,Synapse54,1754588154609,Synapse54
460,H&R Block,1801 N Wickham Rd,Melbourne,FL,32935,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,fdcf51cd837ecb01bfc30fe555077ffa,"H&R Block, 1801 N Wickham Rd, Melbourne, FL",28.136647264893416,-80.67122669359739,1754588154609,Synapse54,1754588154609,Synapse54
461,H&R Block,1220 Royal Palm Beach Blvd Ste A118,Royal Palm Beach,FL,33411,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,dcebc8680bc28e2364d15db93e24d362,"H&R Block, 1220 Royal Palm Beach Blvd Ste A118, Royal Palm Beach, FL",26.708417499888498,-80.22902299998351,1754588154609,Synapse54,1754588154609,Synapse54
462,H&R Block,741 5th St,Miami Beach,FL,33139,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,6470286dce4ccaf39830f5911e8cd2c6,"H&R Block, 741 5th St, Miami Beach, FL",25.77470026371009,-80.13593157793198,1754588154609,Synapse54,1754588154609,Synapse54
463,H&R Block,2080 NW 107th Ave,Sweetwater,FL,33172,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,6d7da0078d42e325ce426838be2a061e,"H&R Block, 2080 NW 107th Ave, Sweetwater, FL",25.792998988847742,-80.36939858819943,1754588154609,Synapse54,1754588154609,Synapse54
464,H&R Block,10154 W Flagler St,Miami,FL,33174,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,b29f33a0bffd34b7c93c5f4071395db0,"H&R Block, 10154 W Flagler St, Miami, FL",25.7679226351862,-80.35999585744185,1754588154609,Synapse54,1754588154609,Synapse54
465,H&R Block,4848 Davis Blvd,Naples,FL,34104,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,ff7db78b38df6129cd6a812125363403,"H&R Block, 4848 Davis Blvd, Naples, FL",26.137301400333342,-81.74892060007407,1754588154609,Synapse54,1754588154609,Synapse54
466,H&R Block,2849 County Road 210 W Ste 109,Jacksonville,FL,32259,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,b0417aff8757fba2cec57cacb6007872,"H&R Block, 2849 County Road 210 W Ste 109, Jacksonville, FL",30.057485491852468,-81.53201698213678,1754588154609,Synapse54,1754588154609,Synapse54
467,H&R Block,7348 Curry Ford Rd,Orlando,FL,32822,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,bb1cc2178319f24aa3c0c6eebe40cc95,"H&R Block, 7348 Curry Ford Rd, Orlando, FL",28.513958078905944,-81.28770177097122,1754588154609,Synapse54,1754588154609,Synapse54
468,H&R Block,721 Imar Dr,Sun City Center,FL,33573,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,2e463d8ea095fe3e61da1fe5bf3a8060,"H&R Block, 721 Imar Dr, Sun City Center, FL",27.71345759990444,-82.35451209640236,1754588154609,Synapse54,1754588154609,Synapse54
469,H&R Block,916 Patricia Ave Ste B,Dunedin,FL,34698,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,64b02e47047e8a8bb26a6c1cecbd8e45,"H&R Block, 916 Patricia Ave Ste B, Dunedin, FL",28.016453170236016,-82.77657612369163,1754588154609,Synapse54,1754588154609,Synapse54
470,H&R Block,19801 NW 27th Ave,Miami Gardens,FL,33056,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,c6d9f8f400f3551d11c89970c5865762,"H&R Block, 19801 NW 27th Ave, Miami Gardens, FL",25.9549652809858,-80.24534286712495,1754588154609,Synapse54,1754588154609,Synapse54
471,H&R Block,12961 N Main St,Jacksonville,FL,32218,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,cf12bc855822a70f043a6a31006b334f,"H&R Block, 12961 N Main St, Jacksonville, FL",30.473320419219,-81.62889156378598,1754588154609,Synapse54,1754588154609,Synapse54
472,H&R Block,1824 S Ridgewood Ave,Edgewater,FL,32141,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,7426e744ec892181dc09299d5f3385a4,"H&R Block, 1824 S Ridgewood Ave, Edgewater, FL",28.971460232079554,-80.89713306561539,1754588154609,Synapse54,1754588154609,Synapse54
473,H&R Block,1951 S McCall Rd,Englewood,FL,34223,US,"63be6904847c3692a84b9b3e, 63be6904847c3692a84b9b3d","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b3e","Business and Professional Services, Financial Service, Accounting and Bookkeeping Service",Foursquare,35eee2019e6ed09a5024c6cdc138bc3b,"H&R Block, 1951 S McCall Rd, Englewood, FL",26.936509599951,-82.33620269985845,1754588154609,Synapse54,1754588154609,Synapse54
474,H&R Block,5068 SE Federal Hwy,Stuart,FL,34997,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,c6a0f73e5cfbef1be75186a29d5e3777,"H&R Block, 5068 SE Federal Hwy, Stuart, FL",27.14273461167383,-80.21349004535287,1754588154609,Synapse54,1754588154609,Synapse54
475,H&R Block,1472 US Highway 17 N,Wauchula,FL,33873,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,8e070ce626d4f6169359e2606352eda1,"H&R Block, 1472 US Highway 17 N, Wauchula, FL",27.567821793057455,-81.81339682475723,1754588154609,Synapse54,1754588154609,Synapse54
476,H&R Block,430 W Gulf Atlantic Hwy,Wildwood,FL,34785,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,ab3f34865fc2dde1910bb51c880401dc,"H&R Block, 430 W Gulf Atlantic Hwy, Wildwood, FL",28.845849816194512,-82.04667079605326,1754588154609,Synapse54,1754588154609,Synapse54
477,H&R Block,8516 Navarre Pkwy,Navarre,FL,32566,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,1ca4a57455b65b768acd47013c29ea72,"H&R Block, 8516 Navarre Pkwy, Navarre, FL",30.402034935872866,-86.86666641206288,1754588154609,Synapse54,1754588154609,Synapse54
478,H&R Block,5975-9 Wilson Blvd,Jacksonville,FL,32210,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,1070c413ec1cff91f4102c04a765591c,"H&R Block, 5975-9 Wilson Blvd, Jacksonville, FL",30.270802604286985,-81.73834163684305,1754588154609,Synapse54,1754588154609,Synapse54
479,H&R Block,5411 W Atlantic Blvd,Margate,FL,33063,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,74a744d34703226a4101dc9a555e4f37,"H&R Block, 5411 W Atlantic Blvd, Margate, FL",26.236682429381453,-80.20014141530245,1754588154609,Synapse54,1754588154609,Synapse54
480,H&R Block,1573 S Federal Hwy,Fort Lauderdale,FL,33316,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,6099d0aad74df3b7d5403e94e370b0ba,"H&R Block, 1573 S Federal Hwy, Fort Lauderdale, FL",26.102379676028917,-80.13722773010598,1754588154609,Synapse54,1754588154609,Synapse54
481,H&R Block,11381 SW 40th St Unit 6B,Miami,FL,33165,US,"63be6904847c3692a84b9b3e, 63be6904847c3692a84b9b3d","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b3e","Business and Professional Services, Financial Service, Accounting and Bookkeeping Service",Foursquare,29990a8dc2b16093b73d329f8d4efe90,"H&R Block, 11381 SW 40th St Unit 6B, Miami, FL",25.733571899926115,-80.37611910043559,1754588154609,Synapse54,1754588154609,Synapse54
482,H&R Block,9342 Little Rd,New Port Richey,FL,34654,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,54bdcb8bdd123e9dab0ec0df5e8760ca,"H&R Block, 9342 Little Rd, New Port Richey, FL",28.29305527103199,-82.67505428578646,1754588154609,Synapse54,1754588154609,Synapse54
483,H&R Block,10550 Old Saint Augustine Rd,Jacksonville,FL,32257,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,3e1dafd374f8c7fae9586659335e28ca,"H&R Block, 10550 Old Saint Augustine Rd, Jacksonville, FL",30.18514055501815,-81.60922916608364,1754588154609,Synapse54,1754588154609,Synapse54
484,H&R Block,5204 Okeechobee Rd,Fort Pierce,FL,34947,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,696f92a4b01c08b20f13dd16d3fe4b68,"H&R Block, 5204 Okeechobee Rd, Fort Pierce, FL",27.420071103845288,-80.37789262363978,1754588154609,Synapse54,1754588154609,Synapse54
485,H&R Block,8384 Lockwood Ridge Rd,Sarasota,FL,34243,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,b8ac9d91ea9e278d64976893cabd1c0a,"H&R Block, 8384 Lockwood Ridge Rd, Sarasota, FL",27.391346771200244,-82.50818711663551,1754588154609,Synapse54,1754588154609,Synapse54
486,H&R Block,1155 S Dale Mabry Hwy Ste 9,Tampa,FL,33629,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,191d932aa231eb5cb52ec336428b2a64,"H&R Block, 1155 S Dale Mabry Hwy Ste 9, Tampa, FL",27.932421689372237,-82.5065490198503,1754588154609,Synapse54,1754588154609,Synapse54
487,H&R Block,300 Mary Esther Blvd,Mary Esther,FL,32569,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,43731a0fe876241ea3c00bc0189e5ee7,"H&R Block, 300 Mary Esther Blvd, Mary Esther, FL",30.416896202223718,-86.65411889561817,1754588154609,Synapse54,1754588154609,Synapse54
488,H&R Block,174 Mariner Blvd,Spring Hill,FL,34609,US,"63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","4d4b7105d754a06375d81259, 63be6904847c3692a84b9b3d, 63be6904847c3692a84b9b6b","Business and Professional Services, Financial Service, Legal Service",Foursquare,37e58e98df981337763735e18dc09a14,"H&R Block, 174 Mariner Blvd, Spring Hill, FL",28.435763189895464,-82.54736509228847,1754588154609,Synapse54,1754588154609,Synapse54
