OBJECTID,admin4_name,admin3_name,admin2_name,id,X9078_X,X9078_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
767,46542 (Milford),Kosciusko County,Indiana,86274b2afffffff,18874,26.66,26.66,64627499.99609375,29945.010964944828,1758491996238,Synapse54,1758491996238,Synapse54
768,46923 (Delphi),Carroll County,Indiana,862665637ffffff,4101,23.57,23.57,61686250.0,29261.668501786153,1758491996238,Synapse54,1758491996238,Synapse54
769,47424 (Bloomfield),Greene County,Indiana,86266e8f7ffffff,25398,19.75,19.75,57312499.99609375,28210.754729765045,1758491996238,Synapse54,1758491996238,Synapse54
770,47639 (Haubstadt),Gibson County,Indiana,86266ad6fffffff,8598,34.67,34.67,56005000.00390625,27890.50745898393,1758491996238,Synapse54,1758491996238,Synapse54
771,47112 (Corydon),Harrison County,Indiana,8626681afffffff,164,16.4,16.4,55071250.0,27654.90489055915,1758491996238,Synapse54,1758491996238,Synapse54
772,47330 (Centerville),Wayne County,Indiana,862a92ad7ffffff,24965,27.31,27.31,60015000.0,28859.93885440513,1758491996238,Synapse54,1758491996238,Synapse54
773,46580 (Warsaw),Kosciusko County,Indiana,862665977ffffff,7759,27.61,27.61,64077500.0,29818.99539939218,1758491996238,Synapse54,1758491996238,Synapse54
774,46041 (Frankfort),Clinton County,Indiana,862665647ffffff,6449,30.56,30.56,61151249.99609375,29136.09804569291,1758491996238,Synapse54,1758491996238,Synapse54
775,47460 (Spencer),Owen County,Indiana,86266e907ffffff,8505,19.46,19.46,58282500.0,28449.995605060227,1758491996238,Synapse54,1758491996238,Synapse54
776,47648 (Fort Branch),Gibson County,Indiana,86266ad77ffffff,26777,23.89,23.89,56377500.0,27980.06087384024,1758491996238,Synapse54,1758491996238,Synapse54
777,47929 (Chalmers),White County,Indiana,8626654efffffff,5229,20.67,20.67,62283749.99609375,29404.383328334658,1758491996238,Synapse54,1758491996238,Synapse54
778,47374 (Richmond),Wayne County,Indiana,862a92adfffffff,6092,39.82,39.82,59844999.99609375,28826.491911646892,1758491996238,Synapse54,1758491996238,Synapse54
779,47501 (Washington),Daviess County,Indiana,86266e00fffffff,4886,20.79,20.79,56701250.0,28059.333263489993,1758491996238,Synapse54,1758491996238,Synapse54
780,47374 (Richmond),Wayne County,Indiana,862a92ae7ffffff,167640,27.93,27.93,60360000.00390625,28947.000879852258,1758491996238,Synapse54,1758491996238,Synapse54
781,47460 (Spencer),Owen County,Indiana,86266e90fffffff,6779,20.24,20.24,58282500.0,28449.995605060227,1758491996238,Synapse54,1758491996238,Synapse54
782,62863 (Mount Carmel),Wabash County,Illinois,86266ad87ffffff,311,14.81,14.81,56340000.0,27972.40576972079,1758491996238,Synapse54,1758491996238,Synapse54
783,47137 (Leavenworth),Crawford County,Indiana,8626681b7ffffff,2331,14.57,14.57,55398749.99609375,27741.35912227175,1758491996238,Synapse54,1758491996238,Synapse54
784,47374 (Richmond),Wayne County,Indiana,862a92aefffffff,2350,33.1,33.1,60171250.0,28899.77252156923,1758491996238,Synapse54,1758491996238,Synapse54
785,46542 (Milford),Kosciusko County,Indiana,86274b2b7ffffff,4143,24.51,24.51,64877500.0,30005.31004677672,1758491996238,Synapse54,1758491996238,Synapse54
786,46041 (Frankfort),Clinton County,Indiana,86266564fffffff,102318,20.88,20.88,61250000.00390625,29154.321530038353,1758491996238,Synapse54,1758491996238,Synapse54
787,47460 (Spencer),Owen County,Indiana,86266e917ffffff,2066,18.61,18.61,58071250.0,28397.52365137044,1758491996238,Synapse54,1758491996238,Synapse54
788,47374 (Richmond),Wayne County,Indiana,862a92af7ffffff,138660,16.07,16.07,59854999.9921875,28826.63042806313,1758491996238,Synapse54,1758491996238,Synapse54
789,47586 (Tell City),Perry County,Indiana,862668407ffffff,1920,27.04,27.04,55213749.9921875,27691.57332895066,1758491996238,Synapse54,1758491996238,Synapse54
790,47665 (Owensville),Gibson County,Indiana,86266ad8fffffff,648,17.05,17.05,56172500.0,27934.486406917233,1758491996238,Synapse54,1758491996238,Synapse54
791,46570 (Tippecanoe),Marshall County,Indiana,862665987ffffff,6738,21.32,21.32,63998750.0,29800.18428967896,1758491996238,Synapse54,1758491996238,Synapse54
792,46041 (Frankfort),Clinton County,Indiana,862665657ffffff,4570,25.82,25.82,61496250.00390625,29215.02985314707,1758491996238,Synapse54,1758491996238,Synapse54
793,47431 (Freedom),Owen County,Indiana,86266e91fffffff,5514,22.23,22.23,57915000.0,28356.51393997679,1758491996238,Synapse54,1758491996238,Synapse54
794,47338 (Eaton),Delaware County,Indiana,862a92d47ffffff,8584,23.26,23.26,61691250.0,29264.877298404357,1758491996238,Synapse54,1758491996238,Synapse54
795,47980 (Reynolds),White County,Indiana,8626654f7ffffff,1495,25.34,25.34,62501250.0,29451.488511796277,1758491996238,Synapse54,1758491996238,Synapse54
796,46041 (Frankfort),Clinton County,Indiana,86266565fffffff,6275,18.08,18.08,61151250.00390625,29136.098045692914,1758491996238,Synapse54,1758491996238,Synapse54
