OBJECTID,admin4_name,admin3_name,admin2_name,id,X9073_X,X9073_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
2196,47840 (Centerpoint),Clay County,Indiana,86266160fffffff,17990,94.68,94.68,58437500.0,28484.94071882364,1758492591597,Synapse54,1758492591597,Synapse54
2197,47959 (Monon),White County,Indiana,862665427ffffff,7054,83.98,83.98,63073750.0,29591.04517306425,1758492591597,Synapse54,1758492591597,Synapse54
2198,47834 (Brazil),Clay County,Indiana,862661617ffffff,123461,90.98,90.98,58708750.0,28552.430389760895,1758492591597,Synapse54,1758492591597,Synapse54
2199,47553 (Loogootee),Martin County,Indiana,86266ea97ffffff,34356,101.05,101.05,56643749.99609375,28044.599959935655,1758492591597,Synapse54,1758492591597,Synapse54
2200,47834 (Brazil),Clay County,Indiana,86266161fffffff,27097,113.85,113.85,58680000.00390625,28546.74119049899,1758492591597,Synapse54,1758492591597,Synapse54
2201,47960 (Monticello),White County,Indiana,86266542fffffff,79836,85.39,85.39,62659999.9921875,29489.4166971125,1758492591597,Synapse54,1758492591597,Synapse54
2202,47834 (Brazil),Clay County,Indiana,862661627ffffff,36505,83.34,83.34,58523750.00390625,28506.064643591435,1758492591597,Synapse54,1758492591597,Synapse54
2203,47553 (Loogootee),Martin County,Indiana,86266ea9fffffff,50378,74.52,74.52,56434999.99609375,27997.998905600813,1758492591597,Synapse54,1758492591597,Synapse54
2204,46171 (Reelsville),Putnam County,Indiana,86266162fffffff,8317,81.54,81.54,58920000.00390625,28599.41297857814,1758492591597,Synapse54,1758492591597,Synapse54
2205,47959 (Monon),White County,Indiana,862665437ffffff,38325,52.79,52.79,62718750.0,29503.779931161494,1758492591597,Synapse54,1758492591597,Synapse54
2206,47834 (Brazil),Clay County,Indiana,862661637ffffff,265838,65.04,65.04,59049999.99609375,28634.316482451464,1758492591597,Synapse54,1758492591597,Synapse54
2207,47522 (Crane),Martin County,Indiana,86266eaa7ffffff,768,256.0,256.0,56559999.98828125,28029.901182054382,1758492591597,Synapse54,1758492591597,Synapse54
2208,47868 (Poland),Clay County,Indiana,862661677ffffff,14462,79.46,79.46,58465000.0,28490.871986357146,1758492591597,Synapse54,1758492591597,Synapse54
2209,47960 (Monticello),Carroll County,Indiana,862665447ffffff,92857,69.35,69.35,62530000.00390625,29457.582935405277,1758492591597,Synapse54,1758492591597,Synapse54
2210,47803 (Terre Haute),Vigo County,Indiana,862661687ffffff,45505,77.79,77.79,58484999.99609375,28494.875236043616,1758492591597,Synapse54,1758492591597,Synapse54
2211,47581 (Shoals),Martin County,Indiana,86266eaafffffff,6202,73.83,73.83,56558749.99609375,28029.836972227848,1758492591597,Synapse54,1758492591597,Synapse54
2212,47803 (Terre Haute),Vigo County,Indiana,862661697ffffff,614427,63.63,63.63,58496249.99609375,28500.133376057925,1758492591597,Synapse54,1758492591597,Synapse54
2213,46923 (Delphi),Carroll County,Indiana,86266544fffffff,17958,72.7,72.7,62530000.0,29457.582935405277,1758492591597,Synapse54,1758492591597,Synapse54
2214,47834 (Brazil),Clay County,Indiana,8626616a7ffffff,102482,86.41,86.41,58523749.99609375,28506.064643591435,1758492591597,Synapse54,1758492591597,Synapse54
2215,47522 (Crane),Martin County,Indiana,86266eab7ffffff,5198,76.44,76.44,56712500.0078125,28070.891954385857,1758492591597,Synapse54,1758492591597,Synapse54
2216,47834 (Brazil),Clay County,Indiana,8626616afffffff,5911,111.53,111.53,58523750.0,28506.064643591435,1758492591597,Synapse54,1758492591597,Synapse54
2217,47960 (Monticello),White County,Indiana,862665457ffffff,15686,92.82,92.82,62338749.99609375,29410.96475246978,1758492591597,Synapse54,1758492591597,Synapse54
2218,47805 (Terre Haute),Vigo County,Indiana,8626616b7ffffff,89811,93.16,93.16,59050000.0,28634.316482451464,1758492591597,Synapse54,1758492591597,Synapse54
2219,47581 (Shoals),Martin County,Indiana,86266eac7ffffff,5321,73.9,73.9,56380000.0,27983.44968692078,1758492591597,Synapse54,1758492591597,Synapse54
2220,47834 (Brazil),Parke County,Indiana,862661707ffffff,10368,87.86,87.86,59202500.0,28672.123219292193,1758492591597,Synapse54,1758492591597,Synapse54
2221,47960 (Monticello),White County,Indiana,86266545fffffff,27069,72.18,72.18,61931250.0,29317.118086431907,1758492591597,Synapse54,1758492591597,Synapse54
2222,46171 (Reelsville),Putnam County,Indiana,86266170fffffff,20943,81.17,81.17,58861250.00390625,28590.347466503412,1758492591597,Synapse54,1758492591597,Synapse54
2223,47469 (West Baden Springs),Orange County,Indiana,86266eacfffffff,7281,65.01,65.01,56226249.99609375,27942.524553279007,1758492591597,Synapse54,1758492591597,Synapse54
2224,47837 (Carbon),Parke County,Indiana,862661717ffffff,9310,88.67,88.67,58920000.0,28599.41297857814,1758492591597,Synapse54,1758492591597,Synapse54
2225,47960 (Monticello),White County,Indiana,862665467ffffff,6752,59.23,59.23,62660000.0078125,29489.416697112498,1758492591597,Synapse54,1758492591597,Synapse54
2226,47834 (Brazil),Clay County,Indiana,86266171fffffff,11921,74.51,74.51,59231250.0,28677.524680859893,1758492591597,Synapse54,1758492591597,Synapse54
2227,47581 (Shoals),Martin County,Indiana,86266ead7ffffff,23912,61.79,61.79,56282500.00390625,27957.00813326933,1758492591597,Synapse54,1758492591597,Synapse54
2228,46135 (Greencastle),Putnam County,Indiana,862661727ffffff,10618,81.68,81.68,59231249.99609375,28678.29433992242,1758492591597,Synapse54,1758492591597,Synapse54
2229,47950 (Idaville),Carroll County,Indiana,86266546fffffff,6819,73.32,73.32,62355000.00390625,29421.92114208021,1758492591597,Synapse54,1758492591597,Synapse54
2230,46135 (Greencastle),Putnam County,Indiana,86266172fffffff,13899,86.33,86.33,59073750.0,28637.391543013036,1758492591597,Synapse54,1758492591597,Synapse54
2231,47581 (Shoals),Martin County,Indiana,86266eadfffffff,4407,78.7,78.7,56198749.99609375,27936.37743913246,1758492591597,Synapse54,1758492591597,Synapse54
2232,47834 (Brazil),Parke County,Indiana,862661737ffffff,7515,91.65,91.65,59077500.0,28640.315775487525,1758492591597,Synapse54,1758492591597,Synapse54
2233,47960 (Monticello),White County,Indiana,862665477ffffff,173492,64.95,64.95,62530000.00390625,29457.582935405277,1758492591597,Synapse54,1758492591597,Synapse54
2234,46120 (Cloverdale),Putnam County,Indiana,862661747ffffff,21260,87.85,87.85,58920000.0,28599.41297857814,1758492591597,Synapse54,1758492591597,Synapse54
2235,47469 (West Baden Springs),Orange County,Indiana,86266eae7ffffff,4681,69.87,69.87,56462500.0,28004.14601974735,1758492591597,Synapse54,1758492591597,Synapse54
2236,46120 (Cloverdale),Owen County,Indiana,86266174fffffff,28940,42.37,42.37,58578750.0,28517.52688588757,1758492591597,Synapse54,1758492591597,Synapse54
2237,47995 (Wolcott),White County,Indiana,862665487ffffff,3764,73.8,73.8,62561249.99609375,29466.020556383002,1758492591597,Synapse54,1758492591597,Synapse54
2238,46171 (Reelsville),Putnam County,Indiana,862661757ffffff,23533,76.41,76.41,58776249.9921875,28569.790917938946,1758492591597,Synapse54,1758492591597,Synapse54
2239,47469 (West Baden Springs),Orange County,Indiana,86266eaefffffff,4495,72.5,72.5,56380000.0,27983.44968692078,1758492591597,Synapse54,1758492591597,Synapse54
2240,47868 (Poland),Owen County,Indiana,86266175fffffff,11147,54.91,54.91,58747500.0,28563.619797308715,1758492591597,Synapse54,1758492591597,Synapse54
2241,47995 (Wolcott),White County,Indiana,86266548fffffff,30214,70.76,70.76,62561250.0,29466.020556383002,1758492591597,Synapse54,1758492591597,Synapse54
2242,46120 (Cloverdale),Putnam County,Indiana,862661767ffffff,22831,106.19,106.19,58776249.9921875,28569.790917938943,1758492591597,Synapse54,1758492591597,Synapse54
2243,47581 (Shoals),Martin County,Indiana,86266eaf7ffffff,10796,63.13,63.13,56503750.0,28015.519942588508,1758492591597,Synapse54,1758492591597,Synapse54
2244,46120 (Cloverdale),Putnam County,Indiana,86266176fffffff,67424,56.0,56.0,58776250.0078125,28569.790917938946,1758492591597,Synapse54,1758492591597,Synapse54
2245,47201 (Columbus),Bartholomew County,Indiana,86266cce7ffffff,5372,97.67,97.67,58328750.0,28460.69500010014,1758492591597,Synapse54,1758492591597,Synapse54
2246,46135 (Greencastle),Putnam County,Indiana,862661777ffffff,22774,93.34,93.34,58920000.00390625,28599.412978578144,1758492591597,Synapse54,1758492591597,Synapse54
2247,47977 (Remington),Jasper County,Indiana,862665497ffffff,9152,78.9,78.9,62561250.0,29466.020556383006,1758492591597,Synapse54,1758492591597,Synapse54
2248,47874 (Rosedale),Vigo County,Indiana,862661787ffffff,21494,89.19,89.19,59050000.0,28634.316482451464,1758492591597,Synapse54,1758492591597,Synapse54
2249,47462 (Springville),Lawrence County,Indiana,86266eb07ffffff,50454,85.95,85.95,56977500.00390625,28129.145114449355,1758492591597,Synapse54,1758492591597,Synapse54
2250,47834 (Brazil),Clay County,Indiana,86266178fffffff,26358,80.12,80.12,58735000.0078125,28553.047232408684,1758492591597,Synapse54,1758492591597,Synapse54
2251,47977 (Remington),Jasper County,Indiana,86266549fffffff,48657,76.99,76.99,62561250.00390625,29466.020556383006,1758492591597,Synapse54,1758492591597,Synapse54
2252,47805 (Terre Haute),Vigo County,Indiana,862661797ffffff,37662,73.27,73.27,58821249.9921875,28573.66526866553,1758492591597,Synapse54,1758492591597,Synapse54
2253,47201 (Columbus),Bartholomew County,Indiana,86266ccefffffff,27077,101.41,101.41,58200000.00390625,28425.452373407952,1758492591597,Synapse54,1758492591597,Synapse54
2254,47805 (Terre Haute),Vigo County,Indiana,86266179fffffff,45345,97.1,97.1,59049999.99609375,28634.316482451464,1758492591597,Synapse54,1758492591597,Synapse54
