OBJECTID,admin4_name,admin3_name,admin2_name,id,TPOPL1,TPOPL1_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
172,62988 (Tamms),Alexander County,Illinois,862643b5fffffff,0,0.0,0.0,56586524.34375,28024.099355569473,1758491782767,Synapse54,1758491782767,Synapse54
173,62952 (Jonesboro),Alexander County,Illinois,862643b67ffffff,0,0.0,0.0,56619667.2734375,28032.764938870983,1758491782767,Synapse54,1758491782767,Synapse54
174,62988 (Tamms),Alexander County,Illinois,862643b6fffffff,0,0.0,0.0,56546131.77734375,28014.530597120956,1758491782767,Synapse54,1758491782767,Synapse54
175,62988 (Tamms),Alexander County,Illinois,862643b77ffffff,0,0.0,0.0,56676651.30859375,28046.66182555205,1758491782767,Synapse54,1758491782767,Synapse54
176,63834 (Charleston),Mississippi County,Missouri,86264ed07ffffff,0,0.0,0.0,56293112.1484375,27951.26081575464,1758491782767,Synapse54,1758491782767,Synapse54
177,63834 (Charleston),Mississippi County,Missouri,86264ed0fffffff,0,0.0,0.0,56219861.6015625,27933.04906922599,1758491782767,Synapse54,1758491782767,Synapse54
178,62914 (Cairo),Alexander County,Illinois,86264ed17ffffff,0,0.0,0.0,56349892.58984375,27965.149650020103,1758491782767,Synapse54,1758491782767,Synapse54
179,63834 (Charleston),Mississippi County,Missouri,86264ed1fffffff,0,0.0,0.0,56276659.94140625,27946.95134219781,1758491782767,Synapse54,1758491782767,Synapse54
180,62963 (Mound City),Pulaski County,Illinois,86264ed27ffffff,0,0.0,0.0,56309484.5234375,27955.551659081662,1758491782767,Synapse54,1758491782767,Synapse54
181,42024 (Barlow),Ballard County,Kentucky,86264ed2fffffff,0,0.0,0.0,56236176.375,27937.327607708423,1758491782767,Synapse54,1758491782767,Synapse54
182,62914 (Cairo),Alexander County,Illinois,86264ed37ffffff,0,0.0,0.0,56366403.328125,27969.471608175892,1758491782767,Synapse54,1758491782767,Synapse54
183,63834 (Charleston),Mississippi County,Missouri,86264ed77ffffff,0,0.0,0.0,56162910.9375,27919.103146395795,1758491782767,Synapse54,1758491782767,Synapse54
184,62914 (Cairo),Alexander County,Illinois,86264eda7ffffff,0,0.0,0.0,56406517.11328125,27978.994081964654,1758491782767,Synapse54,1758491782767,Synapse54
185,63834 (Charleston),Mississippi County,Missouri,86264edafffffff,0,0.0,0.0,56333303.3515625,27960.809414014988,1758491782767,Synapse54,1758491782767,Synapse54
186,63435 (Canton),Lewis County,Missouri,86267380fffffff,0,0.0,0.0,60791741.60546875,29048.984235730455,1758491782767,Synapse54,1758491782767,Synapse54
187,63435 (Canton),Lewis County,Missouri,862673827ffffff,0,0.0,0.0,60887804.15625,29072.270141924513,1758491782767,Synapse54,1758491782767,Synapse54
188,63448 (La Grange),Lewis County,Missouri,8626738efffffff,0,0.0,0.0,60695784.3671875,29025.710367787888,1758491782767,Synapse54,1758491782767,Synapse54
189,63430 (Alexandria),Clark County,Missouri,862673907ffffff,0,0.0,0.0,60983972.015625,29095.568111294666,1758491782767,Synapse54,1758491782767,Synapse54
190,62255 (Lenzburg),St. Clair County,Illinois,862640007ffffff,0,0.0,0.0,57853857.578125,28337.88934239265,1758491782767,Synapse54,1758491782767,Synapse54
191,62255 (Lenzburg),St. Clair County,Illinois,862640017ffffff,0,0.0,0.0,57910913.4453125,28351.65152209326,1758491782767,Synapse54,1758491782767,Synapse54
192,62257 (Marissa),St. Clair County,Illinois,86264001fffffff,0,0.0,0.0,57836568.4296875,28333.407220325826,1758491782767,Synapse54,1758491782767,Synapse54
193,62258 (Mascoutah),St. Clair County,Illinois,862640037ffffff,0,0.0,0.0,57928268.01953125,28356.147705402323,1758491782767,Synapse54,1758491782767,Synapse54
194,62264 (New Athens),St. Clair County,Illinois,862640087ffffff,0,0.0,0.0,57950220.1328125,28360.819987914903,1758491782767,Synapse54,1758491782767,Synapse54
195,62264 (New Athens),St. Clair County,Illinois,86264008fffffff,0,0.0,0.0,57875966.44921875,28342.604826272454,1758491782767,Synapse54,1758491782767,Synapse54
196,62278 (Red Bud),Monroe County,Illinois,862640097ffffff,0,0.0,0.0,58006790.8984375,28374.455715545504,1758491782767,Synapse54,1758491782767,Synapse54
197,62278 (Red Bud),Monroe County,Illinois,86264009fffffff,0,0.0,0.0,57932563.69921875,28356.255782816766,1758491782767,Synapse54,1758491782767,Synapse54
198,62264 (New Athens),St. Clair County,Illinois,8626400a7ffffff,0,0.0,0.0,57967798.53515625,28365.366346126877,1758491782767,Synapse54,1758491782767,Synapse54
199,62255 (Lenzburg),St. Clair County,Illinois,8626400afffffff,0,0.0,0.0,57893479.52734375,28347.13723567433,1758491782767,Synapse54,1758491782767,Synapse54
200,62264 (New Athens),St. Clair County,Illinois,8626400b7ffffff,0,0.0,0.0,58024513.82421875,28379.034153966728,1758491782767,Synapse54,1758491782767,Synapse54
201,62217 (Baldwin),Randolph County,Illinois,8626400c7ffffff,0,0.0,0.0,57744956.1328125,28310.674640775254,1758491782767,Synapse54,1758491782767,Synapse54
202,62286 (Sparta),Randolph County,Illinois,8626400cfffffff,0,0.0,0.0,57670753.375,28292.44157560938,1758491782767,Synapse54,1758491782767,Synapse54
203,62217 (Baldwin),Randolph County,Illinois,8626400d7ffffff,0,0.0,0.0,57801750.5078125,28324.388138037037,1758491782767,Synapse54,1758491782767,Synapse54
204,62286 (Sparta),Randolph County,Illinois,8626400dfffffff,0,0.0,0.0,57727572.53125,28306.169960922503,1758491782767,Synapse54,1758491782767,Synapse54
205,62286 (Sparta),Randolph County,Illinois,8626400e7ffffff,0,0.0,0.0,57762261.28515625,28315.161369639798,1758491782767,Synapse54,1758491782767,Synapse54
206,62217 (Baldwin),Randolph County,Illinois,8626400f7ffffff,0,0.0,0.0,57819197.55859375,28328.906370987326,1758491782767,Synapse54,1758491782767,Synapse54
207,62258 (Mascoutah),St. Clair County,Illinois,862640117ffffff,0,0.0,0.0,58020058.328125,28378.89699699237,1758491782767,Synapse54,1758491782767,Synapse54
208,62257 (Marissa),St. Clair County,Illinois,86264011fffffff,0,0.0,0.0,57945543.875,28360.625962374397,1758491782767,Synapse54,1758491782767,Synapse54
209,62243 (Freeburg),St. Clair County,Illinois,862640187ffffff,197,5.08,5.08,58059721.22265625,28388.13655708895,1758491782767,Synapse54,1758491782767,Synapse54
210,62243 (Freeburg),St. Clair County,Illinois,86264018fffffff,0,0.0,0.0,57985298.44921875,28369.894817969423,1758491782767,Synapse54,1758491782767,Synapse54
211,62243 (Freeburg),St. Clair County,Illinois,862640197ffffff,0,0.0,0.0,58116553.2890625,28401.82084616081,1758491782767,Synapse54,1758491782767,Synapse54
212,62264 (New Athens),St. Clair County,Illinois,86264019fffffff,0,0.0,0.0,58042157.0078125,28383.594358237766,1758491782767,Synapse54,1758491782767,Synapse54
213,62243 (Freeburg),St. Clair County,Illinois,8626401a7ffffff,338,63.53,63.53,58077206.4296875,28392.660766578912,1758491782767,Synapse54,1758491782767,Synapse54
214,62258 (Mascoutah),St. Clair County,Illinois,8626401afffffff,0,0.0,0.0,58002718.0546875,28374.404946276813,1758491782767,Synapse54,1758491782767,Synapse54
215,62221 (Belleville),St. Clair County,Illinois,8626401b7ffffff,846,26.49,26.49,58134183.203125,28406.377116628253,1758491782767,Synapse54,1758491782767,Synapse54
216,62233 (Chester),Randolph County,Illinois,862640297ffffff,0,0.0,0.0,57488001.4296875,28247.02609559992,1758491782767,Synapse54,1758491782767,Synapse54
217,62298 (Waterloo),Monroe County,Illinois,862640407ffffff,0,0.0,0.0,58249640.05078125,28433.227327177116,1758491782767,Synapse54,1758491782767,Synapse54
218,62298 (Waterloo),Monroe County,Illinois,86264040fffffff,0,0.0,0.0,58175462.54296875,28415.076215654168,1758491782767,Synapse54,1758491782767,Synapse54
219,62295 (Valmeyer),Monroe County,Illinois,862640417ffffff,0,0.0,0.0,58305483.62109375,28446.655430151906,1758491782767,Synapse54,1758491782767,Synapse54
220,62298 (Waterloo),Monroe County,Illinois,86264041fffffff,0,0.0,0.0,58231336.77734375,28428.52035611568,1758491782767,Synapse54,1758491782767,Synapse54
221,62236 (Columbia),Monroe County,Illinois,862640427ffffff,736,45.52,45.52,58267863.96875,28437.916184657413,1758491782767,Synapse54,1758491782767,Synapse54
222,62298 (Waterloo),Monroe County,Illinois,86264042fffffff,231,2.84,2.84,58193620.5234375,28419.75104742861,1758491782767,Synapse54,1758491782767,Synapse54
223,62295 (Valmeyer),Monroe County,Illinois,862640437ffffff,92,82.14,82.14,58323853.5546875,28451.37660608794,1758491782767,Synapse54,1758491782767,Synapse54
224,62298 (Waterloo),Monroe County,Illinois,862640447ffffff,296,83.85,83.85,58045242.91015625,28383.415364583045,1758491782767,Synapse54,1758491782767,Synapse54
225,62278 (Red Bud),Monroe County,Illinois,86264044fffffff,0,0.0,0.0,57971108.5625,28365.244799187934,1758491782767,Synapse54,1758491782767,Synapse54
226,62244 (Fults),Monroe County,Illinois,862640457ffffff,68,16.27,16.27,58101322.06640625,28396.923451897383,1758491782767,Synapse54,1758491782767,Synapse54
227,62244 (Fults),Monroe County,Illinois,86264045fffffff,0,0.0,0.0,58027216.30859375,28378.76849452513,1758491782767,Synapse54,1758491782767,Synapse54
228,62298 (Waterloo),Monroe County,Illinois,862640467ffffff,711,99.58,99.58,58063188.01953125,28388.043566980443,1758491782767,Synapse54,1758491782767,Synapse54
229,62278 (Red Bud),Monroe County,Illinois,86264046fffffff,94,4.65,4.65,57988988.015625,28369.858996576204,1758491782767,Synapse54,1758491782767,Synapse54
230,62298 (Waterloo),Monroe County,Illinois,862640477ffffff,637,56.62,56.62,58119413.1171875,28401.584015339824,1758491782767,Synapse54,1758491782767,Synapse54
231,63028 (Festus),Jefferson County,Missouri,86264048fffffff,0,0.0,0.0,58268506.62890625,28437.158907821926,1758491782767,Synapse54,1758491782767,Synapse54
232,63012 (Barnhart),Jefferson County,Missouri,8626404a7ffffff,0,0.0,0.0,58361149.68359375,28460.03502717762,1758491782767,Synapse54,1758491782767,Synapse54
233,62295 (Valmeyer),Monroe County,Illinois,8626404afffffff,0,0.0,0.0,58287034.76953125,28441.91624646554,1758491782767,Synapse54,1758491782767,Synapse54
234,62295 (Valmeyer),Monroe County,Illinois,8626404c7ffffff,0,0.0,0.0,58138909.73046875,28405.672360383433,1758491782767,Synapse54,1758491782767,Synapse54
235,62244 (Fults),Monroe County,Illinois,8626404cfffffff,0,0.0,0.0,58064901.84375,28387.547797875035,1758491782767,Synapse54,1758491782767,Synapse54
236,63028 (Festus),Jefferson County,Missouri,8626404d7ffffff,0,0.0,0.0,58194493.6875,28419.052260753037,1758491782767,Synapse54,1758491782767,Synapse54
237,62244 (Fults),Monroe County,Illinois,8626404e7ffffff,0,0.0,0.0,58157226.9453125,28410.383652721786,1758491782767,Synapse54,1758491782767,Synapse54
238,62244 (Fults),Monroe County,Illinois,8626404efffffff,0,0.0,0.0,58083149.8984375,28392.24429543485,1758491782767,Synapse54,1758491782767,Synapse54
239,62295 (Valmeyer),Monroe County,Illinois,8626404f7ffffff,0,0.0,0.0,58212954.99609375,28423.795413019343,1758491782767,Synapse54,1758491782767,Synapse54
240,62240 (East Carondelet),St. Clair County,Illinois,862640507ffffff,366,6.53,6.53,58360356.33203125,28460.764777423352,1758491782767,Synapse54,1758491782767,Synapse54
241,62236 (Columbia),Monroe County,Illinois,86264050fffffff,2864,41.08,41.08,58286009.91015625,28442.587258916945,1758491782767,Synapse54,1758491782767,Synapse54
242,63125 (Saint Louis),St. Louis County,Missouri,862640517ffffff,0,0.0,0.0,58416461.40234375,28474.241467869288,1758491782767,Synapse54,1758491782767,Synapse54
243,62236 (Columbia),Monroe County,Illinois,86264051fffffff,413,15.74,15.74,58342145.4921875,28456.079958200575,1758491782767,Synapse54,1758491782767,Synapse54
244,62239 (Dupo),St. Clair County,Illinois,862640527ffffff,0,0.0,0.0,58378489.66015625,28465.431994335806,1758491782767,Synapse54,1758491782767,Synapse54
245,62260 (Millstadt),St. Clair County,Illinois,86264052fffffff,0,0.0,0.0,58304075.640625,28447.24000688123,1758491782767,Synapse54,1758491782767,Synapse54
246,62240 (East Carondelet),St. Clair County,Illinois,862640537ffffff,0,0.0,0.0,58434740.8125,28478.94096189147,1758491782767,Synapse54,1758491782767,Synapse54
247,62298 (Waterloo),St. Clair County,Illinois,862640547ffffff,42,6.39,6.39,58155357.96484375,28410.850906856038,1758491782767,Synapse54,1758491782767,Synapse54
248,62298 (Waterloo),St. Clair County,Illinois,86264054fffffff,76,22.35,22.35,58081055.78125,28392.654112130665,1758491782767,Synapse54,1758491782767,Synapse54
249,62236 (Columbia),Monroe County,Illinois,862640557ffffff,125,5.89,5.89,58211699.015625,28424.407717933158,1758491782767,Synapse54,1758491782767,Synapse54
250,62298 (Waterloo),Monroe County,Illinois,86264055fffffff,861,39.46,39.46,58137425.328125,28406.226556842797,1758491782767,Synapse54,1758491782767,Synapse54
251,62220 (Belleville),St. Clair County,Illinois,862640567ffffff,0,0.0,0.0,58173212.51953125,28415.457454868996,1758491782767,Synapse54,1758491782767,Synapse54
252,62285 (Smithton),St. Clair County,Illinois,86264056fffffff,0,0.0,0.0,58098843.8046875,28397.24643515498,1758491782767,Synapse54,1758491782767,Synapse54
253,62260 (Millstadt),St. Clair County,Illinois,862640577ffffff,0,0.0,0.0,58229699.59765625,28429.04661137716,1758491782767,Synapse54,1758491782767,Synapse54
254,63010 (Arnold),Jefferson County,Missouri,86264058fffffff,0,0.0,0.0,58379666.46484375,28464.788673524126,1758491782767,Synapse54,1758491782767,Synapse54
255,63129 (Saint Louis),St. Louis County,Missouri,8626405afffffff,10828,43.57,43.57,58398102.72265625,28469.52390016174,1758491782767,Synapse54,1758491782767,Synapse54
256,62261 (Modoc),Randolph County,Illinois,862640607ffffff,0,0.0,0.0,57731164.61328125,28306.132394761145,1758491782767,Synapse54,1758491782767,Synapse54
257,63673 (Saint Mary),Randolph County,Illinois,86264060fffffff,0,0.0,0.0,57657246.2421875,28287.969698144094,1758491782767,Synapse54,1758491782767,Synapse54
258,63670 (Sainte Genevieve),Ste. Genevieve County,Missouri,862640617ffffff,0,0.0,0.0,57787214.1796875,28319.67109347069,1758491782767,Synapse54,1758491782767,Synapse54
259,62261 (Modoc),Randolph County,Illinois,862640627ffffff,0,0.0,0.0,57748929.921875,28310.723597031647,1758491782767,Synapse54,1758491782767,Synapse54
260,62241 (Ellis Grove),Randolph County,Illinois,86264062fffffff,0,0.0,0.0,57674946.03125,28292.546889677258,1758491782767,Synapse54,1758491782767,Synapse54
261,62261 (Modoc),Randolph County,Illinois,862640637ffffff,0,0.0,0.0,57805122.66796875,28324.294075264927,1758491782767,Synapse54,1758491782767,Synapse54
262,63775 (Perryville),Perry County,Missouri,862640647ffffff,0,0.0,0.0,57527090.671875,28256.188723258143,1758491782767,Synapse54,1758491782767,Synapse54
263,63673 (Saint Mary),Perry County,Missouri,862640657ffffff,0,0.0,0.0,57583361.80859375,28269.80453813276,1758491782767,Synapse54,1758491782767,Synapse54
264,62233 (Chester),Randolph County,Illinois,862640667ffffff,0,0.0,0.0,57544584.43359375,28260.72070001332,1758491782767,Synapse54,1758491782767,Synapse54
265,62233 (Chester),Randolph County,Illinois,86264066fffffff,0,0.0,0.0,57470650.59375,28242.525957792273,1758491782767,Synapse54,1758491782767,Synapse54
266,63673 (Saint Mary),Randolph County,Illinois,862640677ffffff,0,0.0,0.0,57600999.83203125,28274.368649001088,1758491782767,Synapse54,1758491782767,Synapse54
267,62242 (Evansville),Randolph County,Illinois,862640707ffffff,0,0.0,0.0,57840701.87109375,28333.485476209775,1758491782767,Synapse54,1758491782767,Synapse54
268,62242 (Evansville),Randolph County,Illinois,86264070fffffff,0,0.0,0.0,57766615.36328125,28315.296465034116,1758491782767,Synapse54,1758491782767,Synapse54
269,62278 (Red Bud),Randolph County,Illinois,862640717ffffff,0,0.0,0.0,57897011.734375,28347.07267592304,1758491782767,Synapse54,1758491782767,Synapse54
270,62242 (Evansville),Randolph County,Illinois,86264071fffffff,0,0.0,0.0,57822951.95703125,28328.898878994314,1758491782767,Synapse54,1758491782767,Synapse54
271,62278 (Red Bud),Randolph County,Illinois,862640727ffffff,0,0.0,0.0,57858373.33984375,28338.05412643325,1758491782767,Synapse54,1758491782767,Synapse54
272,62242 (Evansville),Randolph County,Illinois,86264072fffffff,0,0.0,0.0,57784221.47265625,28319.85111078831,1758491782767,Synapse54,1758491782767,Synapse54
273,62278 (Red Bud),Randolph County,Illinois,862640737ffffff,0,0.0,0.0,57914827.203125,28351.67328973663,1758491782767,Synapse54,1758491782767,Synapse54
274,62297 (Walsh),Randolph County,Illinois,862640747ffffff,0,0.0,0.0,57636034.83984375,28283.44141991575,1758491782767,Synapse54,1758491782767,Synapse54
275,62233 (Chester),Randolph County,Illinois,86264074fffffff,0,0.0,0.0,57561998.1328125,28265.23426738777,1758491782767,Synapse54,1758491782767,Synapse54
276,62241 (Ellis Grove),Randolph County,Illinois,862640757ffffff,0,0.0,0.0,57692566.8125,28297.10595582748,1758491782767,Synapse54,1758491782767,Synapse54
277,62233 (Chester),Randolph County,Illinois,86264075fffffff,0,0.0,0.0,57618555.2265625,28278.913714012855,1758491782767,Synapse54,1758491782767,Synapse54
278,62286 (Sparta),Randolph County,Illinois,862640767ffffff,0,0.0,0.0,57653433.671875,28287.950567082513,1758491782767,Synapse54,1758491782767,Synapse54
279,62233 (Chester),Randolph County,Illinois,86264076fffffff,0,0.0,0.0,57579334.15234375,28269.730007599992,1758491782767,Synapse54,1758491782767,Synapse54
280,62242 (Evansville),Randolph County,Illinois,862640777ffffff,0,0.0,0.0,57710109.73828125,28301.64716055448,1758491782767,Synapse54,1758491782767,Synapse54
281,62277 (Prairie du Rocher),Randolph County,Illinois,862640787ffffff,0,0.0,0.0,57935108.9609375,28355.961213757,1758491782767,Synapse54,1758491782767,Synapse54
282,62277 (Prairie du Rocher),Randolph County,Illinois,86264078fffffff,0,0.0,0.0,57861144.2109375,28337.817237873718,1758491782767,Synapse54,1758491782767,Synapse54
283,63627 (Bloomsdale),Ste. Genevieve County,Missouri,862640797ffffff,0,0.0,0.0,57990928.87890625,28369.421116322635,1758491782767,Synapse54,1758491782767,Synapse54
284,62277 (Prairie du Rocher),Monroe County,Illinois,8626407a7ffffff,0,0.0,0.0,57953147.51953125,28360.611861911544,1758491782767,Synapse54,1758491782767,Synapse54
285,62277 (Prairie du Rocher),Randolph County,Illinois,8626407afffffff,0,0.0,0.0,57879117.17578125,28342.453968821217,1758491782767,Synapse54,1758491782767,Synapse54
286,62277 (Prairie du Rocher),Monroe County,Illinois,8626407b7ffffff,0,0.0,0.0,58009112.015625,28374.10383895219,1758491782767,Synapse54,1758491782767,Synapse54
287,62234 (Collinsville),Madison County,Illinois,862640c07ffffff,267,1.17,1.17,58375548.2578125,28465.671162083174,1758491782767,Synapse54,1758491782767,Synapse54
288,62269 (O Fallon),St. Clair County,Illinois,862640c0fffffff,1824,16.68,16.68,58300904.296875,28447.420406458357,1758491782767,Synapse54,1758491782767,Synapse54
289,62040 (Granite City),Madison County,Illinois,862640c17ffffff,0,0.0,0.0,58432412.77734375,28479.325069684357,1758491782767,Synapse54,1758491782767,Synapse54
