OBJECTID,admin4_name,admin3_name,admin2_name,id,GENALPHACY,GENALPHACY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
175,62681 (Rushville),Schuyler County,Illinois,862671027ffffff,14,8.19,8.19,59967500.0,28854.402215871516,1758492298951,Synapse54,1758492298951,Synapse54
176,62624 (Browning),Schuyler County,Illinois,86267102fffffff,18,8.78,8.78,59967500.0,28854.40221587152,1758492298951,Synapse54,1758492298951,Synapse54
177,62681 (Rushville),Schuyler County,Illinois,862671037ffffff,7,7.22,7.22,60071250.0,28876.95863868398,1758492298951,Synapse54,1758492298951,Synapse54
178,62618 (Beardstown),Cass County,Illinois,862671047ffffff,44,7.37,7.37,59812500.0,28817.77734845899,1758492298951,Synapse54,1758492298951,Synapse54
179,62611 (Arenzville),Cass County,Illinois,86267104fffffff,14,8.92,8.92,59759999.99609375,28804.1702849863,1758492298951,Synapse54,1758492298951,Synapse54
180,62618 (Beardstown),Cass County,Illinois,862671057ffffff,862,13.62,13.62,60175000.0,28904.1702849863,1758492298951,Synapse54,1758492298951,Synapse54
181,62618 (Beardstown),Cass County,Illinois,86267105fffffff,14,8.43,8.43,59400000.0,28717.777348458985,1758492298951,Synapse54,1758492298951,Synapse54
182,62618 (Beardstown),Cass County,Illinois,862671067ffffff,2,6.67,6.67,59967500.0,28854.40221587152,1758492298951,Synapse54,1758492298951,Synapse54
183,62618 (Beardstown),Cass County,Illinois,86267106fffffff,9,6.12,6.12,60175000.0,28904.1702849863,1758492298951,Synapse54,1758492298951,Synapse54
184,62618 (Beardstown),Cass County,Illinois,862671077ffffff,1,12.5,12.5,59710000.0,28795.45348820441,1758492298951,Synapse54,1758492298951,Synapse54
185,62353 (Mount Sterling),Brown County,Illinois,862671087ffffff,4,6.35,6.35,60175000.0,28904.1702849863,1758492298951,Synapse54,1758492298951,Synapse54
186,62353 (Mount Sterling),Brown County,Illinois,86267108fffffff,9,6.67,6.67,60071250.0,28876.95863868398,1758492298951,Synapse54,1758492298951,Synapse54
187,62353 (Mount Sterling),Brown County,Illinois,862671097ffffff,5,9.8,9.8,60543750.0,28991.989812650623,1758492298951,Synapse54,1758492298951,Synapse54
188,62353 (Mount Sterling),Brown County,Illinois,86267109fffffff,6,6.25,6.25,60071249.99609375,28876.958638683976,1758492298951,Synapse54,1758492298951,Synapse54
189,62681 (Rushville),Schuyler County,Illinois,8626710a7ffffff,7,5.34,5.34,60230000.00390625,28919.20145895295,1758492298951,Synapse54,1758492298951,Synapse54
190,62681 (Rushville),Schuyler County,Illinois,8626710afffffff,10,7.04,7.04,60278750.0,28927.190569569197,1758492298951,Synapse54,1758492298951,Synapse54
191,62319 (Camden),Schuyler County,Illinois,8626710b7ffffff,3,6.52,6.52,60229999.99609375,28919.201458952946,1758492298951,Synapse54,1758492298951,Synapse54
192,62353 (Mount Sterling),Brown County,Illinois,8626710c7ffffff,3,6.98,6.98,60071250.0,28876.95863868398,1758492298951,Synapse54,1758492298951,Synapse54
193,62611 (Arenzville),Cass County,Illinois,8626710cfffffff,7,8.54,8.54,59967500.0,28854.40221587152,1758492298951,Synapse54,1758492298951,Synapse54
194,62353 (Mount Sterling),Brown County,Illinois,8626710d7ffffff,5,6.94,6.94,60071250.0,28876.958638683976,1758492298951,Synapse54,1758492298951,Synapse54
195,62378 (Versailles),Brown County,Illinois,8626710dfffffff,7,8.97,8.97,59868750.0,28832.877679202655,1758492298951,Synapse54,1758492298951,Synapse54
196,62639 (Frederick),Schuyler County,Illinois,8626710e7ffffff,2,9.09,9.09,60175000.0,28904.1702849863,1758492298951,Synapse54,1758492298951,Synapse54
197,62618 (Beardstown),Cass County,Illinois,8626710efffffff,16,8.42,8.42,59967500.0,28854.402215871516,1758492298951,Synapse54,1758492298951,Synapse54
198,62681 (Rushville),Schuyler County,Illinois,8626710f7ffffff,8,8.79,8.79,60071250.00390625,28876.958638683976,1758492298951,Synapse54,1758492298951,Synapse54
199,62681 (Rushville),Schuyler County,Illinois,862671107ffffff,3,6.0,6.0,60348750.0,28949.09561832393,1758492298951,Synapse54,1758492298951,Synapse54
200,61501 (Astoria),Fulton County,Illinois,86267110fffffff,6,6.67,6.67,60175000.0,28904.1702849863,1758492298951,Synapse54,1758492298951,Synapse54
201,62681 (Rushville),Schuyler County,Illinois,862671117ffffff,3,6.82,6.82,60348749.99609375,28949.095618323932,1758492298951,Synapse54,1758492298951,Synapse54
202,62681 (Rushville),Schuyler County,Illinois,86267111fffffff,5,5.75,5.75,60348750.0,28949.09561832393,1758492298951,Synapse54,1758492298951,Synapse54
203,61484 (Vermont),Fulton County,Illinois,862671127ffffff,78,13.11,13.11,59948749.9921875,28852.513507741984,1758492298951,Synapse54,1758492298951,Synapse54
204,61501 (Astoria),Fulton County,Illinois,86267112fffffff,15,7.43,7.43,60174999.99609375,28904.1702849863,1758492298951,Synapse54,1758492298951,Synapse54
205,61484 (Vermont),McDonough County,Illinois,862671137ffffff,5,8.93,8.93,60537500.00390625,28990.82298837068,1758492298951,Synapse54,1758492298951,Synapse54
206,62624 (Browning),Schuyler County,Illinois,862671147ffffff,5,9.09,9.09,59827500.00390625,28820.500455952937,1758492298951,Synapse54,1758492298951,Synapse54
207,62617 (Bath),Mason County,Illinois,86267114fffffff,1,5.26,5.26,60071250.00390625,28881.61386217384,1758492298951,Synapse54,1758492298951,Synapse54
208,62624 (Browning),Schuyler County,Illinois,862671157ffffff,20,8.47,8.47,60071250.0,28881.61386217384,1758492298951,Synapse54,1758492298951,Synapse54
209,62618 (Beardstown),Cass County,Illinois,86267115fffffff,0,0.0,0.0,59621250.0,28770.96494939604,1758492298951,Synapse54,1758492298951,Synapse54
210,61501 (Astoria),Fulton County,Illinois,862671167ffffff,6,7.5,7.5,59913749.99609375,28840.039357259953,1758492298951,Synapse54,1758492298951,Synapse54
211,62617 (Bath),Mason County,Illinois,86267116fffffff,7,7.78,7.78,60071249.99609375,28881.61386217384,1758492298951,Synapse54,1758492298951,Synapse54
212,61501 (Astoria),Fulton County,Illinois,862671177ffffff,84,9.53,9.53,60175000.00390625,28904.1702849863,1758492298951,Synapse54,1758492298951,Synapse54
213,61452 (Littleton),Schuyler County,Illinois,862671187ffffff,3,5.88,5.88,60175000.0,28904.1702849863,1758492298951,Synapse54,1758492298951,Synapse54
214,62681 (Rushville),Schuyler County,Illinois,86267118fffffff,4,5.41,5.41,60522500.0,28988.140475302018,1758492298951,Synapse54,1758492298951,Synapse54
215,62367 (Plymouth),Schuyler County,Illinois,862671197ffffff,6,7.5,7.5,60231250.0,28919.204143444633,1758492298951,Synapse54,1758492298951,Synapse54
216,62319 (Camden),Schuyler County,Illinois,86267119fffffff,3,4.76,4.76,60175000.0,28904.1702849863,1758492298951,Synapse54,1758492298951,Synapse54
217,61452 (Littleton),Schuyler County,Illinois,8626711a7ffffff,9,5.7,5.7,60175000.0,28904.1702849863,1758492298951,Synapse54,1758492298951,Synapse54
218,61452 (Littleton),Schuyler County,Illinois,8626711afffffff,3,5.36,5.36,60333750.0,28946.41310525527,1758492298951,Synapse54,1758492298951,Synapse54
219,62367 (Plymouth),Schuyler County,Illinois,8626711b7ffffff,2,6.25,6.25,60522500.0,28988.140475302018,1758492298951,Synapse54,1758492298951,Synapse54
220,62650 (Jacksonville),Morgan County,Illinois,862671207ffffff,1434,9.62,9.62,59415000.00390625,28720.500455952937,1758492298951,Synapse54,1758492298951,Synapse54
221,62650 (Jacksonville),Morgan County,Illinois,86267120fffffff,352,7.86,7.86,59400000.0,28717.777348458985,1758492298951,Synapse54,1758492298951,Synapse54
222,62650 (Jacksonville),Morgan County,Illinois,862671217ffffff,44,9.89,9.89,59415000.0,28720.500455952937,1758492298951,Synapse54,1758492298951,Synapse54
223,62650 (Jacksonville),Morgan County,Illinois,86267121fffffff,36,6.58,6.58,59606249.99609375,28768.228616762404,1758492298951,Synapse54,1758492298951,Synapse54
224,62650 (Jacksonville),Morgan County,Illinois,862671227ffffff,20,6.92,6.92,59724999.99609375,28798.176595698358,1758492298951,Synapse54,1758492298951,Synapse54
225,62650 (Jacksonville),Morgan County,Illinois,86267122fffffff,96,6.07,6.07,59415000.0,28720.500455952937,1758492298951,Synapse54,1758492298951,Synapse54
226,62650 (Jacksonville),Morgan County,Illinois,862671237ffffff,15,7.69,7.69,59812500.0,28817.77734845899,1758492298951,Synapse54,1758492298951,Synapse54
227,62638 (Franklin),Morgan County,Illinois,862671247ffffff,10,9.71,9.71,59415000.0,28720.500455952937,1758492298951,Synapse54,1758492298951,Synapse54
228,62638 (Franklin),Morgan County,Illinois,86267124fffffff,9,8.18,8.18,59415000.00390625,28720.500455952937,1758492298951,Synapse54,1758492298951,Synapse54
229,62650 (Jacksonville),Morgan County,Illinois,862671257ffffff,12,10.34,10.34,59347500.0,28709.060551677096,1758492298951,Synapse54,1758492298951,Synapse54
230,62668 (Murrayville),Morgan County,Illinois,86267125fffffff,13,10.08,10.08,59039999.99609375,28631.38441193168,1758492298951,Synapse54,1758492298951,Synapse54
231,62638 (Franklin),Morgan County,Illinois,862671267ffffff,12,11.21,11.21,59518750.0,28748.140035843146,1758492298951,Synapse54,1758492298951,Synapse54
232,62638 (Franklin),Morgan County,Illinois,86267126fffffff,69,9.32,9.32,59242500.0,28676.2028435451,1758492298951,Synapse54,1758492298951,Synapse54
233,62650 (Jacksonville),Morgan County,Illinois,862671277ffffff,11,10.68,10.68,59725000.0,28798.176595698358,1758492298951,Synapse54,1758492298951,Synapse54
234,62694 (Winchester),Scott County,Illinois,862671287ffffff,15,9.87,9.87,59708750.0,28790.565702156666,1758492298951,Synapse54,1758492298951,Synapse54
235,62694 (Winchester),Scott County,Illinois,86267128fffffff,15,8.98,8.98,59399999.99609375,28717.77734845899,1758492298951,Synapse54,1758492298951,Synapse54
236,62621 (Bluffs),Scott County,Illinois,862671297ffffff,21,11.8,11.8,59385000.0,28715.054240965037,1758492298951,Synapse54,1758492298951,Synapse54
237,62694 (Winchester),Scott County,Illinois,86267129fffffff,106,10.1,10.1,59708749.99609375,28790.565702156666,1758492298951,Synapse54,1758492298951,Synapse54
238,62628 (Chapin),Morgan County,Illinois,8626712a7ffffff,43,8.21,8.21,59400000.0,28717.77734845899,1758492298951,Synapse54,1758492298951,Synapse54
239,62694 (Winchester),Morgan County,Illinois,8626712afffffff,39,9.68,9.68,59710000.00390625,28790.78503957486,1758492298951,Synapse54,1758492298951,Synapse54
240,62621 (Bluffs),Morgan County,Illinois,8626712b7ffffff,8,8.16,8.16,60071250.0,28876.95863868398,1758492298951,Synapse54,1758492298951,Synapse54
241,62668 (Murrayville),Morgan County,Illinois,8626712c7ffffff,87,11.76,11.76,59415000.00390625,28720.500455952937,1758492298951,Synapse54,1758492298951,Synapse54
242,62668 (Murrayville),Morgan County,Illinois,8626712cfffffff,13,11.93,11.93,59399999.99609375,28717.777348458985,1758492298951,Synapse54,1758492298951,Synapse54
243,62694 (Winchester),Scott County,Illinois,8626712d7ffffff,9,9.18,9.18,59400000.0,28717.777348458985,1758492298951,Synapse54,1758492298951,Synapse54
244,62668 (Murrayville),Scott County,Illinois,8626712dfffffff,31,8.91,8.91,59040000.0,28631.38441193168,1758492298951,Synapse54,1758492298951,Synapse54
245,62650 (Jacksonville),Morgan County,Illinois,8626712e7ffffff,73,9.41,9.41,59710000.0,28790.785039574865,1758492298951,Synapse54,1758492298951,Synapse54
246,62668 (Murrayville),Morgan County,Illinois,8626712efffffff,19,10.33,10.33,59415000.0,28720.500455952937,1758492298951,Synapse54,1758492298951,Synapse54
247,62650 (Jacksonville),Morgan County,Illinois,8626712f7ffffff,15,9.38,9.38,59606250.0,28768.228616762404,1758492298951,Synapse54,1758492298951,Synapse54
248,62691 (Virginia),Cass County,Illinois,862671307ffffff,7,9.86,9.86,59587500.0,28759.872672578465,1758492298951,Synapse54,1758492298951,Synapse54
249,62612 (Ashland),Morgan County,Illinois,86267130fffffff,15,7.65,7.65,59710000.0,28795.45348820441,1758492298951,Synapse54,1758492298951,Synapse54
250,62611 (Arenzville),Cass County,Illinois,862671317ffffff,9,9.18,9.18,59724999.99609375,28798.176595698358,1758492298951,Synapse54,1758492298951,Synapse54
251,62650 (Jacksonville),Morgan County,Illinois,86267131fffffff,11,7.19,7.19,59760000.0,28804.1702849863,1758492298951,Synapse54,1758492298951,Synapse54
252,62691 (Virginia),Cass County,Illinois,862671327ffffff,46,10.9,10.9,59710000.0,28795.45348820441,1758492298951,Synapse54,1758492298951,Synapse54
253,62612 (Ashland),Cass County,Illinois,86267132fffffff,5,10.2,10.2,59415000.00390625,28715.575060170624,1758492298951,Synapse54,1758492298951,Synapse54
254,62691 (Virginia),Cass County,Illinois,862671337ffffff,123,10.22,10.22,59725000.0,28798.176595698358,1758492298951,Synapse54,1758492298951,Synapse54
255,62601 (Alexander),Morgan County,Illinois,862671347ffffff,6,9.68,9.68,59331249.99609375,28700.89928292163,1758492298951,Synapse54,1758492298951,Synapse54
256,62601 (Alexander),Morgan County,Illinois,86267134fffffff,25,10.68,10.68,59330000.0,28700.901967413316,1758492298951,Synapse54,1758492298951,Synapse54
257,62650 (Jacksonville),Morgan County,Illinois,862671357ffffff,8,9.52,9.52,59415000.0,28720.500455952937,1758492298951,Synapse54,1758492298951,Synapse54
258,62601 (Alexander),Morgan County,Illinois,86267135fffffff,8,10.96,10.96,59518750.0,28748.140035843146,1758492298951,Synapse54,1758492298951,Synapse54
259,62612 (Ashland),Morgan County,Illinois,862671367ffffff,8,10.0,10.0,59518750.0,28742.994607041102,1758492298951,Synapse54,1758492298951,Synapse54
260,62601 (Alexander),Morgan County,Illinois,86267136fffffff,8,10.13,10.13,59331250.0,28700.89928292163,1758492298951,Synapse54,1758492298951,Synapse54
261,62612 (Ashland),Morgan County,Illinois,862671377ffffff,10,9.35,9.35,59536250.00390625,28750.923313238694,1758492298951,Synapse54,1758492298951,Synapse54
262,62611 (Arenzville),Morgan County,Illinois,862671387ffffff,18,11.46,11.46,59399999.99609375,28717.77734845899,1758492298951,Synapse54,1758492298951,Synapse54
263,62631 (Concord),Morgan County,Illinois,86267138fffffff,27,11.49,11.49,60175000.00390625,28904.1702849863,1758492298951,Synapse54,1758492298951,Synapse54
264,62611 (Arenzville),Morgan County,Illinois,862671397ffffff,11,11.0,11.0,60071250.0,28876.95863868398,1758492298951,Synapse54,1758492298951,Synapse54
265,62628 (Chapin),Morgan County,Illinois,86267139fffffff,14,9.86,9.86,59708750.0,28790.565702156666,1758492298951,Synapse54,1758492298951,Synapse54
266,62611 (Arenzville),Cass County,Illinois,8626713a7ffffff,47,9.61,9.61,60001250.00390625,28859.86998808678,1758492298951,Synapse54,1758492298951,Synapse54
267,62611 (Arenzville),Morgan County,Illinois,8626713afffffff,11,11.58,11.58,59400000.0,28717.777348458985,1758492298951,Synapse54,1758492298951,Synapse54
268,62618 (Beardstown),Cass County,Illinois,8626713b7ffffff,8,8.79,8.79,59897500.0,28832.65834178446,1758492298951,Synapse54,1758492298951,Synapse54
269,62339 (Golden),Adams County,Illinois,862671407ffffff,75,10.56,10.56,60335000.0,28942.34168415854,1758492298951,Synapse54,1758492298951,Synapse54
270,62324 (Clayton),Adams County,Illinois,86267140fffffff,18,11.69,11.69,60231250.0,28919.20414344463,1758492298951,Synapse54,1758492298951,Synapse54
271,62339 (Golden),Adams County,Illinois,862671417ffffff,9,10.0,10.0,60732500.0,29033.71718269738,1758492298951,Synapse54,1758492298951,Synapse54
272,62320 (Camp Point),Adams County,Illinois,86267141fffffff,14,9.59,9.59,60420000.00390625,28956.857407902964,1758492298951,Synapse54,1758492298951,Synapse54
273,62346 (La Prairie),Adams County,Illinois,862671427ffffff,8,11.59,11.59,60718750.0,29036.69941687645,1758492298951,Synapse54,1758492298951,Synapse54
274,62339 (Golden),Adams County,Illinois,86267142fffffff,10,11.49,11.49,60557500.0,28994.45659660748,1758492298951,Synapse54,1758492298951,Synapse54
275,62316 (Bowen),Adams County,Illinois,862671437ffffff,5,11.36,11.36,60718750.0,29036.69941687645,1758492298951,Synapse54,1758492298951,Synapse54
276,62375 (Timewell),Brown County,Illinois,862671447ffffff,23,11.44,11.44,60732500.0,29033.71718269738,1758492298951,Synapse54,1758492298951,Synapse54
277,62375 (Timewell),Brown County,Illinois,86267144fffffff,5,11.9,11.9,59967500.0,28849.746992381653,1758492298951,Synapse54,1758492298951,Synapse54
278,62324 (Clayton),Adams County,Illinois,862671457ffffff,58,7.37,7.37,60382500.0,28949.746992381653,1758492298951,Synapse54,1758492298951,Synapse54
279,62324 (Clayton),Adams County,Illinois,86267145fffffff,11,12.64,12.64,60127500.00390625,28891.99249714231,1758492298951,Synapse54,1758492298951,Synapse54
280,62375 (Timewell),Brown County,Illinois,862671467ffffff,6,11.76,11.76,60230000.0,28919.201458952946,1758492298951,Synapse54,1758492298951,Synapse54
281,62375 (Timewell),Brown County,Illinois,86267146fffffff,9,9.89,9.89,60071250.0,28876.95863868398,1758492298951,Synapse54,1758492298951,Synapse54
282,62324 (Clayton),Adams County,Illinois,862671477ffffff,6,11.32,11.32,60127500.0,28891.99249714231,1758492298951,Synapse54,1758492298951,Synapse54
283,62351 (Mendon),Adams County,Illinois,862671487ffffff,11,9.02,9.02,60718750.00390625,29036.69941687645,1758492298951,Synapse54,1758492298951,Synapse54
284,62325 (Coatsburg),Adams County,Illinois,86267148fffffff,43,9.17,9.17,60406250.0,28959.613305042098,1758492298951,Synapse54,1758492298951,Synapse54
285,62351 (Mendon),Adams County,Illinois,862671497ffffff,112,11.37,11.37,60500000.0,28980.513083330785,1758492298951,Synapse54,1758492298951,Synapse54
286,62359 (Paloma),Adams County,Illinois,86267149fffffff,19,9.22,9.22,60441250.0,28965.20255593558,1758492298951,Synapse54,1758492298951,Synapse54
287,62349 (Loraine),Adams County,Illinois,8626714a7ffffff,8,8.79,8.79,60732500.0,29033.71718269738,1758492298951,Synapse54,1758492298951,Synapse54
288,62320 (Camp Point),Adams County,Illinois,8626714afffffff,10,9.52,9.52,60232500.0,28914.901016324584,1758492298951,Synapse54,1758492298951,Synapse54
289,62349 (Loraine),Adams County,Illinois,8626714b7ffffff,37,9.41,9.41,60525000.0,28979.997633108556,1758492298951,Synapse54,1758492298951,Synapse54
290,62320 (Camp Point),Adams County,Illinois,8626714c7ffffff,15,10.27,10.27,60127500.0,28891.99249714231,1758492298951,Synapse54,1758492298951,Synapse54
291,62320 (Camp Point),Adams County,Illinois,8626714cfffffff,18,10.91,10.91,60543750.0,28991.989812650623,1758492298951,Synapse54,1758492298951,Synapse54
292,62320 (Camp Point),Adams County,Illinois,8626714d7ffffff,22,9.28,9.28,60232500.00390625,28915.132722347902,1758492298951,Synapse54,1758492298951,Synapse54
293,62320 (Camp Point),Adams County,Illinois,8626714dfffffff,33,9.94,9.94,60543750.0,28991.989812650623,1758492298951,Synapse54,1758492298951,Synapse54
