OBJECTID,admin4_name,admin3_name,admin2_name,id,GENX_CY,GENX_CY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
495,62321 (Carthage),Hancock County,Illinois,862670267ffffff,119,18.09,18.09,60907499.99609375,29078.426786923203,1758492426650,Synapse54,1758492426650,Synapse54
496,62321 (Carthage),Hancock County,Illinois,86267026fffffff,18,19.78,19.78,60907500.00390625,29078.4267869232,1758492426650,Synapse54,1758492426650,Synapse54
497,62321 (Carthage),Hancock County,Illinois,862670277ffffff,49,19.14,19.14,60907500.00390625,29078.4267869232,1758492426650,Synapse54,1758492426650,Synapse54
498,52632 (Keokuk),Lee County,Iowa,8626702afffffff,248,16.56,16.56,61188749.99609375,29146.273986644155,1758492426650,Synapse54,1758492426650,Synapse54
499,62379 (Warsaw),Hancock County,Illinois,8626702c7ffffff,32,22.86,22.86,60910000.0,29074.559471245244,1758492426650,Synapse54,1758492426650,Synapse54
500,62379 (Warsaw),Hancock County,Illinois,8626702cfffffff,21,23.08,23.08,60705000.0,29034.2326329196,1758492426650,Synapse54,1758492426650,Synapse54
501,62379 (Warsaw),Hancock County,Illinois,8626702d7ffffff,283,19.78,19.78,61082500.00390625,29123.136391149026,1758492426650,Synapse54,1758492426650,Synapse54
502,62379 (Warsaw),Hancock County,Illinois,8626702dfffffff,12,23.08,23.08,60875000.0,29069.41684156021,1758492426650,Synapse54,1758492426650,Synapse54
503,62341 (Hamilton),Hancock County,Illinois,8626702e7ffffff,91,19.7,19.7,60705000.00390625,29034.2326329196,1758492426650,Synapse54,1758492426650,Synapse54
504,62379 (Warsaw),Hancock County,Illinois,8626702efffffff,17,24.29,24.29,60907500.0,29078.426786923203,1758492426650,Synapse54,1758492426650,Synapse54
505,62341 (Hamilton),Hancock County,Illinois,8626702f7ffffff,1972,18.68,18.68,61084999.99609375,29119.269075471067,1758492426650,Synapse54,1758492426650,Synapse54
506,52658 (Wever),Lee County,Iowa,862670307ffffff,106,18.83,18.83,61082500.0,29117.98022066574,1758492426650,Synapse54,1758492426650,Synapse54
507,62358 (Niota),Hancock County,Illinois,86267030fffffff,40,17.62,17.62,61082499.99609375,29117.98022066574,1758492426650,Synapse54,1758492426650,Synapse54
508,52627 (Fort Madison),Lee County,Iowa,862670317ffffff,1723,18.65,18.65,61082500.0,29117.98022066574,1758492426650,Synapse54,1758492426650,Synapse54
509,62358 (Niota),Hancock County,Illinois,86267031fffffff,51,17.11,17.11,61082500.00390625,29117.98022066574,1758492426650,Synapse54,1758492426650,Synapse54
510,52658 (Wever),Lee County,Iowa,86267032fffffff,163,18.19,18.19,61082500.0,29117.98022066574,1758492426650,Synapse54,1758492426650,Synapse54
511,62330 (Dallas City),Hancock County,Illinois,862670347ffffff,16,20.51,20.51,60907500.00390625,29078.4267869232,1758492426650,Synapse54,1758492426650,Synapse54
512,62321 (Carthage),Hancock County,Illinois,86267034fffffff,16,21.33,21.33,60907500.00390625,29078.426786923203,1758492426650,Synapse54,1758492426650,Synapse54
513,62330 (Dallas City),Hancock County,Illinois,862670357ffffff,33,18.97,18.97,60907500.0,29078.426786923203,1758492426650,Synapse54,1758492426650,Synapse54
514,62321 (Carthage),Hancock County,Illinois,86267035fffffff,26,20.47,20.47,60907499.99609375,29078.4267869232,1758492426650,Synapse54,1758492426650,Synapse54
515,62330 (Dallas City),Hancock County,Illinois,862670367ffffff,11,15.28,15.28,60906249.99609375,29082.852499086846,1758492426650,Synapse54,1758492426650,Synapse54
516,61450 (La Harpe),Hancock County,Illinois,86267036fffffff,10,18.87,18.87,60696250.0,29033.06580863965,1758492426650,Synapse54,1758492426650,Synapse54
517,62330 (Dallas City),Hancock County,Illinois,862670377ffffff,21,16.94,16.94,60907499.99609375,29078.426786923203,1758492426650,Synapse54,1758492426650,Synapse54
518,52627 (Fort Madison),Lee County,Iowa,86267038fffffff,265,18.24,18.24,61282500.0,29167.01854892821,1758492426650,Synapse54,1758492426650,Synapse54
519,52627 (Fort Madison),Lee County,Iowa,8626703afffffff,237,18.37,18.37,61082500.00390625,29117.98022066574,1758492426650,Synapse54,1758492426650,Synapse54
520,61272 (New Boston),Mercer County,Illinois,862670947ffffff,4,22.22,22.22,62606250.00390625,29482.637430284754,1758492426650,Synapse54,1758492426650,Synapse54
521,52653 (Wapello),Louisa County,Iowa,86267094fffffff,101,22.0,22.0,62737499.99609375,29508.88629330572,1758492426650,Synapse54,1758492426650,Synapse54
522,61920 (Charleston),Coles County,Illinois,8626630cfffffff,21,18.75,18.75,58137499.9921875,28412.173194539806,1758492426650,Synapse54,1758492426650,Synapse54
523,61272 (New Boston),Mercer County,Illinois,86267096fffffff,75,20.95,20.95,62737500.0,29508.88629330572,1758492426650,Synapse54,1758492426650,Synapse54
524,62801 (Centralia),Marion County,Illinois,8626454f7ffffff,233,20.92,20.92,57404999.99609375,28231.015249934626,1758492426650,Synapse54,1758492426650,Synapse54
525,62258 (Mascoutah),St. Clair County,Illinois,862640137ffffff,42,21.32,21.32,58116249.99609375,28403.34886529782,1758492426650,Synapse54,1758492426650,Synapse54
526,62630 (Chesterfield),Macoupin County,Illinois,86264448fffffff,23,21.1,21.1,59039999.99609375,28631.38441193168,1758492426650,Synapse54,1758492426650,Synapse54
527,62214 (Addieville),Washington County,Illinois,862640147ffffff,44,22.11,22.11,57945000.0,28359.658540410997,1758492426650,Synapse54,1758492426650,Synapse54
528,52761 (Muscatine),Louisa County,Iowa,862670977ffffff,27,27.55,27.55,62925000.0,29553.08705505461,1758492426650,Synapse54,1758492426650,Synapse54
529,61417 (Berwick),Warren County,Illinois,8626756afffffff,11,16.18,16.18,61480000.0,29211.267968272,1758492426650,Synapse54,1758492426650,Synapse54
530,62263 (Nashville),Washington County,Illinois,86264014fffffff,23,21.1,21.1,57742500.0,28309.303506499375,1758492426650,Synapse54,1758492426650,Synapse54
531,62568 (Taylorville),Christian County,Illinois,8626448efffffff,284,26.84,26.84,58732500.00390625,28559.211546394177,1758492426650,Synapse54,1758492426650,Synapse54
532,61437 (Gladstone),Henderson County,Illinois,862670a07ffffff,65,19.4,19.4,61530000.0,29229.74458949782,1758492426650,Synapse54,1758492426650,Synapse54
533,62044 (Greenfield),Greene County,Illinois,862644497ffffff,190,19.53,19.53,59039999.99609375,28627.07117554758,1758492426650,Synapse54,1758492426650,Synapse54
534,62908 (Belknap),Johnson County,Illinois,86264171fffffff,100,19.23,19.23,56291249.99609375,27954.178967247182,1758492426650,Synapse54,1758492426650,Synapse54
535,62214 (Addieville),Washington County,Illinois,862640157ffffff,37,21.02,21.02,57758750.0,28317.872572734625,1758492426650,Synapse54,1758492426650,Synapse54
536,62440 (Lerna),Coles County,Illinois,8626630dfffffff,47,19.18,19.18,58321250.0078125,28457.868299849826,1758492426650,Synapse54,1758492426650,Synapse54
537,61480 (Stronghurst),Henderson County,Illinois,862670a0fffffff,32,20.92,20.92,61511250.0,29226.252902391836,1758492426650,Synapse54,1758492426650,Synapse54
538,62268 (Oakdale),Washington County,Illinois,86264015fffffff,29,21.8,21.8,57557500.00390625,28267.27907681526,1758492426650,Synapse54,1758492426650,Synapse54
539,62568 (Taylorville),Christian County,Illinois,8626448f7ffffff,256,19.51,19.51,58783750.00390625,28572.97411890835,1758492426650,Synapse54,1758492426650,Synapse54
540,62807 (Alma),Marion County,Illinois,862645507ffffff,36,20.81,20.81,57507499.99609375,28258.6521018033,1758492426650,Synapse54,1758492426650,Synapse54
541,62420 (Casey),Clark County,Illinois,862663217ffffff,14,18.18,18.18,58046249.9921875,28394.859004200698,1758492426650,Synapse54,1758492426650,Synapse54
542,52601 (Burlington),Des Moines County,Iowa,862670a17ffffff,1661,18.86,18.86,61442500.0,29206.486277752294,1758492426650,Synapse54,1758492426650,Synapse54
543,62081 (Rockbridge),Greene County,Illinois,86264449fffffff,54,19.42,19.42,59040000.0,28631.38441193168,1758492426650,Synapse54,1758492426650,Synapse54
544,61478 (Smithshire),Warren County,Illinois,8626756b7ffffff,13,17.33,17.33,61735000.0,29281.386935986666,1758492426650,Synapse54,1758492426650,Synapse54
545,62551 (Niantic),Macon County,Illinois,862644907ffffff,29,21.64,21.64,59000000.0078125,28627.909151333177,1758492426650,Synapse54,1758492426650,Synapse54
546,62428 (Greenup),Cumberland County,Illinois,862663287ffffff,28,21.37,21.37,57681249.9921875,28301.86728383397,1758492426650,Synapse54,1758492426650,Synapse54
547,61425 (Carman),Henderson County,Illinois,862670a1fffffff,79,16.67,16.67,61326250.0,29181.7305381478,1758492426650,Synapse54,1758492426650,Synapse54
548,62995 (Vienna),Johnson County,Illinois,86264172fffffff,30,17.65,17.65,56392499.9921875,27981.152492293433,1758492426650,Synapse54,1758492426650,Synapse54
549,62214 (Addieville),Washington County,Illinois,862640167ffffff,74,21.96,21.96,57945000.0,28359.658540410997,1758492426650,Synapse54,1758492426650,Synapse54
550,61415 (Avon),Warren County,Illinois,8626756c7ffffff,55,18.09,18.09,61263750.00390625,29163.77102725753,1758492426650,Synapse54,1758492426650,Synapse54
551,61437 (Gladstone),Henderson County,Illinois,862670a27ffffff,53,19.49,19.49,61728750.00390625,29273.52334826197,1758492426650,Synapse54,1758492426650,Synapse54
552,62649 (Hettick),Macoupin County,Illinois,8626444a7ffffff,13,22.81,22.81,59242499.99609375,28676.202843545103,1758492426650,Synapse54,1758492426650,Synapse54
553,62263 (Nashville),Washington County,Illinois,86264016fffffff,25,21.01,21.01,57944999.99609375,28359.658540410997,1758492426650,Synapse54,1758492426650,Synapse54
554,62960 (Metropolis),Massac County,Illinois,862641747ffffff,41,22.65,22.65,56291250.0,27954.178967247182,1758492426650,Synapse54,1758492426650,Synapse54
555,62513 (Blue Mound),Macon County,Illinois,86264490fffffff,21,18.58,18.58,58679999.9921875,28545.018724374924,1758492426650,Synapse54,1758492426650,Synapse54
556,62271 (Okawville),Washington County,Illinois,862640177ffffff,32,17.88,17.88,57945000.0,28359.658540410997,1758492426650,Synapse54,1758492426650,Synapse54
557,61437 (Gladstone),Henderson County,Illinois,862670a2fffffff,19,19.79,19.79,61728750.0,29273.72473394963,1758492426650,Synapse54,1758492426650,Synapse54
558,62807 (Alma),Marion County,Illinois,86264550fffffff,107,21.31,21.31,57507500.0,28258.652101803305,1758492426650,Synapse54,1758492426650,Synapse54
559,62432 (Hidalgo),Jasper County,Illinois,86266328fffffff,19,19.19,19.19,57375000.0,28228.989551810075,1758492426650,Synapse54,1758492426650,Synapse54
560,62916 (Campbell Hill),Jackson County,Illinois,862640207ffffff,34,20.0,20.0,57397500.0,28221.02357076494,1758492426650,Synapse54,1758492426650,Synapse54
561,52601 (Burlington),Des Moines County,Iowa,862670a37ffffff,26,23.01,23.01,61747500.0,29277.26663996895,1758492426650,Synapse54,1758492426650,Synapse54
562,61470 (Prairie City),McDonough County,Illinois,8626756cfffffff,34,23.61,23.61,61136250.0078125,29131.86713006524,1758492426650,Synapse54,1758492426650,Synapse54
563,62907 (Ava),Jackson County,Illinois,86264020fffffff,64,21.33,21.33,57198750.00390625,28176.431321666434,1758492426650,Synapse54,1758492426650,Synapse54
564,61471 (Raritan),Henderson County,Illinois,862670a47ffffff,18,20.0,20.0,61263750.0,29163.77102725753,1758492426650,Synapse54,1758492426650,Synapse54
565,62649 (Hettick),Macoupin County,Illinois,8626444afffffff,17,22.67,22.67,59242500.0,28676.2028435451,1758492426650,Synapse54,1758492426650,Synapse54
566,62960 (Metropolis),Massac County,Illinois,86264174fffffff,223,23.08,23.08,56291250.0,27954.178967247182,1758492426650,Synapse54,1758492426650,Synapse54
567,62539 (Illiopolis),Sangamon County,Illinois,862644917ffffff,198,20.27,20.27,58880000.0,28597.026727605094,1758492426650,Synapse54,1758492426650,Synapse54
568,61471 (Raritan),Henderson County,Illinois,862670a4fffffff,26,20.63,20.63,60959999.99609375,29093.10339290015,1758492426650,Synapse54,1758492426650,Synapse54
569,62428 (Greenup),Cumberland County,Illinois,862663297ffffff,60,25.0,25.0,57831250.0,28339.063071277676,1758492426650,Synapse54,1758492426650,Synapse54
570,62875 (Patoka),Marion County,Illinois,862645517ffffff,32,20.38,20.38,57777500.0,28320.347818570954,1758492426650,Synapse54,1758492426650,Synapse54
571,62044 (Greenfield),Greene County,Illinois,8626444b7ffffff,17,21.52,21.52,59242500.0,28676.2028435451,1758492426650,Synapse54,1758492426650,Synapse54
572,61480 (Stronghurst),Henderson County,Illinois,862670a57ffffff,45,20.27,20.27,61479999.99609375,29211.267968272,1758492426650,Synapse54,1758492426650,Synapse54
573,62513 (Blue Mound),Christian County,Illinois,86264491fffffff,24,22.43,22.43,59122500.00390625,28651.183257391876,1758492426650,Synapse54,1758492426650,Synapse54
574,61473 (Roseville),Warren County,Illinois,8626756d7ffffff,10,15.15,15.15,61282500.0,29170.702217965718,1758492426650,Synapse54,1758492426650,Synapse54
575,62432 (Hidalgo),Jasper County,Illinois,86266329fffffff,59,19.03,19.03,57531250.0078125,28270.784181719646,1758492426650,Synapse54,1758492426650,Synapse54
576,61454 (Lomax),Henderson County,Illinois,862670a5fffffff,10,20.83,20.83,61210000.0,29152.058146029645,1758492426650,Synapse54,1758492426650,Synapse54
577,62956 (Karnak),Massac County,Illinois,862641757ffffff,76,20.49,20.49,56092500.0,27903.118942252677,1758492426650,Synapse54,1758492426650,Synapse54
578,62626 (Carlinville),Macoupin County,Illinois,8626444c7ffffff,17,21.79,21.79,58882500.0,28589.96395995743,1758492426650,Synapse54,1758492426650,Synapse54
579,61460 (Media),Henderson County,Illinois,862670a67ffffff,34,20.73,20.73,61479999.99609375,29211.267968272,1758492426650,Synapse54,1758492426650,Synapse54
580,62916 (Campbell Hill),Jackson County,Illinois,862640217ffffff,85,17.07,17.07,57401250.00390625,28226.01941034978,1758492426650,Synapse54,1758492426650,Synapse54
581,61471 (Raritan),Henderson County,Illinois,862670a6fffffff,13,18.06,18.06,61480000.0,29211.267968272,1758492426650,Synapse54,1758492426650,Synapse54
582,61460 (Media),Henderson County,Illinois,862670a77ffffff,153,20.56,20.56,61480000.0,29211.267968272,1758492426650,Synapse54,1758492426650,Synapse54
583,61454 (Lomax),Henderson County,Illinois,862670ac7ffffff,93,20.22,20.22,61028749.99609375,29112.65139536243,1758492426650,Synapse54,1758492426650,Synapse54
584,62330 (Dallas City),Hancock County,Illinois,862670acfffffff,12,17.14,17.14,61058750.0,29115.81798608429,1758492426650,Synapse54,1758492426650,Synapse54
585,52658 (Wever),Lee County,Iowa,862670ad7ffffff,6,20.69,20.69,61210000.00390625,29149.978482690927,1758492426650,Synapse54,1758492426650,Synapse54
586,62330 (Dallas City),Henderson County,Illinois,862670adfffffff,25,18.66,18.66,60975000.0,29091.777347564832,1758492426650,Synapse54,1758492426650,Synapse54
587,61425 (Carman),Henderson County,Illinois,862670ae7ffffff,36,20.45,20.45,61345000.0,29183.056442281628,1758492426650,Synapse54,1758492426650,Synapse54
588,61454 (Lomax),Henderson County,Illinois,862670aefffffff,26,20.16,20.16,61058750.00390625,29115.81798608429,1758492426650,Synapse54,1758492426650,Synapse54
589,61425 (Carman),Henderson County,Illinois,862670af7ffffff,56,21.88,21.88,61343750.0,29182.864428330195,1758492426650,Synapse54,1758492426650,Synapse54
590,52601 (Burlington),Des Moines County,Iowa,862670b07ffffff,73,21.41,21.41,62250000.0,29394.93833158096,1758492426650,Synapse54,1758492426650,Synapse54
591,61469 (Oquawka),Henderson County,Illinois,862670b0fffffff,221,21.25,21.25,61815000.0,29295.078015951705,1758492426650,Synapse54,1758492426650,Synapse54
592,52601 (Burlington),Des Moines County,Iowa,862670b1fffffff,12,21.82,21.82,61728749.99609375,29273.52334826197,1758492426650,Synapse54,1758492426650,Synapse54
593,61469 (Oquawka),Henderson County,Illinois,862670b27ffffff,49,23.22,23.22,62268750.0,29398.68162328794,1758492426650,Synapse54,1758492426650,Synapse54
594,61469 (Oquawka),Henderson County,Illinois,862670b2fffffff,43,22.05,22.05,62249999.99609375,29394.93833158096,1758492426650,Synapse54,1758492426650,Synapse54
595,61418 (Biggsville),Henderson County,Illinois,862670b47ffffff,20,19.05,19.05,61647500.0,29254.525438558976,1758492426650,Synapse54,1758492426650,Synapse54
596,61478 (Smithshire),Warren County,Illinois,862670b4fffffff,22,15.94,15.94,61597500.0,29240.915250933485,1758492426650,Synapse54,1758492426650,Synapse54
597,61418 (Biggsville),Henderson County,Illinois,862670b57ffffff,79,18.99,18.99,61647500.0,29254.525438558976,1758492426650,Synapse54,1758492426650,Synapse54
598,61418 (Biggsville),Henderson County,Illinois,862670b5fffffff,15,18.99,18.99,61647500.0078125,29254.525438558976,1758492426650,Synapse54,1758492426650,Synapse54
599,61462 (Monmouth),Warren County,Illinois,862670b67ffffff,16,20.0,20.0,61833750.00390625,29298.82130765868,1758492426650,Synapse54,1758492426650,Synapse54
600,61447 (Kirkwood),Warren County,Illinois,862670b6fffffff,135,20.06,20.06,61971250.0,29332.400673563778,1758492426650,Synapse54,1758492426650,Synapse54
601,61469 (Oquawka),Henderson County,Illinois,862670b77ffffff,29,19.21,19.21,61833749.99609375,29298.82130765868,1758492426650,Synapse54,1758492426650,Synapse54
602,62681 (Rushville),Schuyler County,Illinois,862671007ffffff,31,21.38,21.38,59967500.0,28854.40221587152,1758492426650,Synapse54,1758492426650,Synapse54
603,62639 (Frederick),Schuyler County,Illinois,86267100fffffff,22,21.15,21.15,60175000.0,28904.1702849863,1758492426650,Synapse54,1758492426650,Synapse54
604,62681 (Rushville),Schuyler County,Illinois,862671017ffffff,708,20.07,20.07,59967499.99609375,28854.402215871516,1758492426650,Synapse54,1758492426650,Synapse54
605,62681 (Rushville),Schuyler County,Illinois,86267101fffffff,77,21.39,21.39,60071250.0,28876.958638683976,1758492426650,Synapse54,1758492426650,Synapse54
606,62681 (Rushville),Schuyler County,Illinois,862671027ffffff,41,23.98,23.98,59967500.0,28854.402215871516,1758492426650,Synapse54,1758492426650,Synapse54
607,62624 (Browning),Schuyler County,Illinois,86267102fffffff,45,21.95,21.95,59967500.0,28854.40221587152,1758492426650,Synapse54,1758492426650,Synapse54
608,62681 (Rushville),Schuyler County,Illinois,862671037ffffff,24,24.74,24.74,60071250.0,28876.95863868398,1758492426650,Synapse54,1758492426650,Synapse54
