OBJECTID,admin4_name,admin3_name,admin2_name,id,X9073_X,X9073_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
2339,62370 (Rockport),Pike County,Illinois,862646c37ffffff,10345,76.07,76.07,59871250.0,28828.577236574296,1758492607685,Synapse54,1758492607685,Synapse54
2340,62293 (Trenton),Clinton County,Illinois,862640887ffffff,158623,110.77,110.77,58320000.00390625,28453.482839680015,1758492607685,Synapse54,1758492607685,Synapse54
2341,62312 (Barry),Pike County,Illinois,862646d07ffffff,1312,77.18,77.18,60045000.0,28873.176330769522,1758492607685,Synapse54,1758492607685,Synapse54
2342,62850 (Johnsonville),Wayne County,Illinois,862645087ffffff,5445,68.92,68.92,57408749.99609375,28236.805397737397,1758492607685,Synapse54,1758492607685,Synapse54
2343,62370 (Rockport),Pike County,Illinois,862646d0fffffff,8259,79.41,79.41,60071250.0,28872.658196055614,1758492607685,Synapse54,1758492607685,Synapse54
2344,61830 (Cisco),Macon County,Illinois,86266235fffffff,5188,105.88,105.88,59778749.9921875,28807.932718766435,1758492607685,Synapse54,1758492607685,Synapse54
2345,62356 (New Canton),Pike County,Illinois,862646d17ffffff,1166,83.29,83.29,60045000.0,28873.176330769522,1758492607685,Synapse54,1758492607685,Synapse54
2346,62245 (Germantown),Clinton County,Illinois,86264088fffffff,68643,126.41,126.41,57945000.00390625,28358.942990582444,1758492607685,Synapse54,1758492607685,Synapse54
2347,62370 (Rockport),Pike County,Illinois,862646d1fffffff,3046,78.1,78.1,59870000.0,28828.579921065975,1758492607685,Synapse54,1758492607685,Synapse54
2348,62850 (Johnsonville),Wayne County,Illinois,86264508fffffff,3700,63.79,63.79,57153750.00390625,28168.60570584024,1758492607685,Synapse54,1758492607685,Synapse54
2349,62312 (Barry),Pike County,Illinois,862646d27ffffff,2329,83.18,83.18,59953750.0,28847.393402947084,1758492607685,Synapse54,1758492607685,Synapse54
2350,61839 (De Land),Piatt County,Illinois,862662367ffffff,1205,80.33,80.33,60178749.99609375,28906.323653024396,1758492607685,Synapse54,1758492607685,Synapse54
2351,62363 (Pittsfield),Pike County,Illinois,862646d2fffffff,5331,82.02,82.02,59766250.0,28805.668717392015,1758492607685,Synapse54,1758492607685,Synapse54
2352,62293 (Trenton),St. Clair County,Illinois,862640897ffffff,24824,81.66,81.66,58318749.9921875,28453.70389920944,1758492607685,Synapse54,1758492607685,Synapse54
2353,62312 (Barry),Pike County,Illinois,862646d37ffffff,3665,83.3,83.3,60071250.0,28872.658196055614,1758492607685,Synapse54,1758492607685,Synapse54
2354,62849 (Iuka),Marion County,Illinois,862645097ffffff,2167,50.4,50.4,57251249.99609375,28190.44395646125,1758492607685,Synapse54,1758492607685,Synapse54
