OBJECTID,admin4_name,admin3_name,admin2_name,id,MILLENN_CY,MILLENN_CY_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
172,47446 (Mitchell),Lawrence County,Indiana,86266ea2fffffff,104,18.81,18.81,56684999.99609375,28061.90497597181,1758492393705,Synapse54,1758492393705,Synapse54
173,47470 (Williams),Martin County,Indiana,86266ea37ffffff,85,22.79,22.79,56685000.0,28061.90497597181,1758492393705,Synapse54,1758492393705,Synapse54
174,47452 (Orleans),Orange County,Indiana,86266ea47ffffff,115,20.54,20.54,56685000.0,28061.90497597181,1758492393705,Synapse54,1758492393705,Synapse54
175,47454 (Paoli),Orange County,Indiana,86266ea4fffffff,92,19.96,19.96,56351250.0,27974.529170257025,1758492393705,Synapse54,1758492393705,Synapse54
176,47452 (Orleans),Orange County,Indiana,86266ea57ffffff,26,18.71,18.71,56351250.00390625,27974.529170257025,1758492393705,Synapse54,1758492393705,Synapse54
177,47469 (West Baden Springs),Orange County,Indiana,86266ea5fffffff,66,19.7,19.7,56351250.00390625,27974.52917025703,1758492393705,Synapse54,1758492393705,Synapse54
178,47446 (Mitchell),Lawrence County,Indiana,86266ea67ffffff,667,20.52,20.52,56685000.0,28061.90497597181,1758492393705,Synapse54,1758492393705,Synapse54
179,47452 (Orleans),Orange County,Indiana,86266ea6fffffff,583,21.45,21.45,56380000.0,27980.85122476038,1758492393705,Synapse54,1758492393705,Synapse54
180,47616 (Griffin),Gibson County,Indiana,86266ad9fffffff,9,20.45,20.45,56622500.00390625,28041.5718955743,1758492393705,Synapse54,1758492393705,Synapse54
181,47446 (Mitchell),Lawrence County,Indiana,86266ea77ffffff,61,18.43,18.43,56380000.0,27980.85122476038,1758492393705,Synapse54,1758492393705,Synapse54
182,47522 (Crane),Martin County,Indiana,86266ea87ffffff,20,21.05,21.05,56768750.0078125,28082.54406011451,1758492393705,Synapse54,1758492393705,Synapse54
183,47581 (Shoals),Martin County,Indiana,86266ea8fffffff,163,21.79,21.79,56435000.0,27997.998905600813,1758492393705,Synapse54,1758492393705,Synapse54
184,47553 (Loogootee),Martin County,Indiana,86266ea97ffffff,252,21.88,21.88,56643749.99609375,28044.599959935655,1758492393705,Synapse54,1758492393705,Synapse54
185,47553 (Loogootee),Martin County,Indiana,86266ea9fffffff,326,19.94,19.94,56434999.99609375,27997.998905600813,1758492393705,Synapse54,1758492393705,Synapse54
186,47522 (Crane),Martin County,Indiana,86266eaa7ffffff,4,25.0,25.0,56559999.98828125,28029.901182054382,1758492393705,Synapse54,1758492393705,Synapse54
187,47665 (Owensville),Gibson County,Indiana,86266ada7ffffff,5,15.15,15.15,56358750.00390625,27976.233321780517,1758492393705,Synapse54,1758492393705,Synapse54
188,47581 (Shoals),Martin County,Indiana,86266eaafffffff,47,22.07,22.07,56558749.99609375,28029.836972227848,1758492393705,Synapse54,1758492393705,Synapse54
189,47522 (Crane),Martin County,Indiana,86266eab7ffffff,30,19.35,19.35,56712500.0078125,28070.891954385857,1758492393705,Synapse54,1758492393705,Synapse54
190,47581 (Shoals),Martin County,Indiana,86266eac7ffffff,33,17.1,17.1,56380000.0,27983.44968692078,1758492393705,Synapse54,1758492393705,Synapse54
191,47469 (West Baden Springs),Orange County,Indiana,86266eacfffffff,53,18.79,18.79,56226249.99609375,27942.524553279007,1758492393705,Synapse54,1758492393705,Synapse54
192,47581 (Shoals),Martin County,Indiana,86266ead7ffffff,174,19.77,19.77,56282500.00390625,27957.00813326933,1758492393705,Synapse54,1758492393705,Synapse54
193,47581 (Shoals),Martin County,Indiana,86266eadfffffff,34,19.88,19.88,56198749.99609375,27936.37743913246,1758492393705,Synapse54,1758492393705,Synapse54
194,47469 (West Baden Springs),Orange County,Indiana,86266eae7ffffff,27,17.53,17.53,56462500.0,28004.14601974735,1758492393705,Synapse54,1758492393705,Synapse54
195,47469 (West Baden Springs),Orange County,Indiana,86266eaefffffff,25,17.61,17.61,56380000.0,27983.44968692078,1758492393705,Synapse54,1758492393705,Synapse54
196,47581 (Shoals),Martin County,Indiana,86266eaf7ffffff,84,19.35,19.35,56503750.0,28015.519942588508,1758492393705,Synapse54,1758492393705,Synapse54
197,47462 (Springville),Lawrence County,Indiana,86266eb07ffffff,326,21.7,21.7,56977500.00390625,28129.145114449355,1758492393705,Synapse54,1758492393705,Synapse54
198,47421 (Bedford),Lawrence County,Indiana,86266eb0fffffff,254,20.13,20.13,56893750.00390625,28108.849644486923,1758492393705,Synapse54,1758492393705,Synapse54
199,47462 (Springville),Lawrence County,Indiana,86266eb17ffffff,44,21.46,21.46,57256249.99609375,28202.27677604957,1758492393705,Synapse54,1758492393705,Synapse54
200,47421 (Bedford),Lawrence County,Indiana,86266eb1fffffff,130,22.26,22.26,56977499.9921875,28129.145114449355,1758492393705,Synapse54,1758492393705,Synapse54
201,47462 (Springville),Lawrence County,Indiana,86266eb27ffffff,548,20.69,20.69,57102500.00390625,28161.158121433204,1758492393705,Synapse54,1758492393705,Synapse54
202,47421 (Bedford),Lawrence County,Indiana,86266eb2fffffff,731,21.93,21.93,56893750.00390625,28108.849644486923,1758492393705,Synapse54,1758492393705,Synapse54
203,47462 (Springville),Lawrence County,Indiana,86266eb37ffffff,168,22.64,22.64,57102500.0078125,28161.158121433204,1758492393705,Synapse54,1758492393705,Synapse54
204,47446 (Mitchell),Lawrence County,Indiana,86266eb47ffffff,203,19.54,19.54,56977500.0,28126.96851393419,1758492393705,Synapse54,1758492393705,Synapse54
205,47446 (Mitchell),Lawrence County,Indiana,86266eb4fffffff,108,21.64,21.64,56685000.0,28061.90497597181,1758492393705,Synapse54,1758492393705,Synapse54
206,47421 (Bedford),Lawrence County,Indiana,86266eb57ffffff,285,18.99,18.99,57102500.0,28161.158121433204,1758492393705,Synapse54,1758492393705,Synapse54
207,47446 (Mitchell),Lawrence County,Indiana,86266eb5fffffff,577,20.16,20.16,56380000.0,27980.85122476038,1758492393705,Synapse54,1758492393705,Synapse54
208,47421 (Bedford),Lawrence County,Indiana,86266eb67ffffff,319,21.32,21.32,56685000.0,28061.90497597181,1758492393705,Synapse54,1758492393705,Synapse54
209,47421 (Bedford),Lawrence County,Indiana,86266eb6fffffff,88,19.34,19.34,57077500.00390625,28153.607227913795,1758492393705,Synapse54,1758492393705,Synapse54
210,47421 (Bedford),Lawrence County,Indiana,86266eb77ffffff,2947,22.11,22.11,56893750.00390625,28108.849644486923,1758492393705,Synapse54,1758492393705,Synapse54
211,47522 (Crane),Martin County,Indiana,86266eb87ffffff,0,0.0,0.0,57188750.00390625,28184.69424997836,1758492393705,Synapse54,1758492393705,Synapse54
212,47522 (Crane),Martin County,Indiana,86266eb8fffffff,3,23.08,23.08,56977500.0078125,28129.145114449355,1758492393705,Synapse54,1758492393705,Synapse54
213,46750 (Huntington),Huntington County,Indiana,862a964f7ffffff,270,18.24,18.24,63287500.0,29631.92027775796,1758492393705,Synapse54,1758492393705,Synapse54
214,47522 (Crane),Martin County,Indiana,86266eb97ffffff,54,20.93,20.93,56921250.0,28117.493008720707,1758492393705,Synapse54,1758492393705,Synapse54
215,47522 (Crane),Martin County,Indiana,86266eb9fffffff,0,0.0,0.0,56852499.99609375,28103.183144257207,1758492393705,Synapse54,1758492393705,Synapse54
216,47424 (Bloomfield),Greene County,Indiana,86266eba7ffffff,146,22.02,22.02,57102500.00390625,28164.055165835664,1758492393705,Synapse54,1758492393705,Synapse54
217,47522 (Crane),Martin County,Indiana,86266ebafffffff,8,22.22,22.22,57102499.99609375,28161.158121433204,1758492393705,Synapse54,1758492393705,Synapse54
218,47424 (Bloomfield),Greene County,Indiana,86266ebb7ffffff,57,22.8,22.8,56977499.9921875,28129.145114449355,1758492393705,Synapse54,1758492393705,Synapse54
219,47879 (Shelburn),Sullivan County,Indiana,86266ec07ffffff,389,22.0,22.0,57611250.0,28287.160540138197,1758492393705,Synapse54,1758492393705,Synapse54
220,47882 (Sullivan),Sullivan County,Indiana,86266ec0fffffff,122,20.61,20.61,57611249.99609375,28287.160540138197,1758492393705,Synapse54,1758492393705,Synapse54
221,47879 (Shelburn),Sullivan County,Indiana,86266ec17ffffff,61,22.59,22.59,57951249.99609375,28369.60255704535,1758492393705,Synapse54,1758492393705,Synapse54
222,47882 (Sullivan),Sullivan County,Indiana,86266ec1fffffff,139,20.06,20.06,57611250.0,28287.160540138197,1758492393705,Synapse54,1758492393705,Synapse54
223,47850 (Farmersburg),Sullivan County,Indiana,86266ec27ffffff,74,20.67,20.67,57821250.0,28333.974403316664,1758492393705,Synapse54,1758492393705,Synapse54
224,47879 (Shelburn),Sullivan County,Indiana,86266ec2fffffff,193,20.53,20.53,57821249.99609375,28333.974403316664,1758492393705,Synapse54,1758492393705,Synapse54
225,47850 (Farmersburg),Sullivan County,Indiana,86266ec37ffffff,95,25.2,25.2,58133750.00390625,28415.727789902652,1758492393705,Synapse54,1758492393705,Synapse54
226,47848 (Dugger),Sullivan County,Indiana,86266ec47ffffff,299,18.32,18.32,57525000.0,28266.205355699516,1758492393705,Synapse54,1758492393705,Synapse54
227,47441 (Linton),Greene County,Indiana,86266ec4fffffff,94,19.67,19.67,56967500.00390625,28126.822379848785,1758492393705,Synapse54,1758492393705,Synapse54
228,47882 (Sullivan),Sullivan County,Indiana,86266ec57ffffff,24,18.05,18.05,57525000.0,28266.205355699516,1758492393705,Synapse54,1758492393705,Synapse54
229,47882 (Sullivan),Sullivan County,Indiana,86266ec5fffffff,14,18.42,18.42,57525000.0,28266.205355699516,1758492393705,Synapse54,1758492393705,Synapse54
230,47438 (Jasonville),Greene County,Indiana,86266ec67ffffff,111,19.54,19.54,57697500.0,28302.34841694258,1758492393705,Synapse54,1758492393705,Synapse54
231,47441 (Linton),Greene County,Indiana,86266ec6fffffff,512,19.5,19.5,57358749.99609375,28220.379346346737,1758492393705,Synapse54,1758492393705,Synapse54
232,47882 (Sullivan),Sullivan County,Indiana,86266ec77ffffff,28,17.72,17.72,57525000.0,28266.205355699516,1758492393705,Synapse54,1758492393705,Synapse54
233,47882 (Sullivan),Sullivan County,Indiana,86266ec8fffffff,50,20.92,20.92,57280000.00390625,28203.612024447546,1758492393705,Synapse54,1758492393705,Synapse54
234,62863 (Mount Carmel),Wabash County,Illinois,862645a67ffffff,64,20.71,20.71,56725000.00390625,28069.890359177352,1758492393705,Synapse54,1758492393705,Synapse54
235,47882 (Sullivan),Sullivan County,Indiana,86266ecafffffff,63,18.16,18.16,57697500.0,28302.34841694258,1758492393705,Synapse54,1758492393705,Synapse54
236,47882 (Sullivan),Sullivan County,Indiana,86266ecc7ffffff,60,22.06,22.06,57160000.0,28172.857376194996,1758492393705,Synapse54,1758492393705,Synapse54
237,47838 (Carlisle),Sullivan County,Indiana,86266eccfffffff,1156,50.57,50.57,56915000.0078125,28115.372711081123,1758492393705,Synapse54,1758492393705,Synapse54
238,47882 (Sullivan),Sullivan County,Indiana,86266ecd7ffffff,33,22.92,22.92,57461249.9921875,28249.979303305197,1758492393705,Synapse54,1758492393705,Synapse54
239,47838 (Carlisle),Sullivan County,Indiana,86266ecdfffffff,34,22.67,22.67,57306250.0,28209.336858831375,1758492393705,Synapse54,1758492393705,Synapse54
240,47882 (Sullivan),Sullivan County,Indiana,86266ece7ffffff,1147,21.32,21.32,57487500.0,28255.53455376411,1758492393705,Synapse54,1758492393705,Synapse54
241,47882 (Sullivan),Sullivan County,Indiana,86266ecefffffff,71,17.93,17.93,57487500.0,28255.53455376411,1758492393705,Synapse54,1758492393705,Synapse54
242,47882 (Sullivan),Sullivan County,Indiana,86266ecf7ffffff,80,20.51,20.51,57461250.0,28249.9793033052,1758492393705,Synapse54,1758492393705,Synapse54
243,47802 (Terre Haute),Vigo County,Indiana,86266ed07ffffff,152,19.1,19.1,58160000.0,28421.416989164558,1758492393705,Synapse54,1758492393705,Synapse54
244,47866 (Pimento),Vigo County,Indiana,86266ed0fffffff,56,18.86,18.86,57945000.0,28365.60038969075,1758492393705,Synapse54,1758492393705,Synapse54
245,47802 (Terre Haute),Vigo County,Indiana,86266ed17ffffff,131,21.58,21.58,57821250.00390625,28333.974403316664,1758492393705,Synapse54,1758492393705,Synapse54
246,47866 (Pimento),Vigo County,Indiana,86266ed1fffffff,293,21.77,21.77,58133749.99609375,28415.727789902652,1758492393705,Synapse54,1758492393705,Synapse54
247,47802 (Terre Haute),Vigo County,Indiana,86266ed27ffffff,180,20.67,20.67,58285000.0,28453.217915525463,1758492393705,Synapse54,1758492393705,Synapse54
248,47866 (Pimento),Vigo County,Indiana,86266ed2fffffff,38,18.27,18.27,58312500.0,28459.082054774186,1758492393705,Synapse54,1758492393705,Synapse54
249,47802 (Terre Haute),Vigo County,Indiana,86266ed37ffffff,1514,25.32,25.32,58458750.0,28489.18603678171,1758492393705,Synapse54,1758492393705,Synapse54
250,47438 (Jasonville),Clay County,Indiana,86266ed47ffffff,110,21.15,21.15,58031250.0,28386.271417019634,1758492393705,Synapse54,1758492393705,Synapse54
251,47438 (Jasonville),Greene County,Indiana,86266ed4fffffff,416,20.3,20.3,57525000.0,28266.205355699516,1758492393705,Synapse54,1758492393705,Synapse54
252,47879 (Shelburn),Sullivan County,Indiana,86266ed57ffffff,80,20.57,20.57,57525000.0,28266.205355699516,1758492393705,Synapse54,1758492393705,Synapse54
253,47438 (Jasonville),Sullivan County,Indiana,86266ed5fffffff,257,20.36,20.36,57821250.00390625,28333.974403316664,1758492393705,Synapse54,1758492393705,Synapse54
254,47841 (Clay City),Clay County,Indiana,86266ed67ffffff,48,16.84,16.84,57525000.00390625,28266.205355699516,1758492393705,Synapse54,1758492393705,Synapse54
255,47841 (Clay City),Clay County,Indiana,86266ed6fffffff,20,15.04,15.04,58156250.0,28418.07234338054,1758492393705,Synapse54,1758492393705,Synapse54
256,47858 (Lewis),Clay County,Indiana,86266ed77ffffff,71,19.83,19.83,58187500.0,28427.28112841328,1758492393705,Synapse54,1758492393705,Synapse54
257,62863 (Mount Carmel),Wabash County,Illinois,862645a6fffffff,951,20.55,20.55,56358749.99609375,27975.129486291324,1758492393705,Synapse54,1758492393705,Synapse54
258,47802 (Terre Haute),Vigo County,Indiana,86266ed87ffffff,154,21.75,21.75,58133750.0,28415.727789902652,1758492393705,Synapse54,1758492393705,Synapse54
259,47850 (Farmersburg),Sullivan County,Indiana,86266ed8fffffff,73,21.6,21.6,57697500.0,28302.34841694258,1758492393705,Synapse54,1758492393705,Synapse54
260,47802 (Terre Haute),Vigo County,Indiana,86266eda7ffffff,126,21.28,21.28,58432500.0,28483.496837519804,1758492393705,Synapse54,1758492393705,Synapse54
261,47802 (Terre Haute),Vigo County,Indiana,86266edafffffff,58,19.46,19.46,57697499.99609375,28302.34841694258,1758492393705,Synapse54,1758492393705,Synapse54
262,40108 (Brandenburg),Meade County,Kentucky,86266800fffffff,584,23.6,23.6,54821250.00390625,27595.02072995517,1758492393705,Synapse54,1758492393705,Synapse54
263,47112 (Corydon),Harrison County,Indiana,862668027ffffff,112,22.4,22.4,54959999.9921875,27633.948245195264,1758492393705,Synapse54,1758492393705,Synapse54
264,47142 (Mauckport),Harrison County,Indiana,86266802fffffff,127,22.64,22.64,54482500.0,27514.770074855383,1758492393705,Synapse54,1758492393705,Synapse54
265,47135 (Laconia),Harrison County,Indiana,862668067ffffff,27,21.43,21.43,54540000.0,27527.49313585488,1758492393705,Synapse54,1758492393705,Synapse54
266,40108 (Brandenburg),Meade County,Kentucky,86266806fffffff,81,23.82,23.82,54868750.0,27608.074932514737,1758492393705,Synapse54,1758492393705,Synapse54
267,40108 (Brandenburg),Meade County,Kentucky,862668077ffffff,453,22.6,22.6,54868750.0,27605.35969880935,1758492393705,Synapse54,1758492393705,Synapse54
268,47112 (Corydon),Harrison County,Indiana,862668107ffffff,264,22.53,22.53,55375000.0078125,27734.01639305354,1758492393705,Synapse54,1758492393705,Synapse54
269,47112 (Corydon),Harrison County,Indiana,86266810fffffff,331,22.41,22.41,55250000.0078125,27707.7590467924,1758492393705,Synapse54,1758492393705,Synapse54
270,47112 (Corydon),Harrison County,Indiana,86266811fffffff,73,21.28,21.28,55196249.9921875,27687.119106665927,1758492393705,Synapse54,1758492393705,Synapse54
271,47112 (Corydon),Harrison County,Indiana,862668127ffffff,1109,23.33,23.33,55469999.99609375,27759.94816041629,1758492393705,Synapse54,1758492393705,Synapse54
272,47112 (Corydon),Harrison County,Indiana,86266812fffffff,830,22.54,22.54,55071249.9921875,27660.68350239651,1758492393705,Synapse54,1758492393705,Synapse54
273,47112 (Corydon),Harrison County,Indiana,862668137ffffff,294,23.56,23.56,55427500.0,27747.783020718958,1758492393705,Synapse54,1758492393705,Synapse54
274,47117 (Elizabeth),Harrison County,Indiana,862668147ffffff,78,22.16,22.16,55019999.99609375,27647.058324434274,1758492393705,Synapse54,1758492393705,Synapse54
275,47135 (Laconia),Harrison County,Indiana,86266814fffffff,35,18.23,18.23,54811250.0,27593.48568544929,1758492393705,Synapse54,1758492393705,Synapse54
276,47112 (Corydon),Harrison County,Indiana,862668157ffffff,189,22.96,22.96,55071250.0,27660.68350239651,1758492393705,Synapse54,1758492393705,Synapse54
277,47135 (Laconia),Harrison County,Indiana,86266815fffffff,110,22.4,22.4,54990000.00390625,27640.3829718369,1758492393705,Synapse54,1758492393705,Synapse54
278,47117 (Elizabeth),Harrison County,Indiana,862668167ffffff,213,19.98,19.98,54990000.00390625,27640.561229845174,1758492393705,Synapse54,1758492393705,Synapse54
279,47117 (Elizabeth),Harrison County,Indiana,86266816fffffff,123,18.78,18.78,54938750.0,27626.93605188294,1758492393705,Synapse54,1758492393705,Synapse54
280,47112 (Corydon),Harrison County,Indiana,862668177ffffff,212,23.3,23.3,55018750.0,27646.985128292392,1758492393705,Synapse54,1758492393705,Synapse54
281,47119 (Floyds Knobs),Floyd County,Indiana,862668807ffffff,838,20.19,20.19,55529999.99609375,27772.90596175769,1758492393705,Synapse54,1758492393705,Synapse54
282,47119 (Floyds Knobs),Floyd County,Indiana,86266880fffffff,1010,20.09,20.09,55500000.00390625,27766.230609160317,1758492393705,Synapse54,1758492393705,Synapse54
283,47124 (Greenville),Floyd County,Indiana,862668817ffffff,723,21.55,21.55,55500000.00390625,27766.230609160317,1758492393705,Synapse54,1758492393705,Synapse54
284,47122 (Georgetown),Floyd County,Indiana,86266881fffffff,1264,22.82,22.82,55529999.99609375,27772.90596175769,1758492393705,Synapse54,1758492393705,Synapse54
285,47885 (West Terre Haute),Vigo County,Indiana,862663a5fffffff,93,20.99,20.99,58432500.0,28483.496837519804,1758492393705,Synapse54,1758492393705,Synapse54
286,47119 (Floyds Knobs),Floyd County,Indiana,86266882fffffff,1756,21.11,21.11,55860000.00390625,27860.271693505118,1758492393705,Synapse54,1758492393705,Synapse54
287,47150 (New Albany),Floyd County,Indiana,862668857ffffff,409,20.52,20.52,55529999.99609375,27772.90596175769,1758492393705,Synapse54,1758492393705,Synapse54
