OBJECTID,admin4_name,admin3_name,admin2_name,id,TPOPK1,TPOPK1_P,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
620,46124 (Edinburgh),Shelby County,Indiana,86266cd57ffffff,0,0.0,0.0,58796249.99609375,28571.977731565865,1758491900577,Synapse54,1758491900577,Synapse54
621,46582 (Warsaw),Kosciusko County,Indiana,86274b28fffffff,0,0.0,0.0,64461250.0,29906.849454694115,1758491900577,Synapse54,1758491900577,Synapse54
622,46124 (Edinburgh),Shelby County,Indiana,86266cd5fffffff,0,0.0,0.0,58570000.00390625,28519.401220469732,1758491900577,Synapse54,1758491900577,Synapse54
623,47436 (Heltonville),Lawrence County,Indiana,86266c4f7ffffff,0,0.0,0.0,57523749.9921875,28261.18089059673,1758491900577,Synapse54,1758491900577,Synapse54
624,47234 (Flat Rock),Shelby County,Indiana,86266cd6fffffff,0,0.0,0.0,58672500.0,28538.56792829547,1758491900577,Synapse54,1758491900577,Synapse54
625,47546 (Jasper),Dubois County,Indiana,86266e20fffffff,0,0.0,0.0,56062500.0,27906.86912296743,1758491900577,Synapse54,1758491900577,Synapse54
626,40059 (Prospect),Oldham County,Kentucky,86266d597ffffff,0,0.0,0.0,56073749.99609375,27906.08394012848,1758491900577,Synapse54,1758491900577,Synapse54
627,47112 (Corydon),Harrison County,Indiana,8626688d7ffffff,0,0.0,0.0,55249999.99609375,27707.64904234542,1758491900577,Synapse54,1758491900577,Synapse54
628,40026 (Goshen),Oldham County,Kentucky,86266d5a7ffffff,0,0.0,0.0,56025000.0,27899.51001084219,1758491900577,Synapse54,1758491900577,Synapse54
629,46542 (Milford),Kosciusko County,Indiana,86274b297ffffff,0,0.0,0.0,64742500.0,29973.259622805697,1758491900577,Synapse54,1758491900577,Synapse54
630,47111 (Charlestown),Clark County,Indiana,86266d5b7ffffff,0,0.0,0.0,56073750.00390625,27906.083940128487,1758491900577,Synapse54,1758491900577,Synapse54
631,46070 (Summitville),Madison County,Indiana,862a92ca7ffffff,0,0.0,0.0,61901250.0,29312.125207548776,1758491900577,Synapse54,1758491900577,Synapse54
632,41045 (Ghent),Carroll County,Kentucky,86266dd07ffffff,0,0.0,0.0,56909999.99609375,28106.740599888883,1758491900577,Synapse54,1758491900577,Synapse54
633,62867 (New Haven),Gallatin County,Illinois,86266a4afffffff,0,0.0,0.0,56261250.00390625,27949.791626549406,1758491900577,Synapse54,1758491900577,Synapse54
634,47043 (Vevay),Switzerland County,Indiana,86266dd17ffffff,0,0.0,0.0,56955000.0,28126.593767313178,1758491900577,Synapse54,1758491900577,Synapse54
635,47112 (Corydon),Harrison County,Indiana,8626688dfffffff,0,0.0,0.0,55350000.00390625,27726.081871511964,1758491900577,Synapse54,1758491900577,Synapse54
636,46538 (Leesburg),Kosciusko County,Indiana,86274b29fffffff,0,0.0,0.0,64327500.0,29879.11623346342,1758491900577,Synapse54,1758491900577,Synapse54
637,41095 (Warsaw),Gallatin County,Kentucky,86266dd27ffffff,0,0.0,0.0,57036250.0078125,28147.289686100965,1758491900577,Synapse54,1758491900577,Synapse54
638,47043 (Vevay),Switzerland County,Indiana,86266dd37ffffff,0,0.0,0.0,56955000.0,28126.593767313178,1758491900577,Synapse54,1758491900577,Synapse54
639,47448 (Nashville),Brown County,Indiana,86266c507ffffff,362,19.41,19.41,58072500.00390625,28393.328016584106,1758491900577,Synapse54,1758491900577,Synapse54
640,47546 (Jasper),Dubois County,Indiana,86266e217ffffff,0,0.0,0.0,55854999.9921875,27848.89414579143,1758491900577,Synapse54,1758491900577,Synapse54
641,47043 (Vevay),Jefferson County,Indiana,86266dd87ffffff,0,0.0,0.0,56670000.0,28052.817864165518,1758491900577,Synapse54,1758491900577,Synapse54
642,47448 (Nashville),Brown County,Indiana,86266c50fffffff,0,0.0,0.0,57903749.99609375,28360.441694962912,1758491900577,Synapse54,1758491900577,Synapse54
643,40045 (Milton),Carroll County,Kentucky,86266dd97ffffff,0,0.0,0.0,56955000.00390625,28126.593767313178,1758491900577,Synapse54,1758491900577,Synapse54
644,46542 (Milford),Kosciusko County,Indiana,86274b2a7ffffff,0,0.0,0.0,64681250.00390625,29958.02042132723,1758491900577,Synapse54,1758491900577,Synapse54
645,47043 (Vevay),Switzerland County,Indiana,86266dda7ffffff,0,0.0,0.0,57212500.0078125,28186.42662458083,1758491900577,Synapse54,1758491900577,Synapse54
646,46070 (Summitville),Madison County,Indiana,862a92cafffffff,0,0.0,0.0,61362499.9921875,29185.95130895956,1758491900577,Synapse54,1758491900577,Synapse54
647,47043 (Vevay),Switzerland County,Indiana,86266ddafffffff,0,0.0,0.0,56803750.0,28087.011082025525,1758491900577,Synapse54,1758491900577,Synapse54
648,47620 (Mount Vernon),Posey County,Indiana,86266a517ffffff,0,0.0,0.0,56152499.99609375,27919.203273482235,1758491900577,Synapse54,1758491900577,Synapse54
649,47136 (Lanesville),Floyd County,Indiana,8626688e7ffffff,0,0.0,0.0,55680000.0,27813.447603259385,1758491900577,Synapse54,1758491900577,Synapse54
650,47250 (Madison),Jefferson County,Indiana,86266ddb7ffffff,0,0.0,0.0,56621250.0,28039.41875447061,1758491900577,Synapse54,1758491900577,Synapse54
651,47546 (Jasper),Dubois County,Indiana,86266e21fffffff,0,0.0,0.0,55855000.00390625,27848.89414579143,1758491900577,Synapse54,1758491900577,Synapse54
652,47022 (Guilford),Dearborn County,Indiana,862a93407ffffff,0,0.0,0.0,58185000.00390625,28427.115433625288,1758491900577,Synapse54,1758491900577,Synapse54
653,47448 (Nashville),Brown County,Indiana,86266c517ffffff,0,0.0,0.0,58197500.0,28427.518180876683,1758491900577,Synapse54,1758491900577,Synapse54
654,47022 (Guilford),Dearborn County,Indiana,862a9340fffffff,0,0.0,0.0,58606250.00390625,28526.019648407942,1758491900577,Synapse54,1758491900577,Synapse54
655,46542 (Milford),Kosciusko County,Indiana,86274b2afffffff,0,0.0,0.0,64627499.99609375,29945.010964944828,1758491900577,Synapse54,1758491900577,Synapse54
656,47041 (Sunman),Dearborn County,Indiana,862a93417ffffff,0,0.0,0.0,57999999.99609375,28379.66774179838,1758491900577,Synapse54,1758491900577,Synapse54
657,46036 (Elwood),Madison County,Indiana,862a92cb7ffffff,0,0.0,0.0,61471250.0078125,29205.982015783575,1758491900577,Synapse54,1758491900577,Synapse54
658,47553 (Loogootee),Martin County,Indiana,86266e227ffffff,0,0.0,0.0,56047500.0,27904.589584929883,1758491900577,Synapse54,1758491900577,Synapse54
659,47041 (Sunman),Dearborn County,Indiana,862a9341fffffff,0,0.0,0.0,58420000.0,28478.651694176107,1758491900577,Synapse54,1758491900577,Synapse54
660,47060 (West Harrison),Dearborn County,Indiana,862a93427ffffff,0,0.0,0.0,58792500.0,28573.38760263977,1758491900577,Synapse54,1758491900577,Synapse54
661,47136 (Lanesville),Floyd County,Indiana,8626688efffffff,0,0.0,0.0,55530000.00390625,27772.90596175769,1758491900577,Synapse54,1758491900577,Synapse54
662,46542 (Milford),Kosciusko County,Indiana,86274b2b7ffffff,0,0.0,0.0,64877500.0,30005.31004677672,1758491900577,Synapse54,1758491900577,Synapse54
663,47060 (West Harrison),Dearborn County,Indiana,862a9342fffffff,0,0.0,0.0,58185000.0,28427.115433625288,1758491900577,Synapse54,1758491900577,Synapse54
664,46001 (Alexandria),Madison County,Indiana,862a92cc7ffffff,0,0.0,0.0,61013750.0,29098.870423874323,1758491900577,Synapse54,1758491900577,Synapse54
665,47012 (Brookville),Dearborn County,Indiana,862a93437ffffff,0,0.0,0.0,58638749.99609375,28533.185738563312,1758491900577,Synapse54,1758491900577,Synapse54
666,47546 (Jasper),Dubois County,Indiana,86266e22fffffff,0,0.0,0.0,55962500.00390625,27883.893252103313,1758491900577,Synapse54,1758491900577,Synapse54
667,47025 (Lawrenceburg),Dearborn County,Indiana,862a93447ffffff,0,0.0,0.0,58032500.0,28387.39252535702,1758491900577,Synapse54,1758491900577,Synapse54
668,47448 (Nashville),Brown County,Indiana,86266c51fffffff,0,0.0,0.0,57887500.00390625,28348.529123546858,1758491900577,Synapse54,1758491900577,Synapse54
669,41080 (Petersburg),Boone County,Kentucky,862a9344fffffff,0,0.0,0.0,57847499.99609375,28339.94483353011,1758491900577,Synapse54,1758491900577,Synapse54
670,46562 (Pierceton),Kosciusko County,Indiana,86274b2c7ffffff,0,0.0,0.0,64241250.00390625,29858.92497961074,1758491900577,Synapse54,1758491900577,Synapse54
671,47025 (Lawrenceburg),Dearborn County,Indiana,862a93457ffffff,174,14.61,14.61,58032500.0,28387.39252535702,1758491900577,Synapse54,1758491900577,Synapse54
672,47122 (Georgetown),Harrison County,Indiana,8626688f7ffffff,0,0.0,0.0,55456250.0078125,27754.286761253003,1758491900577,Synapse54,1758491900577,Synapse54
673,47025 (Lawrenceburg),Dearborn County,Indiana,862a9345fffffff,2094,22.83,22.83,58032500.0,28387.39252535702,1758491900577,Synapse54,1758491900577,Synapse54
674,47519 (Cannelburg),Daviess County,Indiana,86266e237ffffff,0,0.0,0.0,56020000.0,27898.515823022488,1758491900577,Synapse54,1758491900577,Synapse54
675,46012 (Anderson),Madison County,Indiana,862a92ccfffffff,0,0.0,0.0,60957500.0,29092.281756878307,1758491900577,Synapse54,1758491900577,Synapse54
676,47025 (Lawrenceburg),Dearborn County,Indiana,862a93477ffffff,0,0.0,0.0,58406249.9921875,28474.161158411625,1758491900577,Synapse54,1758491900577,Synapse54
677,47041 (Sunman),Ripley County,Indiana,862a93487ffffff,0,0.0,0.0,58152499.99609375,28420.006390842762,1758491900577,Synapse54,1758491900577,Synapse54
678,62867 (New Haven),White County,Illinois,86266a58fffffff,0,0.0,0.0,55950000.00390625,27873.628806559227,1758491900577,Synapse54,1758491900577,Synapse54
679,47448 (Nashville),Brown County,Indiana,86266c527ffffff,0,0.0,0.0,58115000.0078125,28407.30703490168,1758491900577,Synapse54,1758491900577,Synapse54
680,47031 (Milan),Ripley County,Indiana,862a9348fffffff,0,0.0,0.0,58000000.0,28380.283482574494,1758491900577,Synapse54,1758491900577,Synapse54
681,47527 (Dubois),Dubois County,Indiana,86266e267ffffff,0,0.0,0.0,55481249.99609375,27764.296808458963,1758491900577,Synapse54,1758491900577,Synapse54
682,47006 (Batesville),Ripley County,Indiana,862a93497ffffff,0,0.0,0.0,58290000.00390625,28445.976338176595,1758491900577,Synapse54,1758491900577,Synapse54
683,47172 (Sellersburg),Clark County,Indiana,862668947ffffff,0,0.0,0.0,56042499.9921875,27899.331120193176,1758491900577,Synapse54,1758491900577,Synapse54
684,47041 (Sunman),Ripley County,Indiana,862a9349fffffff,0,0.0,0.0,58313750.00390625,28453.80502912943,1758491900577,Synapse54,1758491900577,Synapse54
685,46562 (Pierceton),Kosciusko County,Indiana,86274b2cfffffff,0,0.0,0.0,63915000.0,29778.63066931194,1758491900577,Synapse54,1758491900577,Synapse54
686,47041 (Sunman),Ripley County,Indiana,862a934a7ffffff,0,0.0,0.0,58597500.00390625,28526.03789548925,1758491900577,Synapse54,1758491900577,Synapse54
687,46001 (Alexandria),Madison County,Indiana,862a92cd7ffffff,0,0.0,0.0,61172500.0,29139.140044747684,1758491900577,Synapse54,1758491900577,Synapse54
688,47041 (Sunman),Dearborn County,Indiana,862a934afffffff,0,0.0,0.0,58475000.0,28493.4240300035,1758491900577,Synapse54,1758491900577,Synapse54
689,47546 (Jasper),Dubois County,Indiana,86266e277ffffff,0,0.0,0.0,55598749.99609375,27787.46804572054,1758491900577,Synapse54,1758491900577,Synapse54
690,47006 (Batesville),Ripley County,Indiana,862a934b7ffffff,0,0.0,0.0,58420000.0,28478.651694176107,1758491900577,Synapse54,1758491900577,Synapse54
691,47130 (Jeffersonville),Clark County,Indiana,86266894fffffff,0,0.0,0.0,55559999.99609375,27779.581314355062,1758491900577,Synapse54,1758491900577,Synapse54
692,47001 (Aurora),Dearborn County,Indiana,862a934c7ffffff,0,0.0,0.0,58000000.0078125,28380.283482574494,1758491900577,Synapse54,1758491900577,Synapse54
693,47598 (Winslow),Pike County,Indiana,86266e287ffffff,0,0.0,0.0,56021250.0,27892.56206651961,1758491900577,Synapse54,1758491900577,Synapse54
694,47001 (Aurora),Dearborn County,Indiana,862a934cfffffff,0,0.0,0.0,57847500.0,28339.94483353011,1758491900577,Synapse54,1758491900577,Synapse54
695,47448 (Nashville),Brown County,Indiana,86266c537ffffff,0,0.0,0.0,58198749.99609375,28427.44964322904,1758491900577,Synapse54,1758491900577,Synapse54
696,47032 (Moores Hill),Dearborn County,Indiana,862a934d7ffffff,0,0.0,0.0,57999999.99609375,28380.283482574494,1758491900577,Synapse54,1758491900577,Synapse54
697,46582 (Warsaw),Kosciusko County,Indiana,86274b2d7ffffff,1447,12.16,12.16,64492500.0,29912.969835998098,1758491900577,Synapse54,1758491900577,Synapse54
698,47032 (Moores Hill),Dearborn County,Indiana,862a934dfffffff,0,0.0,0.0,58000000.0,28380.283482574494,1758491900577,Synapse54,1758491900577,Synapse54
699,47408 (Bloomington),Monroe County,Indiana,86266c587ffffff,0,0.0,0.0,57958750.0,28374.536679157223,1758491900577,Synapse54,1758491900577,Synapse54
700,47022 (Guilford),Dearborn County,Indiana,862a934e7ffffff,0,0.0,0.0,58032499.99609375,28387.39252535702,1758491900577,Synapse54,1758491900577,Synapse54
701,47001 (Aurora),Dearborn County,Indiana,862a934efffffff,0,0.0,0.0,58032500.0,28387.39252535702,1758491900577,Synapse54,1758491900577,Synapse54
702,47567 (Petersburg),Pike County,Indiana,86266e297ffffff,0,0.0,0.0,55855000.00390625,27848.89414579143,1758491900577,Synapse54,1758491900577,Synapse54
703,47031 (Milan),Dearborn County,Indiana,862a934f7ffffff,0,0.0,0.0,58032500.0,28387.39252535702,1758491900577,Synapse54,1758491900577,Synapse54
704,46012 (Anderson),Madison County,Indiana,862a92cdfffffff,0,0.0,0.0,60716250.0,29032.178487174944,1758491900577,Synapse54,1758491900577,Synapse54
705,47016 (Cedar Grove),Franklin County,Indiana,862a93507ffffff,0,0.0,0.0,58792500.0,28573.38760263977,1758491900577,Synapse54,1758491900577,Synapse54
706,46580 (Warsaw),Kosciusko County,Indiana,86274b2dfffffff,0,0.0,0.0,64273750.0,29865.783071157584,1758491900577,Synapse54,1758491900577,Synapse54
707,47172 (Sellersburg),Floyd County,Indiana,862668957ffffff,0,0.0,0.0,56123750.0,27919.29844384208,1758491900577,Synapse54,1758491900577,Synapse54
708,47060 (West Harrison),Franklin County,Indiana,862a9350fffffff,0,0.0,0.0,58712500.0,28553.975111581298,1758491900577,Synapse54,1758491900577,Synapse54
709,46562 (Pierceton),Kosciusko County,Indiana,86274b2e7ffffff,0,0.0,0.0,64627499.99609375,29945.010964944824,1758491900577,Synapse54,1758491900577,Synapse54
710,47012 (Brookville),Franklin County,Indiana,862a93517ffffff,0,0.0,0.0,58792499.9921875,28573.38760263977,1758491900577,Synapse54,1758491900577,Synapse54
711,47401 (Bloomington),Monroe County,Indiana,86266c58fffffff,0,0.0,0.0,57677499.99609375,28301.756225057452,1758491900577,Synapse54,1758491900577,Synapse54
712,47012 (Brookville),Franklin County,Indiana,862a9351fffffff,0,0.0,0.0,58606250.0078125,28526.019648407942,1758491900577,Synapse54,1758491900577,Synapse54
713,47564 (Otwell),Pike County,Indiana,86266e2a7ffffff,0,0.0,0.0,56156250.0,27927.85645744062,1758491900577,Synapse54,1758491900577,Synapse54
714,45053 (Okeana),Butler County,Ohio,862a9352fffffff,0,0.0,0.0,58923750.00390625,28600.791479305968,1758491900577,Synapse54,1758491900577,Synapse54
715,46001 (Alexandria),Madison County,Indiana,862a92ce7ffffff,0,0.0,0.0,61203750.0,29145.6816880862,1758491900577,Synapse54,1758491900577,Synapse54
716,47060 (West Harrison),Dearborn County,Indiana,862a93557ffffff,0,0.0,0.0,58406250.00390625,28474.161158411625,1758491900577,Synapse54,1758491900577,Synapse54
717,46764 (Larwill),Whitley County,Indiana,86274b2efffffff,0,0.0,0.0,64273750.00390625,29865.783071157584,1758491900577,Synapse54,1758491900577,Synapse54
718,47404 (Bloomington),Monroe County,Indiana,86266c597ffffff,0,0.0,0.0,58042500.00390625,28389.043348615112,1758491900577,Synapse54,1758491900577,Synapse54
719,45030 (Harrison),Hamilton County,Ohio,862a9355fffffff,0,0.0,0.0,58526250.00390625,28506.775023897368,1758491900577,Synapse54,1758491900577,Synapse54
720,62821 (Carmi),White County,Illinois,86266a5afffffff,0,0.0,0.0,56363750.00390625,27977.197263507613,1758491900577,Synapse54,1758491900577,Synapse54
721,45053 (Okeana),Butler County,Ohio,862a93577ffffff,0,0.0,0.0,58616249.99609375,28521.225130279265,1758491900577,Synapse54,1758491900577,Synapse54
722,47334 (Daleville),Delaware County,Indiana,862a92cefffffff,0,0.0,0.0,61121250.00390625,29126.248879380768,1758491900577,Synapse54,1758491900577,Synapse54
723,47012 (Brookville),Franklin County,Indiana,862a93587ffffff,0,0.0,0.0,58760000.00390625,28565.879341644126,1758491900577,Synapse54,1758491900577,Synapse54
724,47546 (Jasper),Dubois County,Indiana,86266e2afffffff,0,0.0,0.0,55668749.99609375,27806.789679186422,1758491900577,Synapse54,1758491900577,Synapse54
725,47012 (Brookville),Franklin County,Indiana,862a9358fffffff,0,0.0,0.0,58606250.00390625,28526.019648407935,1758491900577,Synapse54,1758491900577,Synapse54
726,47401 (Bloomington),Monroe County,Indiana,86266c59fffffff,1269,2.65,2.65,57858750.0,28342.24718575678,1758491900577,Synapse54,1758491900577,Synapse54
727,47006 (Batesville),Franklin County,Indiana,862a93597ffffff,0,0.0,0.0,58475000.0078125,28493.4240300035,1758491900577,Synapse54,1758491900577,Synapse54
728,47006 (Batesville),Franklin County,Indiana,862a9359fffffff,0,0.0,0.0,58606249.9921875,28526.019648407942,1758491900577,Synapse54,1758491900577,Synapse54
729,46538 (Leesburg),Kosciusko County,Indiana,86274b2f7ffffff,0,0.0,0.0,64077499.99609375,29818.99539939218,1758491900577,Synapse54,1758491900577,Synapse54
730,46001 (Alexandria),Madison County,Indiana,862a92cf7ffffff,0,0.0,0.0,61362500.0,29185.95130895956,1758491900577,Synapse54,1758491900577,Synapse54
731,47012 (Brookville),Franklin County,Indiana,862a935a7ffffff,0,0.0,0.0,58606250.00390625,28526.019648407942,1758491900577,Synapse54,1758491900577,Synapse54
732,47012 (Brookville),Franklin County,Indiana,862a935afffffff,0,0.0,0.0,58759999.9921875,28565.879341644126,1758491900577,Synapse54,1758491900577,Synapse54
733,47408 (Bloomington),Monroe County,Indiana,86266c5a7ffffff,0,0.0,0.0,58071250.0,28401.225436749733,1758491900577,Synapse54,1758491900577,Synapse54
734,62863 (Mount Carmel),Wabash County,Illinois,86264536fffffff,0,0.0,0.0,56436250.0,27999.82498071102,1758491900577,Synapse54,1758491900577,Synapse54
735,47030 (Metamora),Franklin County,Indiana,862a935b7ffffff,0,0.0,0.0,58760000.0,28565.879341644126,1758491900577,Synapse54,1758491900577,Synapse54
736,47408 (Bloomington),Monroe County,Indiana,86266c5afffffff,0,0.0,0.0,57803749.99609375,28333.94911952894,1758491900577,Synapse54,1758491900577,Synapse54
737,41091 (Union),Boone County,Kentucky,862a93607ffffff,0,0.0,0.0,57407500.0,28234.305338738337,1758491900577,Synapse54,1758491900577,Synapse54
738,47564 (Otwell),Pike County,Indiana,86266e2b7ffffff,0,0.0,0.0,56417500.0,27992.525695133245,1758491900577,Synapse54,1758491900577,Synapse54
739,41091 (Union),Boone County,Kentucky,862a93617ffffff,0,0.0,0.0,57428750.0,28241.064828775598,1758491900577,Synapse54,1758491900577,Synapse54
740,46953 (Marion),Grant County,Indiana,862a92d07ffffff,0,0.0,0.0,61901249.99609375,29312.125207548776,1758491900577,Synapse54,1758491900577,Synapse54
741,41095 (Warsaw),Gallatin County,Kentucky,862a9361fffffff,0,0.0,0.0,57407500.0,28234.305338738337,1758491900577,Synapse54,1758491900577,Synapse54
742,62863 (Mount Carmel),Wabash County,Illinois,862645a4fffffff,0,0.0,0.0,56455000.00390625,27997.829653857236,1758491900577,Synapse54,1758491900577,Synapse54
743,47040 (Rising Sun),Switzerland County,Indiana,862a93687ffffff,0,0.0,0.0,57508749.99609375,28260.6291373117,1758491900577,Synapse54,1758491900577,Synapse54
744,47408 (Bloomington),Monroe County,Indiana,86266c5b7ffffff,0,0.0,0.0,58168750.00390625,28420.995935413255,1758491900577,Synapse54,1758491900577,Synapse54
745,47020 (Florence),Switzerland County,Indiana,862a9368fffffff,0,0.0,0.0,57356250.00390625,28220.906229043427,1758491900577,Synapse54,1758491900577,Synapse54
746,46701 (Albion),Noble County,Indiana,86274b347ffffff,0,0.0,0.0,64856250.00390625,29998.860984122304,1758491900577,Synapse54,1758491900577,Synapse54
747,47011 (Bennington),Switzerland County,Indiana,862a93697ffffff,0,0.0,0.0,57245000.0,28199.72846803312,1758491900577,Synapse54,1758491900577,Synapse54
748,47150 (New Albany),Floyd County,Indiana,86266895fffffff,1308,5.47,5.47,55530000.00390625,27772.90596175769,1758491900577,Synapse54,1758491900577,Synapse54
749,47553 (Loogootee),Martin County,Indiana,86266e307ffffff,0,0.0,0.0,56436250.00390625,27997.823965243995,1758491900577,Synapse54,1758491900577,Synapse54
750,47043 (Vevay),Switzerland County,Indiana,862a9369fffffff,0,0.0,0.0,57277499.99609375,28207.354430116357,1758491900577,Synapse54,1758491900577,Synapse54
751,47452 (Orleans),Lawrence County,Indiana,86266c687ffffff,0,0.0,0.0,56532500.00390625,28021.463354199066,1758491900577,Synapse54,1758491900577,Synapse54
752,47040 (Rising Sun),Ohio County,Indiana,862a936a7ffffff,0,0.0,0.0,57244999.9921875,28193.72343367371,1758491900577,Synapse54,1758491900577,Synapse54
753,47631 (New Harmony),Posey County,Indiana,86266a537ffffff,0,0.0,0.0,56436250.0,27994.00210179751,1758491900577,Synapse54,1758491900577,Synapse54
754,47038 (Patriot),Switzerland County,Indiana,862a936afffffff,0,0.0,0.0,57277500.0078125,28201.423390092667,1758491900577,Synapse54,1758491900577,Synapse54
755,47108 (Campbellsburg),Washington County,Indiana,86266c68fffffff,0,0.0,0.0,56478750.0,28007.74649271914,1758491900577,Synapse54,1758491900577,Synapse54
756,47040 (Rising Sun),Ohio County,Indiana,862a936b7ffffff,0,0.0,0.0,57323750.00390625,28213.036809756784,1758491900577,Synapse54,1758491900577,Synapse54
757,46701 (Albion),Noble County,Indiana,86274b34fffffff,0,0.0,0.0,64856249.99609375,29998.860984122304,1758491900577,Synapse54,1758491900577,Synapse54
758,41046 (Glencoe),Gallatin County,Kentucky,862a936c7ffffff,0,0.0,0.0,57093750.0,28154.081994990775,1758491900577,Synapse54,1758491900577,Synapse54
759,46989 (Upland),Grant County,Indiana,862a92d0fffffff,0,0.0,0.0,61773750.00390625,29279.323757739232,1758491900577,Synapse54,1758491900577,Synapse54
760,41086 (Sparta),Gallatin County,Kentucky,862a936d7ffffff,0,0.0,0.0,57093750.0,28154.081994990775,1758491900577,Synapse54,1758491900577,Synapse54
761,47553 (Loogootee),Martin County,Indiana,86266e30fffffff,0,0.0,0.0,56075000.00390625,27910.23213857767,1758491900577,Synapse54,1758491900577,Synapse54
762,41095 (Warsaw),Gallatin County,Kentucky,862a936e7ffffff,0,0.0,0.0,57048749.99609375,28147.819529906967,1758491900577,Synapse54,1758491900577,Synapse54
763,47452 (Orleans),Lawrence County,Indiana,86266c697ffffff,0,0.0,0.0,56561250.0,28027.785408702417,1758491900577,Synapse54,1758491900577,Synapse54
764,47038 (Patriot),Switzerland County,Indiana,862a936f7ffffff,0,0.0,0.0,57277500.00390625,28201.423390092667,1758491900577,Synapse54,1758491900577,Synapse54
765,47631 (New Harmony),Posey County,Indiana,86266ac87ffffff,0,0.0,0.0,56135000.0,27915.620822769335,1758491900577,Synapse54,1758491900577,Synapse54
766,47130 (Jeffersonville),Clark County,Indiana,86266896fffffff,0,0.0,0.0,55560000.0,27779.581314355062,1758491900577,Synapse54,1758491900577,Synapse54
767,47001 (Aurora),Ohio County,Indiana,862a93787ffffff,0,0.0,0.0,57637500.0,28293.67307357544,1758491900577,Synapse54,1758491900577,Synapse54
768,46767 (Ligonier),Noble County,Indiana,86274b357ffffff,0,0.0,0.0,64660000.0,29951.869056491672,1758491900577,Synapse54,1758491900577,Synapse54
769,47040 (Rising Sun),Ohio County,Indiana,862a9378fffffff,771,23.63,23.63,57670000.00390625,28300.969882668316,1758491900577,Synapse54,1758491900577,Synapse54
770,47452 (Orleans),Orange County,Indiana,86266c69fffffff,0,0.0,0.0,56532500.0,28021.463354199062,1758491900577,Synapse54,1758491900577,Synapse54
771,47001 (Aurora),Dearborn County,Indiana,862a93797ffffff,0,0.0,0.0,57638750.0,28293.51108595737,1758491900577,Synapse54,1758491900577,Synapse54
772,47519 (Cannelburg),Daviess County,Indiana,86266e317ffffff,0,0.0,0.0,56227500.0,27945.291817714147,1758491900577,Synapse54,1758491900577,Synapse54
773,47040 (Rising Sun),Ohio County,Indiana,862a9379fffffff,0,0.0,0.0,57638750.0,28293.51108595737,1758491900577,Synapse54,1758491900577,Synapse54
774,46933 (Gas City),Grant County,Indiana,862a92d17ffffff,0,0.0,0.0,61901249.99609375,29312.125207548772,1758491900577,Synapse54,1758491900577,Synapse54
775,41080 (Petersburg),Boone County,Kentucky,862a937a7ffffff,0,0.0,0.0,58065000.0,28394.501568139545,1758491900577,Synapse54,1758491900577,Synapse54
776,62827 (Crossville),White County,Illinois,86266ac97ffffff,0,0.0,0.0,56436250.0,27994.00210179751,1758491900577,Synapse54,1758491900577,Synapse54
777,41005 (Burlington),Boone County,Kentucky,862a937afffffff,0,0.0,0.0,57638750.0,28293.51108595737,1758491900577,Synapse54,1758491900577,Synapse54
778,40177 (West Point),Hardin County,Kentucky,862668a97ffffff,0,0.0,0.0,54790000.0,27586.467606523125,1758491900577,Synapse54,1758491900577,Synapse54
779,47001 (Aurora),Dearborn County,Indiana,862a937b7ffffff,0,0.0,0.0,57847499.99609375,28339.944833530113,1758491900577,Synapse54,1758491900577,Synapse54
780,46701 (Albion),Noble County,Indiana,86274b35fffffff,0,0.0,0.0,64660000.0,29951.869056491672,1758491900577,Synapse54,1758491900577,Synapse54
781,47944 (Fowler),Benton County,Indiana,86266016fffffff,0,0.0,0.0,61997499.9921875,29335.23898209959,1758491900577,Synapse54,1758491900577,Synapse54
782,47108 (Campbellsburg),Washington County,Indiana,86266c6a7ffffff,0,0.0,0.0,56868750.0,28107.125641572064,1758491900577,Synapse54,1758491900577,Synapse54
783,47631 (New Harmony),Posey County,Indiana,86266ac9fffffff,0,0.0,0.0,56436250.0,27994.00210179751,1758491900577,Synapse54,1758491900577,Synapse54
784,47932 (Covington),Warren County,Indiana,86266020fffffff,0,0.0,0.0,60683750.0,29023.600296442324,1758491900577,Synapse54,1758491900577,Synapse54
785,47991 (West Lebanon),Warren County,Indiana,862660227ffffff,0,0.0,0.0,60772500.0,29044.368135000586,1758491900577,Synapse54,1758491900577,Synapse54
786,46938 (Jonesboro),Grant County,Indiana,862a92d1fffffff,0,0.0,0.0,61901250.0,29312.125207548772,1758491900577,Synapse54,1758491900577,Synapse54
787,47553 (Loogootee),Daviess County,Indiana,86266e31fffffff,0,0.0,0.0,56075000.0,27910.23213857767,1758491900577,Synapse54,1758491900577,Synapse54
788,47993 (Williamsport),Warren County,Indiana,86266022fffffff,0,0.0,0.0,60809999.99609375,29055.139140396597,1758491900577,Synapse54,1758491900577,Synapse54
789,47108 (Campbellsburg),Washington County,Indiana,86266c6afffffff,0,0.0,0.0,56603749.99609375,28040.214191870542,1758491900577,Synapse54,1758491900577,Synapse54
790,47932 (Covington),Fountain County,Indiana,862660247ffffff,0,0.0,0.0,60595000.0,29008.025134738473,1758491900577,Synapse54,1758491900577,Synapse54
