OBJECTID,admin4_name,admin3_name,admin2_name,id,X9078_X,X9078_X_A,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
3188,54177 (Wausaukee),Marinette County,Wisconsin,862740487ffffff,1162,16.37,16.37,78247499.99609375,32940.07022116851,1758492005484,Synapse54,1758492005484,Synapse54
3189,54153 (Oconto),Oconto County,Wisconsin,862742a4fffffff,816,22.67,22.67,76628749.99609375,32597.997980907392,1758492005484,Synapse54,1758492005484,Synapse54
3190,54847 (Iron River),Bayfield County,Wisconsin,8627546a7ffffff,177,44.25,44.25,81292500.00390625,33574.80746594444,1758492005484,Synapse54,1758492005484,Synapse54
3191,54112 (Coleman),Marinette County,Wisconsin,862742a57ffffff,3330,21.48,21.48,76562500.00390625,32582.564859061968,1758492005484,Synapse54,1758492005484,Synapse54
3192,49887 (Stephenson),Menominee County,Michigan,86274048fffffff,174,14.5,14.5,78246250.00390625,32940.025434141375,1758492005484,Synapse54,1758492005484,Synapse54
3193,54153 (Oconto),Oconto County,Wisconsin,862742a5fffffff,2967,22.82,22.82,76775000.0,32628.316750571183,1758492005484,Synapse54,1758492005484,Synapse54
3194,54832 (Drummond),Bayfield County,Wisconsin,8627546afffffff,177,44.25,44.25,81095000.0,33531.73317359158,1758492005484,Synapse54,1758492005484,Synapse54
3195,54157 (Peshtigo),Marinette County,Wisconsin,862742a67ffffff,24114,20.47,20.47,77181250.0,32712.48804849453,1758492005484,Synapse54,1758492005484,Synapse54
3196,54177 (Wausaukee),Marinette County,Wisconsin,862740497ffffff,1270,16.93,16.93,78776250.0,33050.40361567501,1758492005484,Synapse54,1758492005484,Synapse54
3197,54157 (Peshtigo),Marinette County,Wisconsin,862742a6fffffff,3478,26.35,26.35,77081250.0,32691.66575088954,1758492005484,Synapse54,1758492005484,Synapse54
3198,54832 (Drummond),Bayfield County,Wisconsin,8627546c7ffffff,1486,25.19,25.19,80604999.99609375,33431.83726438243,1758492005484,Synapse54,1758492005484,Synapse54
3199,54157 (Peshtigo),Marinette County,Wisconsin,862742a77ffffff,3141,20.66,20.66,77280000.0,32733.097705057087,1758492005484,Synapse54,1758492005484,Synapse54
3200,54177 (Wausaukee),Marinette County,Wisconsin,86274049fffffff,6587,17.06,17.06,78347500.0,32960.89738052083,1758492005484,Synapse54,1758492005484,Synapse54
3201,54139 (Lena),Oconto County,Wisconsin,862742aefffffff,2599,22.21,22.21,76589999.99609375,32587.874998658324,1758492005484,Synapse54,1758492005484,Synapse54
3202,54821 (Cable),Bayfield County,Wisconsin,8627546cfffffff,5781,28.06,28.06,80700000.00390625,33447.85896577621,1758492005484,Synapse54,1758492005484,Synapse54
3203,54114 (Crivitz),Marinette County,Wisconsin,862742b0fffffff,3414,16.03,16.03,77919999.9921875,32868.35990656593,1758492005484,Synapse54,1758492005484,Synapse54
3204,54177 (Wausaukee),Marinette County,Wisconsin,8627404a7ffffff,415,17.29,17.29,78916250.00390625,33077.97144157432,1758492005484,Synapse54,1758492005484,Synapse54
