OBJECTID,DESCRIPTION,ID,pointCount,thematic_value,Shape__Area,Shape__Length,CreationDate,Creator,EditDate,Editor
967,34982 (Fort Pierce),34982,1,1,58505000.0,48274.96327090044,1754588149331,Synapse54,1754588149331,Synapse54
968,34983 (Port Saint Lucie),34983,1,1,50011250.0,40191.55560098483,1754588149331,Synapse54,1754588149331,Synapse54
969,34984 (Port Saint Lucie),34984,1,1,32310000.0,38435.57874878173,1754588149331,Synapse54,1754588149331,Synapse54
970,34986 (Port Saint Lucie),34986,1,1,61491250.0,33482.118314071646,1754588149331,Synapse54,1754588149331,Synapse54
971,34987 (Port Saint Lucie),34987,0,0,321651250.0,99102.51232440614,1754588149331,Synapse54,1754588149331,Synapse54
972,34988 (Port Saint Lucie),34988,0,0,122897500.0,71593.58888240167,1754588149331,Synapse54,1754588149331,Synapse54
973,34990 (Palm City),34990,1,1,313564013.15625,132502.6266819133,1754588149331,Synapse54,1754588149331,Synapse54
974,34994 (Stuart),34994,1,1,22217500.5859375,54076.58596382049,1754588149331,Synapse54,1754588149331,Synapse54
975,34996 (Stuart),34996,0,0,23180000.0,75223.9922248134,1754588149331,Synapse54,1754588149331,Synapse54
976,34997 (Stuart),34997,1,1,161452500.0,92426.38010006613,1754588149331,Synapse54,1754588149331,Synapse54
977,00041 (West Broward County),00041,0,0,2577432500.0,223314.63194113693,1754588149331,Synapse54,1754588149331,Synapse54
978,00042 (Southwest Brevard Cnty),00042,0,0,574395000.0,196547.66228667853,1754588149331,Synapse54,1754588149331,Synapse54
979,00043 (Everglades),00043,0,0,1822752353.5996094,458006.63636318047,1754588149331,Synapse54,1754588149331,Synapse54
980,00045 (Southeast Marion Cnty),00045,0,0,357510000.0,84173.45361752891,1754588149331,Synapse54,1754588149331,Synapse54
981,00053 (Southwest Palm Beach Co),00053,0,0,2292543750.0,294504.04788112955,1754588149331,Synapse54,1754588149331,Synapse54
982,00087 (NW Indian River County),00087,0,0,324810000.0,93737.66839156058,1754588149331,Synapse54,1754588149331,Synapse54
983,00097 (Everglades-Monroe County),00097,0,0,1688073269.6074219,499139.02814642503,1754588149331,Synapse54,1754588149331,Synapse54
984,00098 (Everglades-S Monroe Cnty),00098,0,0,1107651490.3828125,1008825.7235698568,1754588149331,Synapse54,1754588149331,Synapse54
